SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
002570,贝因美,0.1,0.03,4533816067.45,-10.19984823,116.8478,103640387.36,50.45152094,382.9114,3.58727639,2.87,0.02843526,56.54567727,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80049990
002600,江粉磁材,0.06,0.06,4869278346.61,136.33961535,64.6686,46048212.08,1195.20040145,109.0593,3.07892752,2.71,0.29080371,8.60621195,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80051006
002103,广博股份,0.2,0.26,1457130076.59,60.57765131,11.4031,82373062.11,786.88791476,1.8801,5.31091266,6.6,-0.0554103,20.43511031,10转5派1.5,0.941619585687382,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80027169
000679,大连友谊,-0.5248,-0.871,2793841157.92,-22.32774963,15.9908,-187049278.19,-431.31333296,-1531.1535,3.54169427,-13.68,0.18407439,22.96293618,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000999
002183,怡亚通,0.24,0.38,39938674369.0,17.93077244,76.3626,492433383.0,57.69209421,22.3745,4.82069729,11.44,-1.72541088,6.5115629,10转10派2.5,1.95618153364632,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80100418
000505,珠江控股,-0.25,-0.56,267068750.88,11.78907461,51.4658,-107573743.92,37.97028651,-31.8027,-0.50882064,-,0.60832436,21.93948604,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000847
000638,万方发展,-0.1144,-0.133,239484202.38,23.98844755,137.205,-35393779.69,-1269.90522185,-4358.8281,0.66741018,-16.12,-2.32578777,-3.22118016,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000971
002112,三变科技,0.05,0.03,928482689.59,0.5041615,25.8421,9661892.44,-42.17797371,599.6574,2.40281044,2.01,-0.07609927,21.76053959,10派0.1,0.0429184549356223,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80089818
002094,青岛金王,0.28,0.28,1476888404.41,20.70914077,-3.371,90573647.86,84.64061243,-79.0207,2.36674614,13.34,0.59152684,21.51716717,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,4,80087440
600870,厦华电子,0.0267,0.0063,216772844.42,-3.29430719,517.2706,13990274.45,106.06448297,39.7438,0.03722744,114.34,0.07672965,6.07299114,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000819
600869,智慧能源,0.2123,0.135,11710997672.4,3.16456278,7.6487,422276884.65,131.11348885,96.73,1.99641335,12.8,0.66323223,19.3266885,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000818
000663,永安林业,0.2,0.15,891661313.21,93.83679481,197.7145,44885830.36,317.1978585,1151.4593,5.90296958,6.88,0.15478242,23.92728925,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000985
000596,古井贡酒,1.42,1.36,5253411479.4,12.95580024,-4.793,715578369.68,19.85396416,78.9812,9.59833525,15.91,1.56892283,71.26560321,10派1,0.204960032793605,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000933
600839,四川长虹,-0.428,-0.3637,64847813147.02,8.76876637,17.293,-1973601189.38,-3457.01516339,-386.6289,2.62260022,-15.1008,0.70105282,13.24788102,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000788
600838,上海九百,0.23,0.195,90642607.97,-17.43209609,26.5931,92303883.45,109.89459666,-29.4064,2.87232977,10.35,-0.01681528,50.33654408,10派0.7,0.394811054709532,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000787
600779,水井坊,0.1801,0.1837,854867174.5,134.29458992,2.5599,87973615.68,121.84018903,-16.6607,2.62283171,7.11,0.47904852,75.30056833,10派0.75,0.438084112149533,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000728
000409,山东地矿,0.206,0.2,2219587708.63,598.76240114,185.5439,97366152.58,411.33071509,28.1542,2.39020196,9.01,-0.54178073,22.59205176,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000682
000680,山推股份,-0.7056,-0.7126,3770740548.52,-48.12896769,-10.3218,-875521757.56,-1985.62645463,-163.032,2.56276668,-24.08,0.20127639,4.84220273,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001000
600331,宏达股份,0.0194,-0.0191,4368755786.51,16.21740194,13.1829,39469843.25,114.03426019,456.0267,2.26303575,0.86,0.49973298,12.0577777,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000270
600313,农发种业,0.0894,0.001,3772977948.58,23.68961201,-38.4055,84516259.73,-23.54763252,477.5696,3.90273906,6.84,0.29795654,7.27557769,10转15派0.6,1.07719928186715,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000256
002027,分众传媒,3.78,6.84,8627411561.61,15.07424956,7206.7353,3389142023.94,40.34702747,114772.1854,1.11731106,73.2,0.63909698,70.56170089,10转10派2.5,1.51423379769836,2017-04-28T00:00:00,2015-12-31T00:00:00,4,10001415
002016,世荣兆业,0.0817,0.0791,1349018042.74,220.39145815,83.2673,63879330.43,334.53302816,83.9032,2.09644398,3.82,0.03746288,30.43001277,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,4,10001400
600975,新五丰,0.06,0.04,1326036664.34,1.807517,11.2791,36962714.34,175.49063431,-16.6431,3.27756788,4.21,0.26309085,9.74167325,10转10派0.5,0.634517766497462,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001375
600997,开滦股份,-0.34,-0.34,10419596684.98,-27.11614416,-14.8539,-416909917.65,-521.65608009,82.0652,5.31099215,-6.15,0.95613027,5.99284071,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001372
600982,宁波热电,0.1232,0.0231,1001798459.07,-9.02656624,-58.9125,92021544.85,-39.64467161,33.7902,3.26661987,3.86,0.18818874,12.95422204,10派0.7,1.40562248995984,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001396
600981,汇鸿集团,0.43,0.02,39140100335.89,-1.87736688,-25.4456,762577891.47,-16.12852159,-80.5764,3.3483586,11.48,-0.02151682,4.84594718,10派0.29,0.3625,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001392
002005,德豪润达,0.0142,-0.4057,4506356886.03,8.46319736,-10.9496,19862080.76,42.37035057,-189.2697,3.95608578,0.36,0.33856078,16.92079141,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,4,10001384
600157,永泰能源,0.0506,0.0302,10784223135.68,36.30108006,4.197,603015698.88,48.80156349,-11.3778,1.82766888,3.27,0.25529462,44.37432217,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000121
600695,绿庭投资,0.0677,0.0182,244879670.07,-10.49203723,8.5338,48262436.56,197.38063405,574.9989,1.08972547,9.1,-0.15915063,11.74410877,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000502
600629,华建集团,0.4181,0.4308,4267801855.81,-6.4955018,-1.8058,146642925.55,9.40274421,8.7622,2.0549648,22.44,0.57960349,28.73672854,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000436
000995,皇台酒业,0.01,-0.01,104519918.05,82.5095442,57.7789,1344144.47,116.14757021,-1.9157,0.69597264,1.34,-0.5557764,58.91609633,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001243
000100,TCL集团,0.2141,0.1401,104877631000.0,3.51465265,11.1498,2567001000.0,-19.35799945,13.3689,1.9798,10.4,0.60466612,16.53923185,10派0.8,2.27920227920228,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001326
000709,河钢股份,0.05,0.05,73103434380.22,-25.60010812,-36.5183,573452575.17,-17.74581552,-56.1955,4.10727976,1.32,1.35286696,13.32009413,10派0.3,1.03448275862069,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001026
000882,华联股份,0.0992,-0.1777,1191748362.12,-20.53599243,-47.2091,220892346.85,197.22181104,-106.3926,2.74750696,3.66,0.04960548,31.32028269,10派0.64,1.6243654822335,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001151
600648,外高桥,0.47,0.43,7971380386.48,1.72283812,84.2674,539180297.4,-22.71751036,37.2542,8.09364288,5.9912,-0.33638816,24.59333343,10派1.5,0.734214390602056,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000455
600638,新黄浦,0.404,0.134,1218480788.74,18.05255016,62.7629,226762219.87,33.61797812,-74.4651,6.44662006,6.37,0.879436,16.03814913,10派1.3,0.912921348314607,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000445
600237,铜峰电子,0.02,-0.2,599572544.35,-10.83908465,13.4444,14008123.89,116.78704053,248.5672,2.53586185,0.98,-0.06044977,11.44474753,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000194
600233,圆通速递,0.3391,0.3944,12096002553.44,-1.17329837,-13.0164,717383317.6,-6.39763642,-26.4379,20.79604275,25.1,10.52466121,13.67291838,10转10派0.9,0.508187464709204,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000190
600354,敦煌种业,0.0485,-0.3141,1304026666.04,3.83531555,317.1454,22345246.14,106.71011028,595.4834,2.17521672,3.33,0.58244496,29.87878416,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001324
600540,*ST新赛,-0.233,-0.3356,1192420710.73,8.08108037,928.5247,-109737881.93,-868.26338938,-975.3895,2.30999593,-9.6031,-0.04208263,-3.61617421,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001323
000876,新希望,0.53,0.95,61519649767.25,-12.13014233,-12.5629,2211047661.7,9.47039144,-29.3427,9.24449728,11.98,1.52955128,6.95243985,10转10派5.5,6.56324582338902,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001146
600891,秋林集团,0.42,0.23,5161070679.14,16.81449833,4713.4916,233541677.25,63.68425907,764.7252,4.44757318,10.5,0.04862094,7.14257126,10派0.8,0.638467677573823,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000559
600082,海泰发展,0.0161,-0.0236,683751062.04,-25.7929919,-14.199,10383485.59,-74.51950264,213.0439,2.71796127,0.59,-0.17572525,9.75597383,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000055
600073,上海梅林,0.17,0.17,12233445661.29,-6.62514679,2.9195,163498388.73,140.4486212,99.9001,3.16504774,5.08,0.25541272,14.61967171,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000046
600556,ST慧球,0.013,0.005,92909443.18,96.14078936,201.9615,5131893.0,745.76955279,588.2649,0.08346949,112.84,-0.23414436,31.87226157,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000373
600728,佳都科技,0.1311,0.0996,2667166425.77,17.76585991,164.509,170344647.62,48.35613132,741.8316,2.80266011,13.1,0.39745047,18.83901991,10转16,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000535
600712,南宁百货,0.05,-0.07,2366555589.38,-5.24229539,29.7865,27678544.08,70.24348559,511.2527,2.02851784,2.53,0.16712383,14.10041587,10派0.16,0.154142581888247,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000519
600708,光明地产,0.4637,0.9594,12387285125.39,-7.09455858,183.6657,510271580.67,-38.71254225,300.0331,6.02307788,8.8,0.69601355,24.46378145,10派1,1.12739571589628,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000515
000012,南玻A,0.26,0.14,7430889111.0,5.48493606,-0.0161,532653110.0,-28.48956181,22.5073,3.68413241,6.72,0.52658111,21.61378614,10派3,2.81954887218045,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000601
600088,中视传媒,0.08,0.065,513550440.82,-32.07348472,37.6624,26380094.31,-49.94675672,-240.6559,3.46865888,2.31,-0.13997354,26.28606734,10派0.24,0.108059432687978,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000061
600797,浙大网新,0.26,-0.26,5435022715.11,2.3966779,65.1903,220633225.78,252.59862971,594.6417,2.38223733,10.13,0.05788258,14.33958224,10派0.3,0.172018348623853,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000746
002038,双鹭药业,0.8396,0.7679,1156548151.34,-6.95146762,17.1317,575049108.45,-17.26900772,-56.836,5.22389799,17.04,0.73714477,65.96868211,10派2,0.624219725343321,2017-04-28T00:00:00,2015-12-31T00:00:00,4,10001437
600979,广安爱众,0.2164,0.147,1700552086.61,12.38354211,23.0152,155353171.07,227.78499775,-68.6485,2.17326829,10.51,0.77208286,35.6378265,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001435
600792,云煤能源,-0.86,-0.9,3982658456.2,-29.31351129,-13.0705,-852712343.29,-1938.98570041,-160.9369,2.94881775,-24.88,0.62376845,-3.0409813,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000741
600759,洲际油气,0.0286,-0.0686,1260655178.14,-9.12532452,-5.0398,64805375.13,-23.66490333,758.4158,2.31544518,1.22,0.03927308,52.52077572,10派0.16,0.189349112426036,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000708
600392,盛和资源,0.0205,0.0173,1098154269.97,-27.49067304,257.3587,19328553.19,-89.94724415,-398.4353,1.28313856,1.53,-0.28049211,14.33408663,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001275
600128,弘业股份,0.2683,0.0926,3687273813.87,-7.8673535,-15.436,66216404.92,-6.1521654,234.6876,6.13145372,4.4163,1.29621757,7.62578172,10派0.9,0.684410646387833,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000099
600119,长江投资,0.28,0.02,2351686737.35,53.99474186,-18.2076,85020919.26,108.61422075,-91.7346,2.72865248,10.57,-0.25014485,8.42396931,10派1,0.726216412490922,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000091
600108,亚盛集团,0.0632,0.0284,2191117593.57,-2.39353432,38.7697,123086770.66,-40.28640982,-18.3438,2.41911478,2.6,0.02859127,23.00861392,10派0.06,0.114942528735632,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000081
600107,美尔雅,0.01,-0.016,470953799.24,-12.7092081,39.6714,3438851.94,146.06843983,-47.0434,1.46496695,0.65,0.00199339,45.48882436,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000080
600293,三峡新材,-0.1919,-0.3173,1007350705.74,-22.67818955,17.4142,-66269514.91,-682.50558798,-23175.5111,1.95828601,-9.33,-0.02675551,4.54746587,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000239
600285,羚锐制药,0.25,0.225,1084814774.99,29.58982625,-10.3062,131909364.42,73.92141964,0.0497,3.222256,8.07,0.42102686,62.94728607,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000231
600275,*ST昌鱼,-0.0705,-0.0671,11266425.39,-5.42280676,193.8782,-35848923.19,-722.12029268,18.0702,0.36214871,-17.7295,-0.02259131,56.25814782,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000222
600019,宝钢股份,0.06,0.07,164117135498.74,-12.60532136,0.3917,944405134.07,-82.51362781,-34.8412,6.85004547,0.84,1.28597382,8.87186782,10派0.6,1.16504854368932,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000015
000915,山大华特,0.85,0.79,1232966348.39,-10.26164342,60.7032,152456087.77,-29.86602365,258.8444,6.11381856,14.75,1.61014459,62.29660465,10派1,0.272108843537415,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001178
600200,江苏吴中,0.077,0.056,2928356222.48,-4.50453739,5.156,49112996.85,20.22855411,857.4132,2.30251671,4.31,0.0613907,12.12509316,10派0.23,0.139140955837871,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000160
600199,金种子酒,0.09,0.04,1727599498.01,-16.74358138,16.6104,52082291.05,-41.1909241,240.8583,4.0323457,2.34,0.63631388,59.57620374,10派0.3,0.249169435215947,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000159
600517,置信电气,0.32,0.17,6221122120.34,16.45320645,160.5888,429787952.26,0.20029717,460.6187,2.33774377,14.13,0.12605701,18.31881784,10派1,1.10132158590308,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001310
600429,三元股份,0.0807,0.0058,5523492902.97,0.3496657,6.2354,112576211.27,43.68068941,471.0098,3.8343639,2.24,0.35568773,31.79837285,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001304
600555,海航创新,0.02,-0.12,129604515.21,319.44375416,-99.9697,27991657.79,-36.8686952,-66.9292,1.34847447,1.63,-0.16976296,23.76887217,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000579
600617,国新能源,0.5357,0.5307,6805901390.97,22.92536271,36.6259,543511430.36,24.61906473,79.1337,3.33358519,21.62,0.82053107,24.15723931,10派1.5,1.32978723404255,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000424
600592,龙溪股份,0.131,-0.17,600160910.9,-17.83751811,-6.3097,52356259.9,7.81100407,650.8247,5.17561024,2.38,0.09888938,28.49211135,10派1,0.959692898272553,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000400
600031,三一重工,0.0007,-0.0103,23470343000.0,-23.04599473,1.8929,4961000.0,-80.45899217,133.7835,3.07743487,0.02,0.35408844,24.62250339,10派0.1,0.185185185185185,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10001283
000848,承德露露,0.47,0.6058,2706238122.26,0.12751602,2.8997,463234690.64,4.52283441,36.2713,2.22702923,31.16,1.05697643,43.49105714,10送3派2,1.91754554170662,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001131
000760,斯太尔,-0.25,-0.27,346575226.02,-53.21179275,-1.0352,-193381156.95,-2063.87325495,-83.2301,1.92516492,-12.52,-0.19985646,2.92755732,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001064
600827,百联股份,0.74,0.45,49218162313.12,-5.27777257,17.439,1268760174.04,17.32050999,36.2345,8.85472793,8.07,0.94788285,22.27930094,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000776
600894,广日股份,2.494,0.7989,4825951351.96,6.25952908,-8.0439,2144723039.95,217.88680129,-91.4031,7.47042998,39.86,2.43004333,22.07535161,10派7.5,5.60119492158327,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000562
600892,大晟文化,-0.02,-0.05,19433603.48,-73.73790647,640.6379,-980283.42,-179.71621329,599.9582,10.84640705,-14.1,-0.06447657,76.55952914,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000560
000537,广宇发展,0.28,0.25,1443643633.7,12.5045826,14.1691,142365935.22,-49.27145456,-61.5716,3.80774721,7.57,-5.09968201,52.00986506,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000879
600145,*ST新亿,0.16,-0.26,3902796.13,-90.7635579,-,61776353.2,104.10263182,8799.1671,0.40560726,-,-0.00342011,-20.13244771,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000111
600815,*ST厦工,-1.04,-1.07,3067939918.52,-32.71353891,-8.0396,-999781892.18,-9804.88755658,-557.9084,3.20742528,-27.97,0.22038544,7.49446012,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000764
600093,易见股份,0.46,0.15,5271291350.28,1201.52659719,135.4127,334572306.93,844.24081181,154.1727,4.98757573,11.05,-2.13661476,1.9251936,10派0.4,0.293685756240822,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000066
600612,老凤祥,2.1359,1.7717,35712372882.39,8.76306758,-25.347,1117351693.38,18.87992389,19.4782,8.68332287,26.09,1.82889966,8.38598794,10派9.6,2.13523131672598,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000419
600586,金晶科技,0.0196,-0.05,3324688834.25,-7.15887025,12.1625,27931843.26,113.96418217,536.5566,2.7153718,0.75,0.26529873,16.85471308,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000394
600579,天华院,0.09,0.08,690349197.4,-16.20573944,180.3484,36282784.76,-42.42896256,172.6853,1.83182194,5.18,-0.07914561,27.41159398,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000388
000587,金洲慈航,0.46,0.46,9923156252.15,-3.96196843,20.5219,297631128.6,108.97599542,269.8199,7.12816255,12.16,0.08821363,7.83641075,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000924
600503,华丽家族,0.0133,0.0071,430229229.71,4.43400028,212.2652,21256240.07,7.2714359,2.8625,2.26375492,0.59,0.39754927,23.36107826,10派0.04,0.0435729847494553,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000340
000938,紫光股份,0.738,0.47,13349904816.16,19.78472888,18.8779,152155608.99,20.93104754,65.3757,11.57082225,6.92,0.45214664,4.52682442,10派0.2,0.0334336342360415,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001199
600361,华联综超,0.08,-0.0421,13429809356.86,0.73587926,-4.0661,53129734.65,-48.14756355,-316.3968,4.61971124,1.73,0.38289024,22.59955081,10派3,4.81540930979133,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000289
000903,云内动力,0.22,0.047,2831792829.5,16.96767177,48.8156,175515053.63,8.81499112,-0.7488,4.58122952,4.88,0.53192428,16.70234992,10派0.7,1.06544901065449,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10001169
600213,亚星客车,0.09,0.08,2015439742.15,36.8118938,221.2203,20196318.06,113.93454521,371.2738,0.2995719,36.41,-0.84919678,15.29384296,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000172
000036,华联控股,0.06,0.0612,409027854.52,99.26411102,359.3675,69305919.06,101.61062227,425.1274,1.79000456,3.48,0.0955365,63.79091662,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000625
000030,富奥股份,0.39,0.38,4331513542.49,-13.54285657,39.1913,503221359.53,-19.66136204,89.2446,3.62221025,11.19,0.25799396,18.39997826,10派1.5,2.11864406779661,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000619
000018,神州长城,0.4,1.5,4010358999.58,45.5832211,30.9236,346648651.48,85.51497437,34.8953,2.86918294,34.52,-0.65349509,21.07870677,10转28,-,2017-04-28T00:00:00,2015-12-31T00:00:00,2,10000607
600810,神马股份,0.14,0.13,8092003264.92,-15.23397887,-154.7824,63143376.76,4.29353842,1810.5471,5.41101674,2.68,-0.39325479,7.00384669,不分配不转增,-,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000759
600809,山西汾酒,0.6013,0.5995,4128558454.69,5.42613459,26.897,520602935.56,46.33617451,80.9539,5.11028374,12.52,0.49411956,67.36853602,10派3.2,1.33947258267057,2017-04-28T00:00:00,2015-12-31T00:00:00,1,10000758
300633,开立医疗,0.29,0.25,685826920.85,7.20664193,-,105871308.03,-19.64378906,-,1.5727969,21.24,0.15634915,62.80751174,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,3,80463383
603180,金牌厨柜,0.95,0.74,783511108.22,14.18018091,-,47337639.93,18.26262007,-,4.01618419,26.33,3.78107169,41.19563035,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80278872
603113,金能科技,0.15,0.11,3619491745.38,-19.68245212,-,90942978.85,-38.63833318,-,3.15822891,4.91,0.82898162,12.84053419,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80204276
300581,晨曦航空,1.49,1.4055,200281495.55,7.69540714,257.0605,50372682.65,8.67647104,344.2238,6.43230077,26.4,0.50391303,47.52535253,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,3,80403385
300587,天铁股份,0.85,0.82,288513938.75,2.16312714,44.488,66670292.99,41.48842522,20.7228,5.07826294,18.2,0.57043131,68.12871596,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,3,80393169
603035,常熟汽饰,1.06,0.92,1021223856.34,-6.16775883,-,223490514.72,10.64140737,-,5.967791,18.5,0.85701929,29.00274852,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80147096
601858,中国科传,0.38,0.35,1603138399.15,12.55232632,-,252451582.91,11.99424555,-,2.90203108,14.03,0.53572627,29.87338659,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80279477
603628,清源股份,0.32,0.34,596729948.17,13.95838112,-,66328466.18,49.20422742,-,2.35995238,14.57,0.00521815,27.74419007,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80289543
603026,石大胜华,0.24,0.24,3454488117.22,-32.65880955,6.2946,44118423.92,3.72973567,-109.7849,6.67443725,3.71,2.28188025,7.72395923,10派1,0.209205020920502,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80198469
601611,中国核建,0.38,0.28,41001541386.16,-8.55059489,59.5,797531559.93,19.69823498,146.4662,2.24865661,15.79,0.32222857,11.56975911,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80353870
002813,路畅科技,0.51,0.4,778542890.71,-20.76620276,62.2634,46315063.8,-47.75351465,277.8886,5.06545407,10.7,0.65416256,30.3573045,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,4,80357730
603159,上海亚虹,0.51,0.5,447933841.26,9.0292386,7.5573,38228719.23,81.0240499,40.4098,2.8005511,20.02,0.67199443,21.74353758,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80357732
603798,康普顿,1.11,1.09,710867272.64,0.99939898,0.6633,83467558.59,25.08596154,-75.7659,4.50470205,28.17,1.48880104,34.68388635,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80197634
603189,网达软件,0.44,0.42,207263682.48,17.2102678,632.7351,73260697.59,9.09662465,10988.3365,2.04320218,23.02,0.45396492,64.56732954,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80350246
601985,中国核电,0.278,0.273,26202031122.49,39.36699296,-11.727,3781151703.98,52.9751793,-65.3062,2.41526637,12.7,1.08984452,44.17523128,10派0.9,1.28205128205128,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80136150
603603,博天环境,0.35,0.33,1991074171.85,32.18770489,-,124222294.44,32.94155576,-,2.08988553,18.02,-1.21990946,26.18966986,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80372754
603606,东方电缆,0.16,0.13,1821592072.4,14.33065053,-16.559,50384033.31,-22.50485058,134.6586,2.59739213,6.39,0.40456758,11.03094742,10派0.25,0.195160031225605,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80148402
603015,弘讯科技,0.17,0.13,386579159.34,-15.41776771,13.8131,67066501.67,-25.31914869,-41.1104,5.32932932,6.99,0.32250455,41.91264316,10转10派1,0.724112961622013,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80206080
603726,朗迪集团,0.86,0.81,723676669.12,-7.99338856,-25.351,61392893.63,-9.60215176,-70.7908,6.25031989,14.85,1.07547444,26.64103093,,-,2017-04-27T00:00:00,2015-12-31T00:00:00,1,80315822
002781,奇信股份,0.72,0.72,3340194219.72,4.18958905,-7.1364,130347934.28,-12.48675438,-66.6318,6.7837964,14.02,-0.63618243,17.36592004,10派0.58,0.136921624173749,2017-04-27T00:00:00,2015-12-31T00:00:00,4,80199638
002730,电光科技,0.17,0.18,528292701.92,-8.22497799,38.0111,54170546.48,1.74820454,311.857,5.61932816,6.73,0.64930245,32.89850016,10转12派1,0.544365813826892,2017-04-27T00:00:00,2015-12-31T00:00:00,4,80198796
