SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
300239,东宝生物,0.0486,0.0411,356244410.51,12.52406371,41.5865,22416637.11,16.5896242,99.0393,1.58341467,3.1,-0.00676318,21.26737143,10派0.3,0.545454545454545,2018-03-09T00:00:00,2017-12-31T00:00:00,3,80175259
002680,长生生物,0.5829,0.5133,1553373907.11,52.60429063,-20.146,566277052.5,33.28321441,-24.5619,3.96092012,15.43,0.49901915,86.54682499,10派4,2.38095238095238,2018-03-09T00:00:00,2017-12-31T00:00:00,4,80198380
002145,中核钛白,0.24,0.24,3256404916.64,58.99127714,-14.2524,388549022.05,362.05936061,17.1689,1.88264077,13.98,0.28757142,32.95421117,10派0.2,0.363636363636364,2018-03-09T00:00:00,2017-12-31T00:00:00,4,80080320
002236,大华股份,0.82,0.81,18844458053.78,41.37838655,67.2172,2378726820.22,30.32695265,102.4373,3.61066399,25.47,0.31538747,38.23385958,10派2,0.68259385665529,2018-03-09T00:00:00,2017-12-31T00:00:00,4,80114646
600985,雷鸣科化,0.41,0.37,956501182.81,14.43398898,15.9277,118892403.53,32.01139111,50.6057,5.80810928,7.93,0.47433908,40.93208539,10派1.2,0.805910006715917,2018-03-09T00:00:00,2017-12-31T00:00:00,1,10001360
600113,浙江东日,0.3,0.29,350102846.6,-2.20408362,9.943,95561032.86,-3.88100625,-40.3978,2.08020443,15.51,0.51373195,49.12507223,10派0.91,0.960929250263991,2018-03-09T00:00:00,2017-12-31T00:00:00,1,10000086
000779,三毛派神,0.425,-0.19,279620496.75,12.34260785,-21.8025,79250626.74,503.0663671,-117.6075,1.59881419,30.66,0.06939835,14.78509837,不分配不转增,-,2018-03-09T00:00:00,2017-12-31T00:00:00,2,10001078
000799,酒鬼酒,0.542,0.4667,878331383.51,34.12698178,80.7355,176098749.52,62.17688811,77.4752,6.17266418,9.02,0.69283419,77.94284026,10派1.5,0.623182384711259,2018-03-09T00:00:00,2017-12-31T00:00:00,2,10001095
002877,智能自控,0.44,0.43,307423199.69,12.35065572,0.9949,47646591.62,4.16332424,5.1585,4.78829111,10.14,-0.29352748,40.64916516,10转7派0.8,0.313602508820071,2018-03-08T00:00:00,2017-12-31T00:00:00,4,80463413
603926,铁流股份,1.02,0.89,851941551.77,17.66402662,6.6154,109177341.16,-2.4298336,-43.2429,9.7366608,12.41,0.55605726,31.61634424,10派11.5,4.50980392156863,2018-03-08T00:00:00,2017-12-31T00:00:00,1,80436733
603903,中持股份,0.65,0.61,529293695.62,29.36648533,77.4675,62191922.49,33.02706201,109.9529,6.93559388,9.88,-1.48754087,29.47006198,10派1,0.29171528588098,2018-03-08T00:00:00,2017-12-31T00:00:00,1,80399179
300450,先导智能,1.2863,1.2291,2176895329.22,101.75477453,165.471,537499992.89,84.92900048,159.9495,6.32168651,34.16,0.07029257,41.14251239,10转10派2.3,0.307117105087462,2018-03-08T00:00:00,2017-12-31T00:00:00,3,80207537
603311,金海环境,0.38,0.34,522069223.65,6.96448204,-0.4911,80410401.92,13.59513789,-95.135,3.41819724,11.64,0.15500011,35.67399338,10派1.8,1.2311901504788,2018-03-08T00:00:00,2017-12-31T00:00:00,1,80287917
002391,长青股份,0.634,0.6395,2245305884.69,22.50544074,49.208,227898176.94,40.11921806,49.3161,8.4770576,7.63,1.43279424,26.72771267,10派3,2.02565833896016,2018-03-08T00:00:00,2017-12-31T00:00:00,4,80104110
002014,永新股份,0.61,0.56,2008242605.84,5.4641933,6.3106,205483203.04,1.36778405,33.4439,5.25478428,12.16,0.82592546,22.70460639,10转5派4.5,3.6,2018-03-08T00:00:00,2017-12-31T00:00:00,4,10001397
000708,大冶特钢,0.879,0.965,10227069643.11,59.98077646,11.4471,394900713.81,34.92545706,30.4923,8.96356343,10.23,0.78982492,11.55588478,10派3,2.60869565217391,2018-03-08T00:00:00,2017-12-31T00:00:00,2,10001025
600071,凤凰光学,0.14,-0.22,794493004.29,5.99568723,5.0283,33532832.57,129.05872951,508.0887,1.78386133,8.24,-0.17012043,13.32484385,不分配不转增,-,2018-03-08T00:00:00,2017-12-31T00:00:00,1,10000044
600284,浦东建设,0.5358,0.4529,3261833528.99,28.53849745,125.8808,371356727.21,3.40964952,122.9061,7.97002663,6.9,0.50967219,12.59026631,10转4派1.8,1.97585071350165,2018-03-08T00:00:00,2017-12-31T00:00:00,1,10001336
000803,*ST金宇,0.17,0.007,302100041.75,313.90229013,4470.2651,21740586.25,135.27074977,607.3065,0.65101861,30.08,-0.33362005,33.19052693,不分配不转增,-,2018-03-08T00:00:00,2017-12-31T00:00:00,8,10001099
300459,金科文化,0.25,0.23,1396270938.94,56.08445058,-60.5599,393933532.11,92.16371587,11.8296,4.77857002,7.63,0.11019927,45.22632942,10派0.2,0.171086398631309,2018-03-07T00:00:00,2017-12-31T00:00:00,3,80200090
002812,创新股份,1.15,1.04,1220269977.91,6.46502632,26.9151,155923462.57,-5.72487302,46.5487,12.12918463,9.74,1.25980468,26.8649892,10转10派11,0.992779783393502,2018-03-07T00:00:00,2017-12-31T00:00:00,4,80187554
603977,国泰集团,0.31,0.23,565306857.98,19.79343966,13.7216,68612961.64,-32.02999695,-51.4775,4.28619179,7.08,0.48431214,42.53813556,10转4派1,0.769822940723634,2018-03-07T00:00:00,2017-12-31T00:00:00,1,80357626
300505,川金诺,0.6489,0.5953,799813584.75,23.65615555,15.8659,60579628.04,4.29070184,62.8237,7.14653709,9.43,1.02809735,31.44935242,10派1.3,0.454704442112627,2018-03-07T00:00:00,2017-12-31T00:00:00,3,80326324
300041,回天新材,0.2671,0.2255,1515257952.62,33.90448831,6.6457,110369099.17,13.73658267,10.2742,4.40642466,6.43,0.1697054,27.2581986,10派5,4.65983224603914,2018-03-07T00:00:00,2017-12-31T00:00:00,3,80133713
002012,凯恩股份,0.07,0.02,1028390122.63,9.10488459,22.1849,30614646.48,252.33224752,183.5935,2.58783758,2.55,0.13261618,24.46771743,不分配不转增,-,2018-03-07T00:00:00,2017-12-31T00:00:00,4,10001394
600547,山东黄金,0.61,0.61,51041303382.75,1.67822713,-1.5294,1137423812.13,-12.0169554,-12.3538,8.79014212,7.12,1.99162238,9.06899728,10派0.4,0.147492625368732,2018-03-07T00:00:00,2017-12-31T00:00:00,1,10001299
000822,山东海化,0.77,0.8,4817014523.02,43.33169924,14.9447,685188745.71,656.67133372,-16.0076,3.16424008,27.54,-0.04983842,24.00963467,10派0.5,0.589622641509434,2018-03-07T00:00:00,2017-12-31T00:00:00,2,10001115
000022,深赤湾A,0.782,0.771,2456218834.63,3.13818835,-13.5451,504495064.39,-5.23716373,-61.018,7.6353076,10.45,1.80264754,41.16045255,10派13.19,5.46396023198012,2018-03-07T00:00:00,2017-12-31T00:00:00,2,10000611
300650,太龙照明,0.89,0.82,337756575.01,23.66711497,-7.8986,51439268.07,23.72934929,-59.8807,7.42062329,13.57,0.32609655,37.96928642,10转7派2.5,0.515463917525773,2018-03-06T00:00:00,2017-12-31T00:00:00,3,80471563
603535,嘉诚国际,0.95,0.81,1034261956.29,20.46632847,30.777,118814266.16,14.31922299,12.4558,9.16743214,12.27,0.3793004,23.11245193,10派2,0.847816871555744,2018-03-06T00:00:00,2017-12-31T00:00:00,1,80200644
002326,永太科技,0.22,0.01,2751122306.66,57.33858986,30.9668,182236146.97,-34.21527707,-264.9744,3.25163035,7.15,0.02379771,25.22178873,10派1,1.06044538706257,2018-03-06T00:00:00,2017-12-31T00:00:00,4,80134735
002617,露笑科技,0.42,0.4,3244834457.48,132.47579924,12.2511,308389409.55,376.17771743,1.941,3.48685235,12.81,-1.38869034,18.74274299,10转5派0.2,0.12970168612192,2018-03-06T00:00:00,2017-12-31T00:00:00,4,80183630
300286,安科瑞,0.67,0.59,405379551.73,23.07977831,-0.9987,94583649.14,18.03840979,-43.8133,4.65590701,15.09,0.70201342,53.6057581,10转5派1,0.56980056980057,2018-03-06T00:00:00,2017-12-31T00:00:00,3,80188248
002374,丽鹏股份,0.1,0.1,1857817488.8,6.22613768,16.1853,90057762.24,-42.11925236,-142.2626,3.62942696,2.86,-0.59784765,14.45730859,不分配不转增,-,2018-03-06T00:00:00,2017-12-31T00:00:00,4,80139143
601677,明泰铝业,0.73,0.74,10366295441.46,38.56370274,8.6074,351966109.86,30.75612174,-32.084,9.04682419,8.65,-0.47575706,8.95837279,10派1,0.801924619085806,2018-03-06T00:00:00,2017-12-31T00:00:00,1,80071156
002092,中泰化学,1.1192,1.0938,41059027041.86,75.74889761,40.4617,2402315993.11,30.31458419,-55.4375,7.86603662,14.54,1.74863637,17.8467878,10派1.5,1.18577075098814,2018-03-06T00:00:00,2017-12-31T00:00:00,4,80087143
002121,科陆电子,0.3391,-0.0407,4376025786.02,38.39841202,22.4595,458661846.58,68.75261488,37.9734,3.42484388,10.96,0.14364302,29.89404669,10派0.35,0.407450523864959,2018-03-06T00:00:00,2017-12-31T00:00:00,4,80089817
002013,中航机电,0.24,0.24,9232191953.68,8.45472917,66.7134,579008362.17,-0.7086644,128.1874,3.54665873,7.37,0.82649026,26.17314629,10转5派0.25,0.232991612301957,2018-03-06T00:00:00,2017-12-31T00:00:00,4,10001395
000717,韶钢松山,1.0401,1.1686,26038268339.0,86.34878758,4.2593,2516547383.11,2381.13390947,-30.3766,1.2285728,146.69,1.44989579,13.2641194,不分配不转增,-,2018-03-06T00:00:00,2017-12-31T00:00:00,2,10001033
000782,美达股份,0.07,0.06,3558712443.12,47.0598039,5.4911,35000982.43,142.93932677,62.8392,2.26621363,2.95,-0.48061831,8.19110955,10派0.4,0.583941605839416,2018-03-06T00:00:00,2017-12-31T00:00:00,2,10001080
000802,北京文化,0.4274,0.4138,1321001513.9,42.57202772,1329.2856,310333510.41,-40.5945715,1576.1877,6.59818288,6.71,-0.5436522,48.78300478,10派0.41,0.34453781512605,2018-03-06T00:00:00,2017-12-31T00:00:00,2,10001098
000790,泰合健康,0.3983,0.0282,590948888.29,2.73901685,26.985,171667021.23,108.08790514,452.5165,1.94622239,22.84,-0.07056901,52.62855198,10送3派0.8,0.846560846560847,2018-03-06T00:00:00,2017-12-31T00:00:00,2,10001087
600094,大名城,0.5704,0.4228,10244470545.34,16.88059276,192.4126,1411975364.11,68.0422329,124.7159,4.77987091,12.45,0.41305664,30.56971726,10派0.6,0.825309491059147,2018-03-06T00:00:00,2017-12-31T00:00:00,1,10000067
603648,畅联股份,0.46,-,1150704482.65,-1.5057192,-7.8425,138892340.39,6.4985449,-50.5156,4.18710483,-,-,26.22206959,,-,2018-03-05T00:00:00,2017-12-31T00:00:00,1,80311919
603018,中设集团,1.42,1.33,2776259948.91,39.42414876,93.1235,296656658.57,41.35269701,100.5515,10.1322575,15.99,1.37241741,31.67910972,10转4.8派4.2,1.43884892086331,2018-03-05T00:00:00,2017-12-31T00:00:00,1,80133651
002745,木林森,1.27,0.99,8168725597.35,47.97086641,3.353,668548193.25,41.20497438,71.1487,11.12838749,12.06,2.0600816,21.0180865,10转10派2.47,0.583924349881797,2018-03-05T00:00:00,2017-12-31T00:00:00,4,80183535
000536,华映科技,0.0741,-0.1197,4889052084.06,10.21325915,8.573,204984864.14,-48.19292764,-77.2523,4.59306338,1.57,0.1589088,11.8690821,10派1,2.33100233100233,2018-03-03T00:00:00,2017-12-31T00:00:00,2,10000878
600830,香溢融通,0.19,0.09,1121952153.31,-50.08797212,61.8539,86280090.72,-20.13941819,48.3143,4.62369074,4.192,-0.27358187,21.11697269,不分配不转增,-,2018-03-03T00:00:00,2017-12-31T00:00:00,1,10000779
000818,方大化工,0.37,0.34,3400920321.33,30.52332471,26.077,255541980.85,128.00655504,132.59,3.60901615,10.72,0.69236603,22.55605377,10派0.8,0.650406504065041,2018-03-03T00:00:00,2017-12-31T00:00:00,2,10001111
603615,茶花股份,0.41,0.38,720126315.04,7.38176587,-1.8613,93622401.91,2.390226,2.8025,5.57658332,7.58,0.32292494,29.8997953,10派2.5,2.01938610662359,2018-03-02T00:00:00,2017-12-31T00:00:00,1,80417342
601005,重庆钢铁,0.04,-0.21,13236840000.0,199.8218307,38.027,320086000.0,106.83075129,932.7223,1.87586743,-1290.51,0.05671461,3.21588838,不分配不转增,-,2018-03-02T00:00:00,2017-12-31T00:00:00,1,80010235
601007,金陵饭店,0.345,0.284,938412720.82,12.43176768,0.4512,103477134.3,148.57473777,26.9707,4.88879488,7.21,0.94470366,59.73762295,10派2.4,2.27703984819734,2018-03-02T00:00:00,2017-12-31T00:00:00,1,80092271
002845,同兴达,0.77,0.56,3663651804.41,30.80887657,11.2565,149215405.65,52.80975067,32.1896,4.94803252,17.52,0.33047955,10.51857771,10派0.8,0.343790287924366,2018-03-01T00:00:00,2017-12-31T00:00:00,4,80390743
300413,快乐购,0.18,0.12,2983760658.38,-7.31587594,17.3895,72537442.51,9.03281811,397.4413,4.1868827,4.41,-0.14980383,22.72209092,10派0.5,0.118371212121212,2018-03-01T00:00:00,2017-12-31T00:00:00,3,80198459
300301,长方集团,0.0459,0.021,1750407487.37,9.22182736,-10.9135,36238438.46,157.75539023,-62.0445,2.74080215,1.69,0.26025406,26.92278968,不分配不转增,-,2018-03-01T00:00:00,2017-12-31T00:00:00,3,80193002
300102,乾照光电,0.3,0.21,1130287914.02,-1.6827025,-13.045,210560322.45,335.20008485,-7.5873,3.78535747,8.1,0.6249627,36.90456735,10派0.3,0.366748166259169,2018-03-01T00:00:00,2017-12-31T00:00:00,3,80147308
002677,浙江美大,0.48,0.43,1026358726.69,54.18115956,31.598,305192052.27,50.59602421,52.693,2.02516634,25.73,0.69351065,53.93996927,10派4.65,2.5,2018-03-01T00:00:00,2017-12-31T00:00:00,4,80195268
000050,深天马A,0.5761,0.2406,14012500489.6,30.50962439,0.3681,807204315.62,41.81946174,-82.3938,10.33103285,5.73,1.37121198,20.84925232,10派0.7,0.397501419647927,2018-03-01T00:00:00,2017-12-31T00:00:00,2,10000638
300677,英科医疗,1.75,1.75,1750477627.13,47.95601373,-1.2135,145084146.13,68.61278914,-34.4765,11.07057701,18.88,2.51932894,24.91776435,10转10派1.5,0.20891364902507,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80495350
300590,移为通信,0.6188,0.523,362445850.79,34.16257562,115.4025,96938481.59,1.75201158,121.8507,4.80856425,13.79,0.48601127,52.24498301,10派2,0.760167236792094,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80437107
300700,岱勒新材,1.66,1.61,435454577.92,134.82065789,12.3537,111347272.3,183.32728975,36.0904,6.47203102,32.98,0.17930768,48.5575205,10派3,0.445103857566766,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80466338
603127,昭衍新药,1.12,0.97,301278957.58,24.59572644,75.9163,76446395.86,47.88684042,85.9191,6.8146311,20.57,1.46706798,56.26770959,10转4派3,0.492772667542707,2018-02-28T00:00:00,2017-12-31T00:00:00,1,80340180
002859,洁美科技,0.79,0.75,996411464.48,32.25987773,17.6641,196220306.61,42.06846544,27.5341,5.26591916,17.38,0.42486063,40.13266908,10派1.6,0.489745944291399,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80435394
603826,坤彩科技,0.3576,0.3284,469163701.8,14.92272642,7.8926,118018875.82,8.52481469,14.1716,3.16555937,12.91,0.17613607,44.8703876,10转3派0.6,0.415800415800416,2018-02-28T00:00:00,2017-12-31T00:00:00,1,80432874
300414,中光防雷,0.23,0.17,364319365.29,15.19244358,23.8183,38495897.41,-33.36760653,-30.9425,4.70972601,4.85,-0.11573925,31.12300598,10派0.8,0.410046130189646,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80201125
603730,岱美股份,1.53,1.45,3246972241.83,18.35506683,15.6009,581775435.32,30.8801245,-10.697,7.57538608,26.81,0.99527303,37.05242853,10派5,1.38580931263858,2018-02-28T00:00:00,2017-12-31T00:00:00,1,80198750
002740,爱迪尔,0.18,0.12,1843269597.67,55.63606074,-42.699,60340707.79,4.40332594,-101.8271,4.48134836,2.9,-1.07537697,8.90812076,10派0.2,0.252525252525253,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80198914
002349,精华制药,0.2086,0.1504,1120920317.81,27.16240857,51.8449,175319960.72,6.23537088,33.5568,2.7140323,7.99,0.09032067,49.87529646,10派0.5,0.632111251580278,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80091393
002597,金禾实业,1.81,1.66,4479876386.29,19.30179151,13.0143,1022268509.41,85.37369493,49.8537,5.83780822,35.84,1.95564099,33.79456768,10派6,2.27014755959137,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80175928
300146,汤臣倍健,0.52,0.44,3110795387.73,34.71823344,-11.939,766255562.79,43.16865099,-116.7343,3.47166862,15.8,0.64951151,67.07769708,10派3.3,1.9492025989368,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80158866
002341,新纶科技,0.3429,0.2441,2064424476.58,24.47918633,13.8684,172530469.34,244.05011682,4.3429,6.62453075,5.18,0.1796572,27.38412495,10转10派0.35,0.142276422764228,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80135985
300033,同花顺,1.35,1.24,1409698260.25,-18.68641,11.0015,725653800.79,-40.1066538,37.8702,5.894998,24.68,1.07750477,89.99685531,10派9,1.6952345074402,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80133649
002262,恩华药业,0.3911,0.353,3393676955.99,12.45586088,4.1122,394634279.65,27.40698566,-63.0454,2.43014771,17.38,0.44824866,47.96705638,10派0.5,0.353606789250354,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80116262
300016,北陆药业,0.36,0.31,522538130.02,4.74631803,-23.2105,118816656.25,625.39930083,-51.5826,3.27993028,12.3,0.44456404,65.13003421,10派0.37,0.282874617737003,2018-02-28T00:00:00,2017-12-31T00:00:00,3,80095236
002162,悦心健康,0.0236,-0.0006,900219675.7,15.7260148,-6.1446,20172331.05,18.47776441,-111.9466,1.02310047,2.35,0.12884673,34.61038134,不分配不转增,-,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80098077
002138,顺络电子,0.44,0.32,1987557913.8,14.47359991,3.7607,341274033.02,-4.97239233,2.2321,4.90254191,10.64,0.57759635,33.47757063,10派2,1.13765642775882,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80095926
002084,海鸥住工,0.1816,0.1341,2070648154.2,15.90126535,3.2289,91958908.37,8.21809745,10.852,3.20159482,7.24,0.36011094,21.32826957,10派1,1.56985871271586,2018-02-28T00:00:00,2017-12-31T00:00:00,4,80084554
000410,沈阳机床,0.15,-1.4,4189236907.84,-32.90557189,14.188,117751570.5,108.39087232,415.5012,1.12980047,16.41,-1.46742193,25.87828508,不分配不转增,-,2018-02-28T00:00:00,2017-12-31T00:00:00,2,10000683
000683,远兴能源,0.18,0.18,10303946253.58,12.784685,-19.6544,711511011.43,238.75669396,13.3194,2.21997461,8.39,0.35497512,30.60258837,10派0.2,0.689655172413793,2018-02-28T00:00:00,2017-12-31T00:00:00,2,10001003
600793,宜宾纸业,0.8781,-1.0658,1157964829.79,160.28728975,52.8494,92464659.4,2809.30284736,73.8493,1.38370125,92.96,-1.49165939,8.9830646,不分配不转增,-,2018-02-28T00:00:00,2017-12-31T00:00:00,1,10000742
600753,东方银星,0.15,0.079,346233448.05,1051.57590645,-26.6078,18975034.87,623.44687194,132.1207,1.26215219,12.48,-0.00610275,5.1783743,不分配不转增,-,2018-02-28T00:00:00,2017-12-31T00:00:00,1,10000702
000953,*ST河化,0.1002,-0.361,220881635.31,-44.54775956,-73.0696,29462410.92,120.78320889,222.5212,0.07924058,-,-1.1324362,-1.93916315,不分配不转增,-,2018-02-28T00:00:00,2017-12-31T00:00:00,8,10001206
002661,克明面业,0.338,0.229,2269383064.64,4.89301761,15.8711,112675192.74,-17.79303447,-52.7599,6.44077847,5.45,-0.07906898,22.78580141,10派2,1.71526586620926,2018-02-27T00:00:00,2017-12-31T00:00:00,4,80194340
000420,吉林化纤,0.0433,0.0395,2197822695.2,57.60432707,-2.3256,85594136.0,163.32822686,-89.4168,1.41413113,3.12,0.01606742,11.68119173,不分配不转增,-,2018-02-27T00:00:00,2017-12-31T00:00:00,2,10000692
600844,丹化科技,0.2618,0.0339,1331316885.53,86.98056787,70.8462,266083794.43,261.94472743,619.1017,2.08784439,13.38,0.37534773,40.99857256,不分配不转增,-,2018-02-26T00:00:00,2017-12-31T00:00:00,1,10000793
600009,上海机场,1.91,-,8059871522.8,15.9447761,-2.8424,3683366948.69,31.28387458,-0.5097,13.042403,-,-,49.80084812,,-,2018-02-24T00:00:00,2017-12-31T00:00:00,1,10000009
002240,威华股份,0.05,0.02,2018278278.74,44.00173949,-9.7868,26261638.83,12.20134987,-27.8142,3.80836629,1.84,0.10368389,7.87372486,不分配不转增,-,2018-02-23T00:00:00,2017-12-31T00:00:00,4,80080282
603456,九洲药业,0.33,0.31,1717440599.76,3.88726562,10.8273,147605263.14,32.40460426,-16.8685,5.97326447,5.65,0.54527934,31.16089226,10转8派2,1.10497237569061,2018-02-15T00:00:00,2017-12-31T00:00:00,1,80177122
600058,五矿发展,0.0322,-0.0622,59021851985.1,44.91769075,9.0889,34512057.31,19.19402588,-119.3132,4.69683751,0.6878,0.35783739,3.58483941,不分配不转增,-,2018-02-14T00:00:00,2017-12-31T00:00:00,1,10000031
600785,新华百货,0.47,0.72,7435610775.41,5.48500255,19.5078,106954757.92,69.88192929,-212.1152,8.81133027,5.37,1.74886059,20.06950554,不分配不转增,-,2018-02-14T00:00:00,2017-12-31T00:00:00,1,10000734
002382,蓝帆医疗,0.41,0.41,1575945309.43,22.28283008,10.5834,200864341.9,10.93225252,-25.4914,2.88488319,14.87,0.46033165,31.39778575,10派2,1.20048019207683,2018-02-14T00:00:00,2017-12-31T00:00:00,4,80139607
