SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
601128,常熟银行,0.57,0.58,2335125871.73,17.54070146,-,872673228.5,10.53450443,-,3.70535476,16.74,-0.91466636,-,,-,2016-02-18T00:00:00,2012-12-31T00:00:00,1,80058613
603617,君禾股份,0.31,0.21,293273632.57,-,-,23495486.59,-,-,2.87526136,14.61,1.46660191,20.59604675,,-,2016-02-05T00:00:00,2012-12-31T00:00:00,1,80282058
300500,启迪设计,1.17,1.07,251833095.06,11.53696321,-,52566456.13,-46.32600118,-,4.71227283,28.68,1.47041782,47.46767352,,-,2016-01-21T00:00:00,2012-12-31T00:00:00,3,80357792
002788,鹭燕医药,0.94,0.93,4687352436.88,58.96974332,-,90513942.43,42.26240342,-,4.6370193,22.6,-0.34273933,7.68309054,,-,2016-01-21T00:00:00,2012-12-31T00:00:00,4,80154425
601900,南方传媒,0.39,0.29,3178444324.54,9.92358559,-,256646502.34,11.53539036,-,2.24218399,19.3,0.44051534,28.11515887,,-,2016-01-20T00:00:00,2012-12-31T00:00:00,1,80279506
603377,东方时尚,0.52,0.52,694699401.11,39.84189215,-,191439887.62,30.24364878,-,2.98277487,72.22,3.39981276,62.22351729,,-,2016-01-20T00:00:00,2012-12-31T00:00:00,1,80133895
002797,第一创业,0.11,0.1,1038446151.68,16.18380158,-,210018258.79,15.66896234,-,2.25708739,4.84,0.00060267,-,,-,2016-01-14T00:00:00,2012-12-31T00:00:00,4,80000083
603367,辰欣药业,-,0.78,2051722058.51,33.97505182,-,283857304.23,19.8066242,-,4.93307252,19.58,0.10299904,40.8283732,,-,2016-01-14T00:00:00,2012-12-31T00:00:00,1,80204916
300666,江丰电子,-,-,125840000.0,-,-,7533100.0,-,-,0.90773276,6.15,0.09406098,36.73974889,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,3,80185213
300660,江苏雷利,1.17,1.16,997482123.53,-,-,88979622.04,-,-,4.59248341,24.92,0.94239646,26.18706923,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,3,80476578
300655,晶瑞股份,-,-,335706611.83,-,-,13349275.0,-,-,2.61834038,8.53,0.7527295,29.68944459,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,3,80476570
603458,勘设股份,0.32,0.3,784263221.97,-,-,29883249.98,-,-,3.28358215,11.62,0.20532135,35.84484164,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476577
300667,必创科技,-,0.39,48873186.91,-,-,16211542.53,-,-,1.87788512,28.09,0.08646183,65.91777555,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,3,80203352
002890,弘宇股份,0.42,0.38,343267081.63,-,-,20937543.89,-,-,25.28161798,14.52,6.68596648,22.27894993,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,4,80476572
002827,高争民爆,-,-,195147156.29,-,-,46667091.71,-,-,5.08671813,37.14,1.74141556,53.02756373,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,4,80476564
603260,合盛硅业,-,-,1989418500.91,-,-,26129567.13,-,-,2.00982462,2.42,-0.17579703,18.33433214,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476576
603757,大元泵业,-,-,468896276.37,-,-,39725079.46,-,-,2.11597897,20.26,0.84075791,23.63565638,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476575
603326,我乐家居,-,-,278712009.19,-,-,23733549.95,-,-,2.54431717,42.92,0.50718968,33.60478674,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476574
603813,原尚股份,0.31,0.3,178736130.54,-,-,18302037.12,-,-,2.22921112,14.67,0.47342318,23.88388546,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476573
601619,嘉泽新能,0.0097,0.027,94656500.0,-,-,11834900.0,-,-,1.04285234,2.19,0.02958,61.25823372,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80476571
603980,吉华集团,0.315,0.28,1834360213.1,-,-,125843049.45,-,-,2.65959807,25.73,-0.19097232,23.00542855,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80381555
601949,中国出版,0.21,0.15,3076417591.17,-,-,259766088.81,-,-,1.40021145,15.0,0.02272301,34.07925211,,-,2016-01-08T00:00:00,2012-12-31T00:00:00,1,80194676
300536,农尚环境,0.49,0.49,211800158.75,22.79504575,-,29192578.17,30.13936859,-,1.92314943,42.75,0.50731327,29.74914204,,-,2016-01-05T00:00:00,2012-12-31T00:00:00,3,80357708
603660,苏州科达,0.41,0.43,737540413.02,37.35884444,-,82382157.27,28.38342678,-,1.83269569,25.51,-0.00363157,61.31521716,,-,2015-12-28T00:00:00,2012-12-31T00:00:00,1,80357633
603683,晶华新材,0.6628,0.67,529456240.84,-,-,36893311.19,-,-,2.06106968,34.66,0.75690277,18.87176711,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80474379
300642,透景生命,-,-,48710540.81,-,-,13618109.85,-,-,1.61037556,21.56,0.15223294,78.84230341,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80201102
300690,双一科技,0.36,0.33,158238519.94,-,-,18674566.59,-,-,3.42288741,11.82,0.33735275,36.54375722,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80474372
603648,畅联股份,0.42,0.4,993279667.1,-,-,77692846.14,-,-,1.57877435,29.58,0.68242122,18.18411593,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80311919
300554,三超新材,-,-,32269065.38,-,-,6154938.54,-,-,13.763136,9.95,-1.69594823,61.973919,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80474369
300658,延江股份,-,-,208649775.0,-,-,16097770.0,-,-,1.69070659,46.0,0.27018131,27.52028752,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80474368
300703,创源文化,-,-,364131654.52,-,-,23367582.72,-,-,3.65939472,-,1.16300626,27.59850863,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80474374
603329,上海雅仕,-,-,937507127.97,-,-,34544930.94,-,-,2.74347503,9.05,0.37733248,13.70022054,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80293727
300680,隆盛科技,0.5,0.45,100407961.01,-,-,22420752.83,-,-,1.97461408,28.88,0.39790685,41.1464021,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80121813
002887,绿茵生态,1.61,1.56,430037131.46,-,-,63650387.79,-,-,3.85329059,40.9,-0.38738329,31.08175932,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,4,80474382
300641,正丹股份,0.07,0.06,638146825.94,-,-,14480823.01,-,-,1.24786155,5.51,0.158814,12.81061134,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80204672
603916,苏博特,1.8,1.69,1266609771.99,-,-,107786371.19,-,-,4.74510812,29.65,0.99555918,33.95873524,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80474376
603286,日盈电子,-,0.58,198484125.16,-,-,27705491.96,-,-,1.80205993,36.1,0.92378804,36.55063688,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80474380
300651,金陵体育,-,0.34,216600906.26,-,-,10656745.28,-,-,4.64640274,7.94,1.11486623,32.18143804,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80474370
300604,长川科技,-,-,19878268.15,-,-,4742805.94,-,-,14.03205379,17.2,-2.79707799,66.27901853,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80203940
300649,杭州园林,0.59,0.6,179340076.37,-,-,28380806.09,-,-,2.72768527,24.31,0.52154333,41.30085241,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,3,80202043
002909,集泰股份,-,-,408086048.09,-,-,33205108.06,-,-,2.26502917,29.92,0.21858763,28.00764529,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,4,80474381
603933,睿能科技,-,-,746440182.04,-,-,31868181.89,-,-,2.57896997,18.51,-0.32715949,18.10962068,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80474375
603809,豪能股份,1.1967,1.151,390992094.52,-,-,95736134.14,-,-,5.29474412,25.08,0.74782035,44.30335436,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80198302
603359,东珠景观,0.66,0.65,659998936.95,-,-,101707050.35,-,-,3.13893241,26.27,-0.17298212,29.31919337,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,1,80192842
002889,东方嘉盛,0.69,0.62,3479621359.84,-,-,68544019.97,-,-,4.95704017,14.86,-0.0211483,2.85405082,,-,2015-12-25T00:00:00,2012-12-31T00:00:00,4,80154320
603717,天域生态,1.8353,1.824,458006900.0,-,-,42059500.0,-,-,7.22407357,34.48,-2.02557999,24.44827796,,-,2015-12-22T00:00:00,2012-12-31T00:00:00,1,80437099
603226,菲林格尔,0.25,0.24,540920500.0,-,-,16009300.0,-,-,2.97957385,8.0,1.00221077,20.10901787,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,1,80473155
300676,华大基因,1.32,2.56,794839348.1,-,-,81734191.73,-,-,56.62210956,80.31,36.24440541,47.74307428,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,3,80473150
300653,正海生物,-,-,59296057.09,-,-,8515118.8,-,-,-0.32238248,-,1.13394512,93.70669504,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,3,80173967
002883,中设股份,-,-,117408757.94,-,-,15176941.53,-,-,2.75184703,30.28,0.5107698,43.6082124,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,4,80473152
603963,大理药业,1.89,1.88,285267963.6,-,-,94594088.78,-,-,3.30904502,39.36,2.01491539,55.27638967,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,1,80473158
603110,东方材料,0.43,0.37,294757740.35,-,-,32891178.5,-,-,3.28569878,20.02,0.63661751,31.1580734,,-,2015-12-18T00:00:00,2012-12-31T00:00:00,1,80473157
300494,盛天网络,1.02,0.98,170425065.36,64.96096138,-,91351250.76,68.5800652,-,2.9546899,84.36,1.8589211,92.87152894,,-,2015-12-16T00:00:00,2012-12-31T00:00:00,3,80357681
300643,万通智控,-,-,221557161.39,-,-,8323170.3,-,-,2.40050637,11.37,0.22688961,17.76725316,,-,2015-12-11T00:00:00,2012-12-31T00:00:00,3,80471566
300514,友讯达,-,-,159697628.98,-,-,27078196.21,-,-,1.62683827,47.66,-0.10621816,48.65427583,,-,2015-12-11T00:00:00,2012-12-31T00:00:00,3,80471562
300650,太龙照明,0.55,0.55,175675996.94,-,-,24905389.76,-,-,1.55093193,55.54,0.40794998,32.72056958,,-,2015-12-11T00:00:00,2012-12-31T00:00:00,3,80471563
603289,泰瑞机器,0.29,0.22,313065700.96,-,-,44172749.12,-,-,2.20696969,18.2,0.15967178,30.0206618,,-,2015-12-11T00:00:00,2012-12-31T00:00:00,1,80471561
601019,山东出版,0.41,0.21,5557710200.0,-,-,503155200.0,-,-,1.07042398,36.75,0.2175853,32.65749985,,-,2015-12-11T00:00:00,2012-12-31T00:00:00,1,80191848
300685,艾德生物,-,-,38146803.32,-,-,7972533.21,-,-,0.87591289,137.42,-0.01066071,91.05623926,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,3,80468960
603535,嘉诚国际,0.61,0.59,703108261.97,-,-,68880808.39,-,-,5.31815114,18.98,0.6953115,20.99891849,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,1,80200644
603055,台华新材,0.29,0.27,1704812002.32,-,-,134630045.32,-,-,2.01294665,15.4,0.39142357,24.2783969,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,1,80329969
603233,大参林,-,-,3252460226.97,-,-,149183213.37,-,-,1.99066544,55.26,1.75445784,36.56025373,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,1,80468961
300652,雷迪克,-,-,246663609.37,-,-,14968391.88,-,-,1.75051004,12.22,1.68028526,26.91003671,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,3,80468956
300648,星云股份,-,-,47334852.79,-,-,18075055.94,-,-,7.27331146,70.32,1.15753805,66.37235844,,-,2015-12-04T00:00:00,2012-12-31T00:00:00,3,80468955
603987,康德莱,0.36,0.33,882927232.25,13.84921736,-,56965859.09,-24.32387166,-,2.72075251,14.27,0.71277491,27.21277729,,-,2015-12-01T00:00:00,2012-12-31T00:00:00,1,80278642
603639,海利尔,0.73,0.6,835270375.02,14.92370795,-,66046674.01,229.82966349,-,2.97786515,27.84,0.61781658,29.78146411,,-,2015-11-27T00:00:00,2012-12-31T00:00:00,1,80133716
002812,创新股份,1.18,1.13,1107650063.56,1.564711,-,118877074.03,35.41676463,-,5.24589118,22.13,1.07960745,21.96881906,,-,2015-11-27T00:00:00,2012-12-31T00:00:00,4,80187554
300525,博思软件,0.62,0.5956,100747249.68,31.61853265,-,30919139.38,31.49043215,-,2.66240474,25.77,0.70582504,68.79935266,,-,2015-11-24T00:00:00,2012-12-31T00:00:00,3,80357676
603663,三祥新材,0.31,0.3,388734525.35,-2.0496531,-,29503264.39,-42.38613323,-,1.73989959,18.64,0.65838896,22.13815149,,-,2015-11-24T00:00:00,2012-12-31T00:00:00,1,80329958
002779,中坚科技,0.72,0.71,414465778.02,-0.92942797,-,47728660.15,-10.89573792,-,3.33063458,24.36,0.74046632,26.7947385,,-,2015-11-23T00:00:00,2012-12-31T00:00:00,4,80284561
300700,岱勒新材,-,-,40973584.98,-,-,7420687.52,-,-,2.16318701,12.13,-0.30600924,58.45041436,,-,2015-11-20T00:00:00,2012-12-31T00:00:00,3,80466338
002900,哈三联,7.95,8.76,491169900.95,-,-,82717056.79,-,-,32.29471193,28.09,11.84787727,45.32874215,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80197915
002886,沃特股份,0.51,0.4849,291119600.0,-,-,16247400.0,-,-,1.54858,46.31,-0.299444,18.98398459,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80399351
603196,日播时尚,-,-,778020320.03,-,-,126056106.08,-,-,4.40211877,34.82,1.8833145,57.1568559,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463418
603387,基蛋生物,-,-,73640347.29,-,-,21960307.77,-,-,1.52189193,77.01,0.91503465,86.02433087,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463420
002866,传艺科技,-,-,191921200.0,-,-,17527200.0,-,-,1.43510133,15.58,-0.00205867,21.61564225,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80463415
002879,长缆科技,0.55,0.5,382129933.08,-,-,50992768.94,-,-,4.9715191,15.5,0.7683725,53.21308154,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80463419
002880,卫光生物,0.88,0.8,300066443.52,-,-,71445254.15,-,-,1.66669997,30.54,1.43062028,48.34580265,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80463411
002877,智能自控,0.43,0.56,229497122.48,-,-,36860320.73,-,-,1.67948265,30.6,0.03695955,46.29905626,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80463413
603357,设计总院,-,-,691219387.95,-,-,213689764.18,-,-,1.76023964,45.72,0.40955554,46.34491587,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80115571
603970,中农立华,0.6933,0.59,2144799205.17,-,-,55462006.14,-,-,2.7374844,27.65,1.36793685,10.02112764,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80135975
603063,禾望电气,-,-,351891689.42,-,-,124977419.22,-,-,38.25496602,36.56,1.62798943,62.13222042,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463410
603978,深圳新星,1.17,1.05,644789513.81,-,-,70282255.97,-,-,4.90105951,27.15,2.2227409,21.02460174,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463417
603711,香飘飘,-,-,1924480498.01,-,-,170180918.84,-,-,8.759988,38.28,8.88258586,40.79484045,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463406
603985,恒润股份,0.6862,0.6287,621726676.64,-,-,41171939.51,-,-,4.35098501,17.03,0.76528493,16.09842953,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80277894
603880,南卫股份,0.48,0.54,424621054.2,-,-,35767103.51,-,-,1.61843151,21.85,1.01432626,24.49355381,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463405
603725,天安新材,0.39,0.3,468623110.77,-4.28847741,3.142,28282887.6,67.91701696,55.5004,1.99922378,23.2,0.66592367,19.11510615,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80188713
603938,三孚股份,0.2,0.14,485302556.42,-,-,23058647.93,-,-,2.37619624,9.04,0.73307053,19.72589836,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463402
603042,华脉科技,-,-,532200877.84,-,-,39198051.36,-,-,3.49602206,22.33,0.30416652,31.9536241,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463401
603619,中曼石油,-,-,657722791.39,-,-,53515853.27,-,-,4.07883348,12.26,1.39665559,31.5120916,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80279695
603157,拉夏贝尔,0.75,0.72,2913363000.0,-,-,259905000.0,-,-,2.70672381,56.23,0.47534286,64.53318725,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80193610
603079,圣达生物,-,-,449254400.0,-,-,52360200.0,-,-,6.67438908,31.73,4.76953206,50.74926367,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80463399
603767,中马传动,0.91,0.66,912153785.5,39.70866564,187.3813,100609052.94,7.5966919,194.8638,4.91511161,17.57,1.38643302,26.52228588,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80197066
002893,华通热力,-,-,544209213.16,-,-,23925672.82,-,-,1.0180595,110.95,0.50318817,17.10184781,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80389772
002884,凌霄泵业,1.48,1.27,525107543.72,-,-,68559798.28,-,-,16.1481444,25.78,3.23083848,21.84419162,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,4,80463400
300611,美力科技,0.33,0.25,147245700.0,-,-,16708700.0,-,-,2.3990983,14.82,0.36178161,37.20740232,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80383174
300622,博士眼镜,0.51,0.49,272000052.38,-,-,30950084.54,-,-,3.06131118,18.97,0.38493576,73.02877975,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80198892
300708,聚灿光电,-,-0.08,130286871.47,-,-,442576.78,-,-,1.48897707,0.2,-0.12455353,21.82040362,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80215110
300609,汇纳科技,0.27,0.26,62019441.35,-,-,18652777.72,-,-,4.18102633,31.25,0.28775741,62.46078511,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463394
300620,光库科技,-,-,75562380.58,-,-,17498203.26,-,-,0.41581506,378.67,0.4373352,51.45275422,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463393
300621,维业股份,0.66,0.66,1697685904.64,-,-,39526998.6,-,-,2.04800357,32.86,-0.35684261,13.06695141,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80303541
300625,三雄极光,1.86,1.86,1436719475.28,-,-,92778728.76,-,-,5.2653897,43.46,1.58825202,25.36326981,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463391
300661,圣邦股份,1.044,1.0339,226613108.88,-,-,46981957.56,-,-,3.57120458,32.62,1.16331898,45.70038697,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80329888
300626,华瑞股份,0.24,0.22,657343412.91,-,-,18020054.4,-,-,2.14153735,13.24,0.35434666,17.89985319,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80204606
300627,华测导航,0.41,0.3,185742957.34,-,-,6202362.82,-,-,2.86249394,15.57,0.73775062,49.63095522,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463387
300603,立昂技术,0.31,0.28,278078300.0,-,-,24187500.0,-,-,1.99662891,27.43,0.38928776,24.15974206,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463384
300633,开立医疗,-,-,484247538.98,-,-,129941414.63,-,-,6.6789571,48.24,0.30976644,56.81049063,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463383
300695,兆丰股份,0.7,0.64,276342902.02,-,-,34909780.6,-,-,6.10136045,12.14,1.69232985,41.06796398,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80189247
300699,光威复材,0.3,0.29,422647579.91,-,-,83413962.38,-,-,1.75480013,7.24,0.09985379,44.25073357,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463381
300628,亿联网络,1.53,1.53,290213844.45,-,-,85907140.36,-,-,2.60207811,65.51,1.23155796,52.23886907,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463380
300701,森霸股份,0.41,0.37,99118400.0,-,-,23698000.0,-,-,1.32825,36.12,0.56802167,44.01957659,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80310118
300630,普利制药,0.18,0.15,111180586.92,-,-,15325758.14,-,-,2.00517038,8.98,0.40779418,68.48552164,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463378
300637,扬帆新材,0.41,0.4,284938149.9,-,-,36519407.31,-,-,2.09204141,29.25,0.6346295,32.30129849,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463377
300636,同和药业,-,-,104615908.59,-,-,8028346.12,-,-,3.0339958,19.61,-0.18115251,30.75770754,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463376
300670,大烨智能,0.0376,0.03,1944454.74,-,-,469654.35,-,-,1.01123297,3.69,0.02339332,81.27840044,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463375
300635,达安股份,0.59,0.58,254057023.68,-,-,32358117.93,-,-,2.44701655,26.87,-0.68320896,31.96050139,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463374
300662,科锐国际,-,-,462673822.57,-,-,31175345.34,-,-,44.90471348,45.64,7.35556307,67.53701893,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463373
300663,科蓝软件,-,-,193281763.34,-,-,31478541.01,-,-,1.63732454,54.36,0.18432966,52.93027997,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,3,80463372
603383,顶点软件,0.57,0.53,123435898.9,0.07976889,-,34129880.1,-16.95439747,-,5.59902227,23.74,1.68696206,76.85461219,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80198798
601326,秦港股份,0.32,0.36,6477771300.0,9.00857242,-,1384661300.0,27.74632287,-,2.16928945,15.91,0.50521018,45.1379273,,-,2015-11-13T00:00:00,2012-12-31T00:00:00,1,80133074
601155,新城控股,-,-,17446195300.0,-,-,967461300.0,-,-,7.36468717,-,3.69569767,27.85090111,,-,2015-10-30T00:00:00,2012-12-31T00:00:00,1,80006486
600575,皖江物流,0.11,0.16,27840160420.4,-7.37054981,-41.3968,129069863.52,-60.20064295,-249.1739,3.5681698,11.03,-3.43541513,3.96575635,10转8送2派0.5,1.31578947368421,2015-09-15T00:00:00,2012-12-31T00:00:00,1,10001267
300645,正元智慧,0.41,0.51,211230700.0,-,-,18383000.0,-,-,2.81468444,23.09,0.17880222,42.46859003,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439303
300608,思特奇,0.34,0.5,488254131.51,-,-,14932084.45,-,-,3.70953587,9.65,-0.35725887,41.81975873,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80326071
300639,凯普生物,0.33,0.31,139014305.55,-,-,19725223.0,-,-,2.2082391,16.32,0.27261794,77.19836665,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439298
300591,万里马,-,-,387488500.66,-,-,20273146.71,-,-,4.32593286,15.27,0.4876801,29.58701155,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439293
300605,恒锋信息,-,-,170887533.26,-,-,10767009.89,-,-,1.54884384,27.07,-0.49370642,26.4707531,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439294
300599,雄塑科技,-,-,1135850842.6,-,-,76370941.61,-,-,1.81015555,22.93,0.99413105,21.99829578,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80302668
300584,海辰药业,-,-,147952995.69,-,-,25592009.87,-,-,3.92173041,40.61,1.14617073,52.70180582,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80322813
300602,飞荣达,-,0.51,392678142.0,-,-,37847672.1,-,-,2.92750373,18.74,0.18529797,29.70739637,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80186650
300638,广和通,-,-,116952400.0,-,-,6823900.0,-,-,8.60276,17.1,1.08872,28.53083819,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439301
300675,建科院,-,-,218818869.74,-,-,17027892.26,-,-,6.36841048,27.9,-0.99664266,45.30334591,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80303978
300610,晨化股份,0.64,0.63,486486641.52,-,-,41030897.4,-,-,6.30389771,23.38,1.4498449,21.1030998,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,3,80439297
603056,德邦股份,0.44,0.38,6052727870.0,39.70007889,2.5889,374012400.0,89.22878421,-89.9708,1.23873494,38.72,0.90555844,23.32174666,,-,2015-07-03T00:00:00,2012-12-31T00:00:00,1,80279273
