SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
300630,普利制药,0.27,0.26,132456742.15,19.13657395,-,24790224.96,61.75529284,-,2.16667499,13.14,0.4962799,71.44334301,,-,2017-01-11T00:00:00,2013-12-31T00:00:00,3,80463378
300636,同和药业,-,-,141555599.49,35.3098218,-,16883604.16,110.29990371,-,2.47850948,27.16,0.45336708,35.07379227,,-,2017-01-11T00:00:00,2013-12-31T00:00:00,3,80463376
002862,实丰文化,-,-,328591836.71,23.67353786,-,32390904.83,1.85164265,-,2.98950856,27.61,-0.5576818,27.37025848,,-,2017-01-11T00:00:00,2013-12-31T00:00:00,4,80427684
600939,重庆建工,0.22,0.2,49494483213.68,11.86781694,13.5844,355867024.46,-29.0640746,273.0745,2.25411624,10.27,-0.37536672,7.37781738,,-,2017-01-11T00:00:00,2013-12-31T00:00:00,1,80114140
300603,立昂技术,0.48,0.43,305622821.8,9.90531149,-,36510897.68,50.94944777,-,2.46848438,21.28,0.34258099,27.08551659,,-,2017-01-09T00:00:00,2013-12-31T00:00:00,3,80463384
300598,诚迈科技,0.5,0.32,241301419.22,7.36439113,-,30048369.19,32.88697452,-,2.7437505,20.09,0.95919899,35.7593731,,-,2017-01-09T00:00:00,2013-12-31T00:00:00,3,80398999
002916,深南电路,0.8,0.66,2628142921.73,-,-,168397703.77,-,-,8.28559796,12.05,3.91789567,25.00697578,,-,2017-01-06T00:00:00,2013-12-31T00:00:00,4,80146737
300600,瑞特股份,0.56,0.54,204766177.66,32.00710307,-,42116519.38,-1.5791808,-,3.216343,19.31,0.7327519,43.95934335,,-,2017-01-06T00:00:00,2013-12-31T00:00:00,3,80373088
300620,光库科技,-,-,89123747.53,17.94724683,-,20444409.79,16.83719457,-,1.10787984,89.46,0.63753967,55.22927129,,-,2017-01-05T00:00:00,2013-12-31T00:00:00,3,80463393
300627,华测导航,-0.4,0.21,224704261.8,20.97592556,-,-14919672.53,-340.54820659,-,1.33087517,-42.05,0.56491999,47.7807126,,-,2017-01-05T00:00:00,2013-12-31T00:00:00,3,80463387
002845,同兴达,1.54,1.53,1541868002.24,95.76836255,-,99718752.09,154.08152868,-,12.94212523,92.75,5.86985626,14.95123942,,-,2017-01-05T00:00:00,2013-12-31T00:00:00,4,80390743
300705,九典制药,0.49,-,241413229.16,-,-,36256055.74,-,-,4.25819329,26.78,0.64509642,54.93225861,,-,2017-01-04T00:00:00,2013-12-31T00:00:00,3,80303023
300597,吉大通信,0.27,0.27,317018211.78,-9.4855416,-,42911571.45,-35.63858807,-,3.80085584,21.17,0.69980521,36.08148842,,-,2017-01-04T00:00:00,2013-12-31T00:00:00,3,80403390
603966,法兰泰克,0.51,0.5,472560395.77,17.43826375,-,61067812.56,22.90271338,-,3.11462854,17.83,0.5274162,28.54068051,,-,2017-01-04T00:00:00,2013-12-31T00:00:00,1,80393168
300599,雄塑科技,0.42,1.44,1270796609.73,11.88058872,-,87209793.95,14.19237751,-,2.080865,21.21,0.51825007,20.43480681,,-,2017-01-03T00:00:00,2013-12-31T00:00:00,3,80302668
300718,长盛轴承,1.03,0.99,373146000.0,-,-,77227800.0,-,-,4.432732,25.7,1.063392,38.73223886,,-,2016-12-30T00:00:00,2013-12-31T00:00:00,3,80202123
002864,盘龙药业,0.51,0.47,226614469.68,-,-,32894426.21,-,-,3.25436761,16.86,0.39128985,69.17560539,,-,2016-12-30T00:00:00,2013-12-31T00:00:00,4,80607052
002860,星帅尔,0.64,0.74,216969282.04,44.87272841,-,36024021.84,47.89980635,-,3.05901799,22.24,1.06478502,38.09312632,,-,2016-12-30T00:00:00,2013-12-31T00:00:00,4,80198829
603991,至正股份,0.54,0.51,218878197.88,42.70265073,-,20952984.47,85.94368024,-,1.29538663,30.16,-0.5658535,31.7385473,,-,2016-12-28T00:00:00,2013-12-31T00:00:00,1,80120458
603630,拉芳家化,0.73,0.73,820974207.54,9.27878296,-,95383428.96,18.64813562,-,3.42089248,23.86,0.97453137,49.39138628,,-,2016-12-28T00:00:00,2013-12-31T00:00:00,1,80419746
002857,三晖电气,0.46,0.43,159995385.12,13.50131491,-,27452464.94,38.20151379,-,3.55937125,22.87,-0.95338307,48.07090043,,-,2016-12-28T00:00:00,2013-12-31T00:00:00,4,80395989
601212,白银有色,0.052,0.024,34167326152.99,-7.49193686,-,323500790.5,-40.14259549,-,1.89952248,2.68,0.55700355,4.14614868,,-,2016-12-28T00:00:00,2013-12-31T00:00:00,1,80305010
300596,利安隆,0.44,0.43,403912800.57,26.2465678,-,40034450.28,13.74419816,-,3.27003651,14.61,0.19659321,26.13583038,,-,2016-12-28T00:00:00,2013-12-31T00:00:00,3,80357705
300628,亿联网络,1.79,1.69,335319473.46,15.54220444,-,100093410.89,16.51349407,-,3.76446045,51.13,1.62643271,53.59098928,,-,2016-12-27T00:00:00,2013-12-31T00:00:00,3,80463380
300639,凯普生物,0.49,0.49,182717806.3,31.43813191,-,29169943.48,47.8814383,-,3.07936637,20.14,0.36831742,82.17716518,,-,2016-12-27T00:00:00,2013-12-31T00:00:00,3,80439298
603139,康惠制药,0.77,0.74,328064455.89,18.51142342,-,55822176.24,38.17887484,-,4.44041367,19.38,0.52531487,57.66374118,,-,2016-12-27T00:00:00,2013-12-31T00:00:00,1,80436735
603803,瑞斯康达,0.38,0.37,1283654340.26,4.08365784,-,138987430.85,16.97060563,-,5.25077701,13.2,0.68568048,62.24237705,,-,2016-12-27T00:00:00,2013-12-31T00:00:00,1,80009562
603668,天马科技,0.31,0.28,550626692.61,-15.29704409,-,47316537.5,13.81682991,-,1.86637861,20.58,0.01479708,22.1587548,,-,2016-12-27T00:00:00,2013-12-31T00:00:00,1,80307270
603165,荣晟环保,0.48,0.46,708417441.48,12.74919728,-,45307916.47,2.89143176,-,2.33644435,22.83,0.84224275,15.15418929,,-,2016-12-26T00:00:00,2013-12-31T00:00:00,1,80401344
603877,太平鸟,0.51,0.47,3831167428.36,49.34614617,-,212974080.27,112.27929015,-,2.45212881,22.62,1.2661721,51.8220374,,-,2016-12-26T00:00:00,2013-12-31T00:00:00,1,80395990
002917,金奥博,-,-,206908859.26,-,-,14483916.1,-,-,20.2104042,15.44,12.40079613,28.80135769,,-,2016-12-23T00:00:00,2013-12-31T00:00:00,4,80089072
300711,广哈通信,0.22,0.04,223965061.9,-,-,21629066.18,-,-,3.36481694,17.64,0.41030283,53.79632612,,-,2016-12-23T00:00:00,2013-12-31T00:00:00,3,80605378
300727,润禾材料,-,-,232709010.92,-,-,24153796.03,-,-,7.04331123,24.31,0.88793441,32.97880723,,-,2016-12-23T00:00:00,2013-12-31T00:00:00,3,80605380
300731,科创新源,0.91,0.87,87614016.6,-,-,31174271.85,-,-,5.48871267,44.28,1.69400309,55.11378243,,-,2016-12-23T00:00:00,2013-12-31T00:00:00,3,80369654
603690,至纯科技,0.16,0.134,202234060.13,25.2176762,-,24945984.99,1.97476583,-,1.32657767,12.68,0.02646195,34.89967037,,-,2016-12-23T00:00:00,2013-12-31T00:00:00,1,80198434
002824,和胜股份,0.4,0.33,656835232.2,9.48954608,-,35836714.2,-20.53168336,-,3.51173818,12.02,0.00445042,19.03598483,,-,2016-12-22T00:00:00,2013-12-31T00:00:00,4,80374289
300622,博士眼镜,0.51,0.5,327545052.97,20.42095217,-,32886753.66,6.25739525,-,3.37237184,15.49,0.28714439,73.3688573,,-,2016-12-21T00:00:00,2013-12-31T00:00:00,3,80198892
603896,寿仙谷,-,0.56,253030064.43,42.34930847,-,54048128.69,58.85845718,-,2.85645867,31.01,0.62803829,65.27637799,,-,2016-12-21T00:00:00,2013-12-31T00:00:00,1,80422707
603179,新泉股份,-,0.32,695241668.72,26.33517744,-,38663727.69,26.66254214,-,3.28158514,9.86,0.14795056,29.67023826,,-,2016-12-20T00:00:00,2013-12-31T00:00:00,1,80425996
300617,安靠智电,0.71,0.71,172989500.0,-10.61961673,-,35720800.0,-31.57736834,-,4.507934,26.0,0.704722,61.842713,,-,2016-12-20T00:00:00,2013-12-31T00:00:00,3,80277304
002855,捷荣技术,-,-,2203753325.07,31.36171546,-,115369053.04,-43.3130522,-,10.09638378,30.02,6.72524255,24.19255741,,-,2016-12-20T00:00:00,2013-12-31T00:00:00,4,80403387
603444,吉比特,2.86,2.83,276607748.67,13.23248354,-,157538898.37,-1.78304969,-,3.82227487,101.85,3.46630248,97.69319143,,-,2016-12-20T00:00:00,2013-12-31T00:00:00,1,80288399
603037,凯众股份,0.95,0.87,227858750.95,20.6256707,-,56916904.4,8.92918016,-,4.91321177,21.37,0.59041002,42.46372873,,-,2016-12-19T00:00:00,2013-12-31T00:00:00,1,80397844
603266,天龙股份,0.92,0.9,643861356.41,7.09205422,-,68804397.72,6.14293278,-,3.08419967,34.91,0.87324385,31.08606461,,-,2016-12-19T00:00:00,2013-12-31T00:00:00,1,80282270
603278,大业股份,0.26,0.22,979110882.96,-,-,40620651.0,-,-,2.07970047,13.36,-0.20816963,17.40598648,,-,2016-12-16T00:00:00,2013-12-31T00:00:00,1,80329971
600903,贵州燃气,0.02,0.01,1467101504.44,10.92093312,-23.7558,16041996.79,-75.15162155,249.0543,2.46467008,3.33,1.12735429,17.24051647,,-,2016-12-16T00:00:00,2013-12-31T00:00:00,1,80131210
603689,皖天然气,0.38,0.38,1731136948.34,25.4452017,-,95407398.19,39.99747904,-,3.15626883,12.46,0.59738217,10.9186791,,-,2016-12-16T00:00:00,2013-12-31T00:00:00,1,80068297
603906,龙蟠科技,-,-,763119095.05,32.83254767,-,63884529.92,56.3836063,-,6.45231056,24.87,0.23197307,28.01504175,,-,2016-12-14T00:00:00,2013-12-31T00:00:00,1,80431586
002839,张家港行,0.62,0.59,2215658395.17,5.91621277,-,1002599378.57,1.24760828,-,3.36339102,18.48,-3.33307833,-,,-,2016-12-13T00:00:00,2013-12-31T00:00:00,4,80071744
300716,国立科技,-,-,323104190.27,-,-,14118449.94,-,-,2.96529794,24.12,0.27581554,24.0960108,,-,2016-12-12T00:00:00,2013-12-31T00:00:00,3,80372060
002910,庄园牧场,0.33,0.28,494023644.87,-,-,34638717.39,-,-,4.08091038,0.08,1.06681356,25.55454025,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,4,80300635
603429,集友股份,0.6916,0.62,123806836.01,-,-,35269673.5,-,-,11.71749104,46.34,7.19257084,48.26722918,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,1,80507569
603041,美思德,0.87,0.84,278533249.89,7.83111972,-,65421768.32,4.74896832,-,3.36059516,29.91,0.69957802,39.54385114,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,1,80431585
002861,瀛通通讯,1.1,0.99,501437007.91,-5.82867013,-,97564833.64,-1.52402976,-,3.46199252,39.02,1.24084434,37.8454992,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,4,80398457
002858,力盛赛车,0.55,0.52,154692910.61,16.39380646,-,25065093.01,7.77827637,-,3.19263158,19.11,0.55428395,38.80580778,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,4,80397228
002851,麦格米特,0.1775,0.109,530181274.1,-26.56789856,-,23646475.15,-68.07630091,-,3.6460312,4.99,0.27767418,25.82638392,,-,2016-12-09T00:00:00,2013-12-31T00:00:00,4,80197533
300579,数字认证,0.7,0.66,269142565.63,22.13182565,-,41719996.07,37.27661759,-,2.40018018,32.97,0.61915898,59.48075313,,-,2016-12-08T00:00:00,2013-12-31T00:00:00,3,80140353
300581,晨曦航空,0.9183,0.8505,146672980.82,13.47549717,-,31131444.93,-2.756171,-,3.47992518,30.93,-0.36912238,45.90684616,,-,2016-12-07T00:00:00,2013-12-31T00:00:00,3,80403385
300582,英飞特,0.95,0.56,386141679.13,55.33443548,-,93696216.03,112.42261345,-,3.39285568,42.66,0.80992009,38.80797242,,-,2016-12-07T00:00:00,2013-12-31T00:00:00,3,80194252
002835,同为股份,0.78,0.74,419164417.91,18.44346032,-,62982461.38,11.48167011,-,2.47217055,37.32,0.69185183,32.10247588,,-,2016-12-06T00:00:00,2013-12-31T00:00:00,4,80373936
300602,飞荣达,-,0.66,458974658.82,16.88316963,-,50366044.81,33.07567418,-,3.58354359,20.56,0.7825614,30.46421495,,-,2016-12-05T00:00:00,2013-12-31T00:00:00,3,80186650
600996,贵广网络,0.26,0.22,1471918796.21,27.35303961,-,219127384.43,293.54279747,-,1.16259417,25.53,0.79166637,40.66181681,,-,2016-12-05T00:00:00,2013-12-31T00:00:00,1,80351961
603676,卫信康,-,-,342297569.81,-,-,82950458.44,-,-,112.26833276,46.06,42.18520189,66.22011958,,-,2016-12-02T00:00:00,2013-12-31T00:00:00,1,80601205
603356,华菱精工,-,-,467198400.0,-,-,33545200.0,-,-,5.7333913,19.54,-0.38283441,21.79879041,,-,2016-12-02T00:00:00,2013-12-31T00:00:00,1,80601204
603661,恒林股份,0.81,0.52,1115835336.49,-,-,60476993.89,-,-,6.01635837,17.32,2.02211544,20.47736146,,-,2016-12-02T00:00:00,2013-12-31T00:00:00,1,80198761
300729,乐歌股份,0.59,0.54,298929473.04,-,-,35230895.75,-,-,3.1541415,20.23,0.44877009,37.71274195,,-,2016-12-02T00:00:00,2013-12-31T00:00:00,3,80601206
300580,贝斯特,-,-,375751047.24,24.78699893,-,65143175.94,51.06051153,-,8.30369482,15.7,1.34104642,38.63502967,,-,2016-12-01T00:00:00,2013-12-31T00:00:00,3,80150392
603577,汇金通,0.6583,0.6552,608875242.97,3.71723278,-,51046088.79,20.39479243,-,4.2138879,16.94,1.18817891,23.47625023,,-,2016-12-01T00:00:00,2013-12-31T00:00:00,1,80393164
603823,百合花,0.6,0.46,1179758528.15,4.57767485,-,108520580.5,23.45745052,-,2.28322736,30.04,0.91910114,23.78864543,,-,2016-11-29T00:00:00,2013-12-31T00:00:00,1,80396665
002830,名雕股份,1.02,1.0,662401003.84,21.21501409,-,50791083.26,6.08431565,-,4.70654615,23.49,3.00221502,33.77175664,,-,2016-11-29T00:00:00,2013-12-31T00:00:00,4,80180042
300595,欧普康视,0.49,0.81,91010663.28,-,-,24800005.87,-,-,2.85996942,21.73,1.04656506,79.61020739,,-,2016-11-28T00:00:00,2013-12-31T00:00:00,3,80331778
300613,富瀚微,0.96,0.9,122907561.14,131.19494633,-,28914120.09,120.80987122,-,16.53718205,61.88,8.90544352,52.40843293,,-,2016-11-28T00:00:00,2013-12-31T00:00:00,3,80350175
300571,平治信息,0.76,0.68,100293528.44,33.69404409,-,22743482.78,31.02971499,-,2.2461585,40.6,0.67598725,50.5104242,,-,2016-11-28T00:00:00,2013-12-31T00:00:00,3,80398995
603878,武进不锈,1.21,1.21,1634801059.84,14.06740363,-,184056649.71,57.5961356,-,6.03491219,22.41,0.99650849,24.20780446,,-,2016-11-28T00:00:00,2013-12-31T00:00:00,1,80372755
002853,皮阿诺,-,-,420388293.24,36.75733416,-,54994006.43,111.7348511,-,4.10053587,56.14,3.20549272,38.95355838,,-,2016-11-25T00:00:00,2013-12-31T00:00:00,4,80417343
002831,裕同科技,0.7815,0.7146,2594196728.17,12.52150971,-,281335740.73,50.50470866,-,7.7088549,27.08,1.78178681,30.72638676,,-,2016-11-25T00:00:00,2013-12-31T00:00:00,4,80304368
300573,兴齐眼药,0.77,0.72,218631429.77,2.9695233,-,46097265.95,5.47806773,-,5.61335767,14.69,0.13997444,86.30937452,,-,2016-11-25T00:00:00,2013-12-31T00:00:00,3,80201140
603389,亚振家居,0.48,0.47,540828340.56,31.79114942,-,78667150.67,56.4254331,-,1.93929517,28.0,0.64944181,54.55233614,,-,2016-11-25T00:00:00,2013-12-31T00:00:00,1,80357635
300584,海辰药业,0.55,0.53,169502080.23,14.56481799,-,33287337.19,30.06925739,-,2.76556833,22.3,0.75274442,56.30681384,,-,2016-11-22T00:00:00,2013-12-31T00:00:00,3,80322813
603708,家家悦,0.81,0.77,9000102197.79,14.89547914,-,219042233.16,-10.74980634,-,2.99237179,30.63,1.52060183,21.31472031,,-,2016-11-22T00:00:00,2013-12-31T00:00:00,1,80315570
300591,万里马,-,-,431940206.92,11.4717485,-,29213689.8,44.1004212,-,3.53373496,15.14,0.0536338,34.84404111,,-,2016-11-21T00:00:00,2013-12-31T00:00:00,3,80439293
300610,晨化股份,0.47,0.44,521790333.75,7.25686776,-,34949107.29,-14.82246428,-,3.45649267,14.95,0.49693839,19.28612132,,-,2016-11-21T00:00:00,2013-12-31T00:00:00,3,80439297
300616,尚品宅配,1.44,1.42,1175152632.24,58.3921624,-,116818794.35,53.63252334,-,4.21192829,41.31,2.7412863,47.01269664,,-,2016-11-21T00:00:00,2013-12-31T00:00:00,3,80304584
603928,兴业股份,0.49,0.49,826203924.2,11.28704489,-,73714642.02,18.84168019,-,2.85120226,17.56,0.48453088,23.51584029,,-,2016-11-21T00:00:00,2013-12-31T00:00:00,1,80279481
603685,晨丰科技,-,-,271956389.73,-,-,28326774.17,-,-,5.80545156,22.06,1.15310776,25.62354104,,-,2016-11-18T00:00:00,2013-12-31T00:00:00,1,80560673
603717,天域生态,0.5329,0.5645,705038091.84,53.93612887,-,63947288.97,52.04005984,-,2.1204272,31.11,0.142152,24.02070394,,-,2016-11-18T00:00:00,2013-12-31T00:00:00,1,80437099
603839,安正时尚,1.18,1.1,1140786477.62,13.00668028,-,251961871.51,1.63452067,-,4.08209956,32.1,1.67271164,68.40701066,,-,2016-11-18T00:00:00,2013-12-31T00:00:00,1,80401346
603036,如通股份,0.53,0.51,304168659.4,8.19705194,-,80743148.24,10.0973419,-,3.05626105,18.83,0.68505408,53.93606459,,-,2016-11-18T00:00:00,2013-12-31T00:00:00,1,80357625
603337,杰克股份,1.1,0.94,1545210682.48,49.61311031,-,170965143.0,239.16546516,-,3.31495472,38.79,1.72027352,29.07178042,,-,2016-11-16T00:00:00,2013-12-31T00:00:00,1,80128769
002867,周大生,0.61,0.58,2678342739.66,27.72394084,-,244635205.41,-13.06278751,-,2.8663758,22.42,0.8036895,25.57566018,,-,2016-11-16T00:00:00,2013-12-31T00:00:00,4,80398996
603177,德创环保,1.57,1.52,746252208.23,223.94187661,-,147170699.13,421.30041635,-,4.46883289,96.61,1.22445208,41.68940192,,-,2016-11-16T00:00:00,2013-12-31T00:00:00,1,80305376
603660,苏州科达,0.4691,0.44,889757323.45,20.63845014,-,93817879.51,13.88130952,-,2.29942425,22.7,0.40302135,62.48926284,,-,2016-11-16T00:00:00,2013-12-31T00:00:00,1,80357633
603665,康隆达,0.64,0.59,538722800.0,16.73899613,-,47795400.0,2.4889192,-,3.29317467,19.05,1.681092,29.08098562,,-,2016-11-15T00:00:00,2013-12-31T00:00:00,1,80363739
603607,京华激光,-,-,394917070.26,-,-,43048414.82,-,-,12.92835168,30.23,-0.51765984,32.51434141,,-,2016-11-11T00:00:00,2013-12-31T00:00:00,1,80558132
300568,星源材质,0.53,0.51,229140790.67,21.42291881,-,47815260.23,14.65677914,-,4.7443327,11.51,0.8936156,55.60524274,,-,2016-11-11T00:00:00,2013-12-31T00:00:00,3,80311020
603579,荣泰健康,0.52,0.36,411401405.45,25.98922032,-,25825044.63,281.82900916,-,2.54943186,19.37,1.53515333,27.18103416,,-,2016-11-10T00:00:00,2013-12-31T00:00:00,1,80396663
603086,先达股份,1.17,1.17,690879228.3,24.54589448,-,70048464.58,52.81349294,-,7.10729933,18.02,0.99537776,28.01461467,,-,2016-11-10T00:00:00,2013-12-31T00:00:00,1,80395986
300567,精测电子,0.83,0.78,144334466.43,126.62756893,29.281,49739398.6,100.30583382,0.2501,2.17814244,47.47,0.76843692,58.1008505,,-,2016-11-09T00:00:00,2013-12-31T00:00:00,3,80303985
300583,赛托生物,-,-,283587947.99,2470.69534503,-,41561599.26,2883.67556457,-,2.52548568,57.85,0.63754499,29.64974493,,-,2016-11-08T00:00:00,2013-12-31T00:00:00,3,80432873
603360,百傲化学,0.49,0.46,291377906.07,13.57624229,-,48920508.18,9.17155519,-,2.77144634,19.36,0.53842967,43.66109784,,-,2016-11-08T00:00:00,2013-12-31T00:00:00,1,80089356
603040,新坐标,0.82,0.8,92651453.49,29.70404241,-,37039274.09,35.876605,-,5.63025392,26.91,0.9793087,70.63841584,,-,2016-11-08T00:00:00,2013-12-31T00:00:00,1,80398997
603677,奇精机械,1.26,1.04,1252159611.33,26.24043634,-,63248248.8,98.92131873,-,4.29697185,34.65,0.6071392,15.40935531,,-,2016-11-08T00:00:00,2013-12-31T00:00:00,1,80397231
002822,中装建设,0.56,0.56,2242529614.97,16.1846659,-,125296200.03,6.32459603,-,3.62888415,16.62,0.10090641,16.92389673,,-,2016-11-08T00:00:00,2013-12-31T00:00:00,4,80357752
300566,激智科技,0.78,0.77,283981005.99,27.09314206,-,45344811.37,1.15101196,-,2.37168238,38.75,0.46938116,34.22769138,,-,2016-10-31T00:00:00,2013-12-31T00:00:00,3,80394893
300565,科信技术,0.43,0.42,434084854.19,-3.19410082,-,51081767.01,7.60931603,-,2.20573224,26.19,0.27619161,37.27413323,,-,2016-10-31T00:00:00,2013-12-31T00:00:00,3,80390745
300562,乐心医疗,0.84,0.75,380847702.74,17.72731961,-,35168359.01,22.68997937,-,2.91101148,33.14,0.8824188,25.48421596,,-,2016-10-31T00:00:00,2013-12-31T00:00:00,3,80390746
