SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
002654,万润科技,0.44,0.43,150185376.48,-,-,21733240.96,-,-,0.0,31.21,0.23842839,32.39057177,,-,2012-01-18T00:00:00,2008-12-31T00:00:00,4,80192840
601163,三角轮胎,-,-,7437203452.55,-,-,46863412.33,-,-,3.18872849,-,0.65618723,10.83561852,,-,2012-01-12T00:00:00,2008-12-31T00:00:00,1,80136925
002671,龙泉股份,0.37,0.38,336694109.77,-,-,20319199.59,-,-,1.59,53.07,1.13133738,25.01493973,,-,2012-01-12T00:00:00,2008-12-31T00:00:00,4,80195677
603128,华贸物流,0.3,0.19,4981412800.0,-,-,90059700.0,-,-,4.42149714,15.0,1.09957286,6.55584898,,-,2012-01-12T00:00:00,2008-12-31T00:00:00,1,80195678
603002,宏昌电子,0.09,0.09,1130594700.0,-17.98957212,-,25873100.0,-70.65315858,-,1.254089,7.12,0.39047533,8.08239239,,-,2012-01-12T00:00:00,2008-12-31T00:00:00,1,80143351
300291,华录百纳,1.501,1.407,83919534.01,-,-,15949168.13,-,-,5.72,32.48,-0.76225771,35.90894873,,-,2012-01-11T00:00:00,2008-12-31T00:00:00,3,80191157
603000,人民网,0.0,-,142228996.64,-,-,14471182.08,-,-,4.31,40.95,3.34695057,43.01165318,,-,2012-01-09T00:00:00,2008-12-31T00:00:00,1,80195469
601038,一拖股份,0.0929,0.0745,8251509669.0,-,-,78566641.0,-,-,3.07113854,3.02,0.38988126,11.34542767,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,1,80037519
300329,海伦钢琴,0.32,0.29,180099692.38,3.94149051,-,16259767.78,2.19157828,-,1.95,20.59,-0.28427902,29.86594962,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80153028
300315,掌趣科技,0.02,0.0134,15422817.42,-,-,2595751.98,-,-,0.16,13.96,0.06163995,33.3115936,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80195380
300317,珈伟股份,0.0,-,284967273.57,-,-,18996321.88,-,-,17.31,42.88,2.9464164,20.11329112,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80195381
300288,朗玛信息,0.23,0.23,31294746.53,-,-,9171686.36,-,-,3.03,35.6,0.6152689,79.63563599,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80188444
300287,飞利信,0.18,0.17,114871971.21,-,-,10514719.12,-,-,1.15,18.5,0.24938254,30.84682988,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80190205
300312,邦讯技术,0.062,0.0407,50678240.49,-,-,2288993.74,-,-,0.58751273,11.14,0.11647308,42.82179438,,-,2012-01-06T00:00:00,2008-12-31T00:00:00,3,80195379
300330,华虹计通,0.54,0.51,144298720.69,-,-,16780993.88,-,-,1.99,30.04,0.9465263,31.59760336,,-,2012-01-05T00:00:00,2008-12-31T00:00:00,3,80166747
603861,白云电器,0.0931,0.0949,707690872.68,-,-,17549477.73,-,-,2.51,3.79,-0.04666881,27.37357664,,-,2012-01-05T00:00:00,2008-12-31T00:00:00,1,80100827
002676,顺威股份,0.29,0.29,699893605.19,-,-,22917284.65,-,-,1.48,21.85,-0.10834683,16.98966116,,-,2012-01-05T00:00:00,2008-12-31T00:00:00,4,80195267
300308,中际旭创,0.68,0.66,88594561.71,-,-,30477616.88,-,-,7.16,51.3,2.20128559,48.47590603,,-,2012-01-05T00:00:00,2008-12-31T00:00:00,3,80195269
002677,浙江美大,0.42,0.36,236047727.14,-,-,62853780.89,-,-,3.97381924,35.32,1.34410037,50.37682509,,-,2012-01-05T00:00:00,2008-12-31T00:00:00,4,80195268
002799,环球印务,0.25,0.25,229009601.05,-,-,18974070.48,-,-,1.50239979,19.01,0.36180505,20.61988751,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,4,80195003
603333,明星电缆,0.32,0.32,852834997.59,-,-,79869286.13,-,-,1.68640782,27.2,0.15013405,33.78634784,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,1,80195001
300311,任子行,0.0,-,83757483.66,-,-,18118758.25,-,-,0.71,63.2,2.0069508,62.90169827,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,3,80195004
300327,中颖电子,0.4204,0.1197,369848599.49,-,-,40357736.84,-,-,1.67,25.33,0.631074,37.67721197,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,3,80195005
002675,东诚药业,0.33,0.3152,323389253.48,-,-,15065070.5,-,-,1.41,21.77,1.03919448,14.18843855,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,4,80195002
601965,中国汽研,0.0,-,1109086580.61,-,-,63875751.92,-,-,1.69,10.86,0.14281398,12.83595491,,-,2011-12-31T00:00:00,2008-12-31T00:00:00,1,80078488
002652,扬子新材,0.28,0.33,1113494212.6,-,-,22154152.93,-,-,1.44,22.06,0.41939144,6.5146384,,-,2011-12-30T00:00:00,2008-12-31T00:00:00,4,80191162
002670,国盛金控,0.0,-,939416178.45,-,-,43221989.38,-,-,1.89,18.88,0.55865071,11.88025215,,-,2011-12-30T00:00:00,2008-12-31T00:00:00,4,80194933
300320,海达股份,0.43,0.41,371202371.32,-,-,21498174.82,-,-,2.67,17.56,0.34393614,21.09017067,,-,2011-12-29T00:00:00,2008-12-31T00:00:00,3,80194808
300314,戴维医疗,0.41,0.33,140407074.21,-,-,24807172.71,-,-,1.37,27.7,0.4653997,44.50878327,,-,2011-12-29T00:00:00,2008-12-31T00:00:00,3,80194813
300305,裕兴股份,0.49,0.48,131117449.15,5.08420352,-,22885840.62,-2.54010743,-,26.01,40.94,14.79738598,20.38813611,,-,2011-12-29T00:00:00,2008-12-31T00:00:00,3,80149251
601360,三六零,0.3511,0.3818,949788139.3,-,-,58977594.75,-,-,2.7346367,24.13,0.51284533,18.93146937,,-,2011-12-27T00:00:00,2008-12-31T00:00:00,1,80189709
002653,海思科,0.58,0.55,358762468.98,-,-,195086739.12,-,-,214.95,166.16,94.44542676,69.48181382,,-,2011-12-27T00:00:00,2008-12-31T00:00:00,4,80192839
002661,克明面业,0.27,0.25,298716873.92,-,-,16154985.03,-,-,1.37,21.96,-0.05036526,26.13298881,,-,2011-12-23T00:00:00,2008-12-31T00:00:00,4,80194340
002674,兴业科技,0.37,0.36,823883844.76,-,-,66215258.43,-,-,2.04,19.79,0.47997253,12.35930123,,-,2011-12-23T00:00:00,2008-12-31T00:00:00,4,80194342
300286,安科瑞,0.94,0.92,70391874.88,-,-,13759541.15,-,-,2.1,39.74,0.7646283,62.45715567,,-,2011-12-23T00:00:00,2008-12-31T00:00:00,3,80188248
002659,凯文教育,0.26,0.26,370171332.1,-,-,30715403.31,-,-,1.31970085,19.28,0.77660922,20.08062794,,-,2011-12-23T00:00:00,2008-12-31T00:00:00,4,80194333
300285,国瓷材料,0.26,0.25,40133671.18,-,-,11923716.58,-,-,1.01,40.05,0.06224646,45.39879317,,-,2011-12-23T00:00:00,2008-12-31T00:00:00,3,80132727
300300,汉鼎宇佑,0.17,0.17,67774577.73,-,-,5846168.58,-,-,1.13,15.17,0.14574331,25.96779616,,-,2011-12-22T00:00:00,2008-12-31T00:00:00,3,80194238
002669,康达新材,0.0,-,154375218.86,-,-,11062853.77,-,-,13.67030337,14.96,2.57370884,31.5071714,,-,2011-12-22T00:00:00,2008-12-31T00:00:00,4,80194235
002658,雪迪龙,0.0,-,189090499.63,-,-,43269755.27,-,-,6.03182216,47.29,0.74450996,43.87135249,,-,2011-12-22T00:00:00,2008-12-31T00:00:00,4,80194236
002660,茂硕电源,0.29,0.23,229807336.08,-,-,18367040.7,-,-,1.72,26.24,0.27342357,18.28446556,,-,2011-12-22T00:00:00,2008-12-31T00:00:00,4,80194251
300283,温州宏丰,0.18,0.17,170183816.36,-,-,8967937.59,-,-,1.58,19.6,1.17731395,13.42092725,,-,2011-12-20T00:00:00,2008-12-31T00:00:00,3,80185189
300284,苏交科,0.4,0.38,466489541.79,-,-,71161568.93,-,-,1.62,20.79,0.35518876,39.31962309,,-,2011-12-20T00:00:00,2008-12-31T00:00:00,3,80102763
002657,中科金财,0.57,0.57,232260727.75,-,-,23821993.33,-,-,2.07,32.07,0.16539006,29.16801012,,-,2011-12-19T00:00:00,2008-12-31T00:00:00,4,80189543
300326,凯利泰,0.397,0.3068,23311448.08,-,-,13593596.42,-,-,0.43,135.11,5.22808514,78.20455005,,-,2011-12-19T00:00:00,2008-12-31T00:00:00,3,80193850
002651,利君股份,0.47,0.46,507502337.42,-,-,170221115.11,-,-,36.12438187,47.76,22.82182129,51.50836897,,-,2011-12-16T00:00:00,2008-12-31T00:00:00,4,80188845
601388,怡球资源,0.14,0.03,2431122747.14,-,-,39009884.82,-,-,1.12,5.95,1.5510037,6.01799242,,-,2011-12-16T00:00:00,2008-12-31T00:00:00,1,80193723
002672,东江环保,0.91,0.88,731439555.46,-,-,114442492.2,-,-,8.27420704,24.83,1.14323084,43.99671929,,-,2011-12-16T00:00:00,2008-12-31T00:00:00,4,10002518
300304,云意电气,0.22,0.21,49048670.6,-,-,4763262.9,-,-,1.04,59.62,-0.18779112,24.41216837,,-,2011-12-15T00:00:00,2008-12-31T00:00:00,3,80193556
002649,博彦科技,0.33,0.26,291325352.08,-,-,24932227.63,-,-,1.63,22.62,1.51960847,38.886281,,-,2011-12-15T00:00:00,2008-12-31T00:00:00,4,80190202
002650,加加食品,0.0,-,1114013669.07,-,-,69422598.47,-,-,2.43,61.21,1.2413892,23.30009329,,-,2011-12-15T00:00:00,2008-12-31T00:00:00,4,80191712
300309,吉艾科技,0.54,0.54,59638888.24,-,-,38695626.4,-,-,0.67,110.9,-0.36782608,73.77517745,,-,2011-12-12T00:00:00,2008-12-31T00:00:00,3,80193001
601339,百隆东方,0.8,0.46,3503131600.0,-,-,481264600.0,-,-,3.34,40.7,1.35643122,22.38406345,,-,2011-12-12T00:00:00,2008-12-31T00:00:00,1,80154098
300301,长方集团,0.04,-0.0006,49562172.32,-,-,1333543.43,-,-,1.03,3.9,-0.24474876,25.54865317,,-,2011-12-12T00:00:00,2008-12-31T00:00:00,3,80193002
300296,利亚德,0.27,0.21,173705026.79,-,-,16201173.07,-,-,1.14,26.5,0.52325371,30.54000636,,-,2011-12-12T00:00:00,2008-12-31T00:00:00,3,80193000
002926,华西证券,-,-,1261383481.49,-50.67949314,-,462860874.85,-53.73412131,-,2.35772726,-,-2.90954409,-,,-,2011-12-10T00:00:00,2008-12-31T00:00:00,4,80000048
603359,东珠景观,0.0,-,65388414.23,-,-,6123459.37,-,-,1.81002468,18.48,-0.1478226,24.43026635,,-,2011-12-09T00:00:00,2008-12-31T00:00:00,1,80192842
300281,金明精机,0.43,0.35,102276504.5,-,-,13024798.07,-,-,2.75,41.24,0.28408944,29.38965253,,-,2011-12-09T00:00:00,2008-12-31T00:00:00,3,80187972
300280,南通锻压,0.5255,0.3896,233602503.33,-,-,42038277.74,-,-,1.82,33.78,0.5190856,34.63876734,,-,2011-12-09T00:00:00,2008-12-31T00:00:00,3,80187009
300279,和晶科技,0.28,0.17,110369334.94,-,-,8595716.93,-,-,3.43,46.39,-1.21541263,17.21776683,,-,2011-12-09T00:00:00,2008-12-31T00:00:00,3,80187840
300282,汇冠股份,0.42,0.42,51288020.79,59.33925462,-,13322071.32,68.13001769,-,4.18,49.68,1.67735147,56.0625065,,-,2011-12-09T00:00:00,2008-12-31T00:00:00,3,80172143
300358,楚天科技,0.26,0.23,139239006.32,-,-,15455850.32,-,-,0.52,57.58,1.97404444,42.75975438,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,3,80192711
300307,慈星股份,0.34,0.07,301528958.65,-,-,33714199.88,-,-,4.61,34.21,5.09124244,26.00462251,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,3,80192710
002648,卫星石化,0.52,0.06,949481743.24,-,-,53971173.82,-,-,3.45,34.3,2.67512613,12.86279624,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,4,80187632
300310,宜通世纪,0.39,0.39,277252886.3,-,-,31158426.85,-,-,1.28,60.43,3.68807303,31.06489783,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,3,80192712
300303,聚飞光电,1.55,1.02,105023891.52,-,-,30238780.3,-,-,3.34,54.68,0.52765188,32.78432229,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,3,80093563
002647,民盛金科,0.17,0.14,2968652331.81,-,-,20905196.84,-,-,2.01,8.57,0.68495066,5.18606576,,-,2011-12-08T00:00:00,2008-12-31T00:00:00,4,80113668
002644,佛慈制药,0.36,0.34,219012177.9,23.39419396,-,21609214.91,-7.30674481,-,3.58,10.17,0.00994657,39.81546315,,-,2011-12-05T00:00:00,2008-12-31T00:00:00,4,80023998
600926,杭州银行,0.97,-,3147381000.0,44.29062032,-,1277434000.0,50.70140233,-,3.63958057,-,6.7379387,-,,-,2011-12-02T00:00:00,2008-12-31T00:00:00,1,80058614
002646,青青稞酒,0.1513,0.1268,242164245.61,-,-,49183887.81,-,-,1.36620472,43.9,0.03063923,64.17034239,,-,2011-12-02T00:00:00,2008-12-31T00:00:00,4,80187888
002666,德联集团,0.0,-,554783656.73,-,-,52808125.38,-,-,4.72778761,17.01,0.19707129,22.14748409,,-,2011-12-02T00:00:00,2008-12-31T00:00:00,4,80192325
002645,华宏科技,0.5878,0.5916,472014887.32,-,-,29389434.08,-,-,3.0,22.15,0.74951422,19.07954035,,-,2011-12-02T00:00:00,2008-12-31T00:00:00,4,80187886
002642,荣之联,0.4159,0.3925,443991280.52,-,-,24954734.91,-,-,2.53,18.11,0.08492622,18.726764,,-,2011-11-30T00:00:00,2008-12-31T00:00:00,4,80127290
002643,万润股份,0.91,0.9,639478592.48,33.83186573,-,93624269.39,8.33695202,-,2.36,47.5,0.62846323,29.9602497,,-,2011-11-30T00:00:00,2008-12-31T00:00:00,4,80028641
300278,华昌达,0.19,0.19,41080751.39,-,-,5540239.43,-,-,1.61,42.8,-0.05803393,25.18541263,,-,2011-11-29T00:00:00,2008-12-31T00:00:00,3,80186826
300292,吴通控股,0.48,0.45,182324300.0,-,-,12434500.0,-,-,5.07,30.06,2.05297,22.35587906,,-,2011-11-28T00:00:00,2008-12-31T00:00:00,3,80191823
300297,蓝盾股份,0.33,0.3,82072849.87,-,-,18421526.84,-,-,1.43,29.36,0.11936774,49.64763221,,-,2011-11-24T00:00:00,2008-12-31T00:00:00,3,80189082
300321,同大股份,0.8365,0.806,275822666.12,10.36767654,-,24050533.1,5.74158593,-,3.29,30.04,1.75505498,19.78381092,,-,2011-11-24T00:00:00,2008-12-31T00:00:00,3,80133718
601336,新华保险,0.54,0.58,49646380000.0,9.65244552,-,616580000.0,133.68860723,-,1.11944167,25.34,25.19,-,,-,2011-11-22T00:00:00,2008-12-31T00:00:00,1,80001630
603729,龙韵股份,0.58,0.52,200110724.36,-,-,17168672.76,-,-,1.21420212,78.6,-0.20813573,19.09355655,,-,2011-11-21T00:00:00,2008-12-31T00:00:00,1,80191155
002688,金河生物,0.1943,0.1976,444386448.06,-,-,15869576.24,-,-,2.03,10.04,0.1424557,22.02853658,,-,2011-11-18T00:00:00,2008-12-31T00:00:00,4,80191041
002641,永高股份,0.71,0.5,1437127617.45,-,-,71047615.42,-,-,3.45,22.06,2.03725198,15.66505599,,-,2011-11-18T00:00:00,2008-12-31T00:00:00,4,80183628
002662,京威股份,0.55,0.43,562705973.99,-,-,123779401.23,-,-,2.15820546,43.05,0.93952779,47.69345648,,-,2011-11-17T00:00:00,2008-12-31T00:00:00,4,80190992
002634,棒杰股份,0.33,0.31,165044248.99,-,-,16675046.85,-,-,1.91,19.16,0.3017885,26.01237371,,-,2011-11-17T00:00:00,2008-12-31T00:00:00,4,80186824
002640,跨境通,0.7,0.69,212349857.27,-,-,21011652.08,-,-,1.83,40.75,0.07469712,31.61343315,,-,2011-11-17T00:00:00,2008-12-31T00:00:00,4,80186825
300483,沃施股份,0.3,0.29,127944884.46,-,-,9096702.81,-,-,1.41,13.76,0.33754112,27.71021747,,-,2011-11-16T00:00:00,2008-12-31T00:00:00,3,80190988
300532,今天国际,1.51,1.25,82045907.72,-,-,12111788.5,-,-,2.54,107.78,2.67937227,36.82141763,,-,2011-11-16T00:00:00,2008-12-31T00:00:00,3,80190986
002667,鞍重股份,0.24,0.25,131950593.11,-,-,9669815.3,-,-,1.37,19.32,0.58064416,30.02167743,,-,2011-11-11T00:00:00,2008-12-31T00:00:00,4,80190739
601928,凤凰传媒,0.23,0.15,4573558707.23,-,-,452897156.14,-,-,2.15,11.21,3.6068417,40.39731288,,-,2011-11-11T00:00:00,2008-12-31T00:00:00,1,80154375
601368,绿城水务,0.0525,0.0483,401039659.0,-,-,20028749.0,-,-,1.6,4.26,0.49458423,39.75837986,,-,2011-11-10T00:00:00,2008-12-31T00:00:00,1,80190645
002639,雪人股份,0.6,0.6,189922860.77,-,-,61475669.12,-,-,8.12456876,86.3,1.59362444,50.97798516,,-,2011-11-09T00:00:00,2008-12-31T00:00:00,4,80187887
002637,赞宇科技,0.27,0.17,720375869.66,-,-,13251331.2,-,-,2.16,13.05,1.81332645,11.58054818,,-,2011-11-08T00:00:00,2008-12-31T00:00:00,4,80185948
002638,勤上股份,0.57,0.57,457457325.16,-,-,59565054.15,-,-,2.99418481,26.41,0.09003892,30.70936671,,-,2011-11-08T00:00:00,2008-12-31T00:00:00,4,80188238
002636,金安国纪,0.33,0.32,1323926531.9,-,-,68334323.15,-,-,1.35,26.06,0.33514803,15.25364483,,-,2011-11-08T00:00:00,2008-12-31T00:00:00,4,80122714
300298,三诺生物,1.43,1.17,35304300.69,-,-,7167745.76,-,-,3.48,51.81,1.52551926,45.677274,,-,2011-11-07T00:00:00,2008-12-31T00:00:00,3,80190476
002656,摩登大道,0.55,0.55,145330558.6,-,-,18950574.71,-,-,1.24,45.65,0.18019444,51.18762801,,-,2011-11-07T00:00:00,2008-12-31T00:00:00,4,80190477
002635,安洁科技,1.57,1.55,178602127.86,-,-,38164286.56,-,-,5.23542936,49.16,0.5873121,37.11586125,,-,2011-11-04T00:00:00,2008-12-31T00:00:00,4,80187276
300277,海联讯,0.556,0.5361,213473665.65,15.78526194,-,26985420.49,26.23658026,-,1.83,38.22,0.79643868,31.13476577,,-,2011-11-04T00:00:00,2008-12-31T00:00:00,3,80133645
002664,长鹰信质,0.2,0.18,336101917.34,-,-,13320069.31,-,-,1.6,13.4,0.37723257,16.76894958,,-,2011-11-04T00:00:00,2008-12-31T00:00:00,4,80190201
002633,申科股份,0.4,0.41,173141144.25,-,-,30113309.19,-,-,2.12072146,20.29,0.1642828,44.397908,,-,2011-11-02T00:00:00,2008-12-31T00:00:00,4,80186965
300350,华鹏飞,0.28,0.27,145944033.58,-,-,10743501.54,-,-,1.85,18.77,0.35279867,24.34317272,,-,2011-10-31T00:00:00,2008-12-31T00:00:00,3,80189110
603599,广信股份,0.71,0.7,1059503355.91,-,-,85286066.52,-,-,1.75,42.34,1.19271698,15.5717707,,-,2011-10-28T00:00:00,2008-12-31T00:00:00,1,80188846
002632,道明光学,0.42,0.42,250178812.6,-,-,26488387.96,-,-,1.49,30.6,0.14947975,22.54718509,,-,2011-10-28T00:00:00,2008-12-31T00:00:00,4,80187634
300324,旋极信息,0.11,0.07,58601654.93,-,-,4161064.13,-,-,1.33,8.36,-0.11808098,33.27407184,,-,2011-10-28T00:00:00,2008-12-31T00:00:00,3,80188843
603725,天安新材,-,-,362787586.14,-,-,-,-,-,1.38838474,-,0.43941805,6.40620252,,-,2011-10-27T00:00:00,2008-12-31T00:00:00,1,80188713
300629,新劲刚,-,-,98223249.59,-,-,2508762.16,-,-,11.62945466,-,4.98453491,16.66917999,,-,2011-10-27T00:00:00,2008-12-31T00:00:00,3,80188712
002668,奥马电器,0.42,0.46,2097192900.0,-,-,52188700.0,-,-,1.97832984,32.72,0.39261855,12.17525102,,-,2011-10-27T00:00:00,2008-12-31T00:00:00,4,80188734
600939,重庆建工,0.07,-,15593157645.24,18.02176745,32.2952,74108713.97,-33.46886765,-235.3009,1.13751027,-,-0.1586351,6.92638115,,-,2011-10-26T00:00:00,2008-12-31T00:00:00,1,80114140
300276,三丰智能,0.32,0.24,81617828.01,-,-,8227988.17,-,-,12.45,39.59,2.92931395,29.76509072,,-,2011-10-26T00:00:00,2008-12-31T00:00:00,3,80187012
