SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
300624,万兴科技,1.06,0.96,368177103.62,40.08516288,-,63485320.73,27.20809249,-,4.00462441,29.87,1.13997796,97.45398362,,-,2017-12-13T00:00:00,2016-12-31T00:00:00,3,80389366
002070,*ST众和,-0.08,-0.08,886101545.32,28.60392989,10.3538,-48295606.55,67.10581197,-588.8463,1.03261792,-7.12,0.22963481,32.7333439,不分配不转增,-,2017-12-13T00:00:00,2016-12-31T00:00:00,8,80080333
603080,新疆火炬,1.12,0.79,310712304.11,1.63302987,78.4297,118509528.24,20.1842967,107.2661,4.19,30.8,0.80550029,46.721459,,-,2017-12-12T00:00:00,2016-12-31T00:00:00,1,80396627
002922,伊戈尔,0.72,0.75,880531275.66,10.29030058,-,71629389.19,-43.46005889,-,4.43949369,16.52,0.76468436,29.94436682,,-,2017-12-12T00:00:00,2016-12-31T00:00:00,4,80189534
603329,上海雅仕,0.66,0.61,1324765918.52,-16.61454576,-,64846528.97,-14.31863398,-,3.82903682,18.4,0.39835127,10.21842673,,-,2017-12-12T00:00:00,2016-12-31T00:00:00,1,80293727
300735,光弘科技,0.61,0.65,1227023073.62,33.73150828,-,154194655.51,62.01269468,-,2.29795423,31.52,0.55435045,29.43176212,,-,2017-12-11T00:00:00,2016-12-31T00:00:00,3,80620855
603655,朗博科技,0.38,0.38,156339837.01,9.83526776,-,30181892.95,-11.59706479,-,3.58,11.18,0.24448287,48.29046602,,-,2017-12-11T00:00:00,2016-12-31T00:00:00,1,80511089
300051,三五互联,0.16,0.13,311642704.87,25.17575181,11.9526,56910963.78,171.36602859,-102.4965,2.48192104,6.38,0.23144673,72.4064152,不分配不转增,-,2017-12-11T00:00:00,2016-12-31T00:00:00,3,80120948
002920,德赛西威,1.31,1.26,5678033522.88,54.7886877,-,590280713.38,64.4811103,-,2.84779214,55.63,1.23907678,26.94859342,,-,2017-12-05T00:00:00,2016-12-31T00:00:00,4,80340646
000691,亚太实业,0.0042,0.0042,46243032.78,-55.83960498,81.3577,1346282.43,-88.29499998,-34.1742,0.11371542,0.15,0.02905074,22.72682763,不分配不转增,-,2017-11-25T00:00:00,2016-12-31T00:00:00,2,10001010
600818,中路股份,0.28,-0.07,681114358.07,3.77047251,-5.4714,90364979.61,74.02263943,-83.4674,1.83512722,16.76,0.49692823,11.67382254,不分配不转增,-,2017-11-24T00:00:00,2016-12-31T00:00:00,1,10000767
002916,深南电路,1.31,1.12,4598502246.63,30.68853244,5.1447,274164178.03,69.558547,-27.1543,7.51575025,18.48,3.82018608,20.53039234,,-,2017-11-21T00:00:00,2016-12-31T00:00:00,4,80146737
300731,科创新源,0.83,0.77,188324089.32,22.11754661,-,54046539.13,52.85404382,-,2.95235906,31.46,0.5875516,50.37997842,,-,2017-11-20T00:00:00,2016-12-31T00:00:00,3,80369654
300727,润禾材料,0.51,0.5,301095756.63,12.10015324,17.2927,36286491.26,8.32468986,1.0521,3.3393207,17.18,0.38500622,38.87495447,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,3,80605380
603685,晨丰科技,1.23,1.22,581507437.52,25.8667934,25.9984,92505235.14,57.53794403,5.8769,4.54368994,31.41,0.37274507,29.41141447,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,1,80560673
002915,中欣氟材,0.39,0.37,344063802.55,-8.96265883,-,32764709.96,-10.34814122,-,3.27070175,12.67,0.60932931,28.61844148,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,4,80542764
300730,科创信息,0.54,0.49,271433199.11,8.8079561,-,37490815.73,9.17755948,-,2.54375407,20.87,0.01365244,40.31538929,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,3,80398455
603917,合力科技,0.9329,0.82,456343261.54,18.66750487,89.6856,78359703.41,6.14157112,201.6918,4.79429129,21.25,1.02516786,36.26966038,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,1,80329910
603283,赛腾股份,0.4,0.55,403022589.03,-17.57347756,-,48048733.98,-62.18018731,-,2.6782349,16.35,0.25999846,49.83388807,,-,2017-11-14T00:00:00,2016-12-31T00:00:00,1,80507567
603848,好太太,0.42,0.38,807821929.3,19.02455242,-,151976601.7,13.95875744,-,1.69668707,28.42,0.39421505,40.24552068,,-,2017-11-13T00:00:00,2016-12-31T00:00:00,1,80545458
002913,奥士康,1.76,1.76,1312347597.03,24.3397572,1.1072,190331629.13,17.66522934,9.3944,7.0581173,27.37,1.41787413,29.58204124,,-,2017-11-13T00:00:00,2016-12-31T00:00:00,4,80542763
603711,香飘飘,0.74,0.69,2389708863.88,22.43991076,-,266102092.72,30.47573516,-,3.51068405,23.53,1.01550125,44.87822042,,-,2017-11-13T00:00:00,2016-12-31T00:00:00,1,80463406
300729,乐歌股份,0.95,1.01,487862606.1,29.55678642,33.5768,60084343.56,18.14076537,64.8356,5.22351303,20.09,0.60298452,50.42104806,,-,2017-11-13T00:00:00,2016-12-31T00:00:00,3,80601206
603661,恒林股份,3.52,3.3,1723029881.39,12.60404141,-5.5488,263762204.82,39.00848784,9.8949,8.63488946,51.14,3.2643625,31.16373581,,-,2017-11-08T00:00:00,2016-12-31T00:00:00,1,80198761
300736,百华悦邦,1.16,1.16,648067280.6,4.33200309,-1.86,47250173.48,17.89927939,129.2078,4.81,26.28,1.91702528,45.08676634,,-,2017-11-08T00:00:00,2016-12-31T00:00:00,3,80373652
002911,佛燃股份,0.67,0.68,3768857699.58,-7.93752437,-,337144239.22,-8.67653689,-,3.34453831,21.42,1.0437392,21.6321303,,-,2017-11-08T00:00:00,2016-12-31T00:00:00,4,80179109
002925,盈趣科技,1.17,1.22,1648411412.11,68.12831196,12.2193,445475709.31,170.33311389,1.338,3.53175158,72.25,1.50262172,42.05722974,,-,2017-11-07T00:00:00,2016-12-31T00:00:00,4,80310173
600025,华能水电,0.03,0.06,11552027813.84,-10.86978984,-17.3906,508167899.13,-77.78317533,-150.8792,2.07749037,1.49,0.52103254,44.35613679,,-,2017-11-06T00:00:00,2016-12-31T00:00:00,1,80075711
603890,春秋电子,1.54,1.48,1465241752.09,14.90767123,-,146725953.57,68.46912489,-,4.17309103,45.84,1.18592312,19.80958107,,-,2017-10-31T00:00:00,2016-12-31T00:00:00,1,80631822
603161,科华控股,1.0,0.97,734858276.86,19.18239524,19.7626,100338580.6,23.84040372,12.5073,5.66,19.51,0.50859341,34.40714151,,-,2017-10-31T00:00:00,2016-12-31T00:00:00,1,80381026
300726,宏达电子,0.55,0.54,448736308.43,13.73031831,-,196301475.09,161.88845993,-,2.23930563,28.11,0.14591654,73.8469762,,-,2017-10-31T00:00:00,2016-12-31T00:00:00,3,80548929
603365,水星家纺,0.99,0.93,1977021051.09,6.79739057,-,197701279.23,46.68270461,-,4.45170464,24.36,1.32918695,36.93852052,,-,2017-10-31T00:00:00,2016-12-31T00:00:00,1,80305672
300684,中石科技,0.5659,0.4642,198420027.23,11.38029349,-,36870397.79,9.42905383,-,5.09080593,11.66,0.68994339,45.21535781,,-,2017-10-31T00:00:00,2016-12-31T00:00:00,3,80077134
300723,一品红,1.14,0.99,1250837314.6,21.64158317,-,137349512.53,127.32382963,-,2.7768942,51.92,1.216737,52.0808021,,-,2017-10-30T00:00:00,2016-12-31T00:00:00,3,80507573
601019,山东出版,0.58,0.51,8033958469.81,3.65978828,-,1047295669.3,6.40932737,-,2.79652272,22.14,0.64065667,32.78570749,,-,2017-10-30T00:00:00,2016-12-31T00:00:00,1,80191848
600110,诺德股份,0.02,0.0032,2002208922.84,13.90454602,18.6444,26277059.43,-83.63897401,-112.4469,1.62878388,1.37,0.37876551,25.42616234,不分配不转增,-,2017-10-26T00:00:00,2016-12-31T00:00:00,1,10000083
300733,西菱动力,0.77,0.75,648110553.52,26.54661123,-,92756085.67,47.31007016,-,4.29896238,19.76,0.77914433,34.97044306,,-,2017-10-25T00:00:00,2016-12-31T00:00:00,3,80619318
002864,盘龙药业,0.61,0.58,305425505.28,19.26146027,25.6035,39527736.9,-7.29508341,66.1366,5.04150082,12.83,0.9537144,62.99932976,,-,2017-10-25T00:00:00,2016-12-31T00:00:00,4,80607052
300721,怡达股份,1.0349,1.0127,1002473250.57,-8.42598522,-7.0171,59530743.74,3.39806075,-4.2278,8.15,13.72,0.68349001,19.96137796,,-,2017-10-24T00:00:00,2016-12-31T00:00:00,3,80373755
300717,华信新材,0.88,0.83,227823367.15,-4.89078957,-,42191815.64,-0.20564931,-,5.46963685,17.12,1.13951912,34.76966121,,-,2017-10-24T00:00:00,2016-12-31T00:00:00,3,80509316
300720,海川智能,0.7,0.69,136352665.25,20.85658342,-,37882244.69,19.02102107,-,4.17385882,17.95,0.65054579,59.47803784,,-,2017-10-24T00:00:00,2016-12-31T00:00:00,3,80509326
603507,振江股份,1.54,1.52,822505129.69,94.96005069,-,144641058.26,158.89374558,-,5.55524685,32.06,0.73907132,37.67517092,,-,2017-10-24T00:00:00,2016-12-31T00:00:00,1,80509335
603916,苏博特,0.58,0.52,1313829997.92,-0.03261358,-,132936491.08,-22.42284949,-,4.87412789,12.54,0.67936866,42.44250871,,-,2017-10-23T00:00:00,2016-12-31T00:00:00,1,80474376
300711,广哈通信,0.5,0.48,263886010.95,2.49232986,202.8562,53692384.5,14.99185464,800.1031,2.41,23.03,0.43358212,57.80971804,,-,2017-10-19T00:00:00,2016-12-31T00:00:00,3,80605378
300719,安达维尔,0.7324,0.7156,397704392.19,27.76436706,197.2595,91183927.33,69.76696017,719.7069,3.16921483,27.04,0.90807557,57.0579787,,-,2017-10-19T00:00:00,2016-12-31T00:00:00,3,80542760
300718,长盛轴承,1.08,1.17,403971117.02,8.21366447,9.3751,80746739.34,-9.06068876,27.1064,6.63962143,17.4,1.49427207,42.48503015,,-,2017-10-16T00:00:00,2016-12-31T00:00:00,3,80202123
603659,璞泰来,0.96,0.84,1677319915.53,81.7737478,-,353695644.03,256.20736292,-,2.70317661,43.11,0.5777502,34.5386703,,-,2017-10-16T00:00:00,2016-12-31T00:00:00,1,80507575
603856,东宏股份,0.66,0.63,1123752637.95,-0.8140959,-,97707605.27,-2.40401087,-,5.64326974,12.39,1.10183409,27.22556522,,-,2017-10-16T00:00:00,2016-12-31T00:00:00,1,80439281
600983,惠而浦,0.37,0.21,6773818827.92,1.4004466,94.3033,283257641.27,-16.78607165,-50.8602,5.30993914,7.53,1.38446035,28.93442818,10派1.05,0.98406747891284,2017-10-16T00:00:00,2016-12-31T00:00:00,1,10001413
300732,设研院,2.4,2.4,591456760.19,46.11431729,-,129718625.47,159.70767774,-,11.76975146,22.52,1.56853766,44.77516917,,-,2017-10-13T00:00:00,2016-12-31T00:00:00,3,80043875
603937,丽岛新材,0.56,0.56,1128289236.37,11.5769899,35.9192,87914599.63,55.55648483,7.3194,4.46,13.42,-0.0219234,16.29269051,,-,2017-10-12T00:00:00,2016-12-31T00:00:00,1,80274962
300713,英可瑞,2.3,2.29,388781963.73,51.97167192,-,97692781.57,61.25843233,-,5.68538853,50.68,0.25970862,43.58091833,,-,2017-10-11T00:00:00,2016-12-31T00:00:00,3,80509324
300712,永福股份,0.7,0.69,444714055.19,14.98381714,-,73299462.99,26.82213988,-,3.99145534,19.15,0.69475745,41.03516755,,-,2017-10-11T00:00:00,2016-12-31T00:00:00,3,80496883
002910,庄园牧场,0.54,0.44,665823164.22,6.33552385,2.5052,75910579.42,3.63594278,39.3153,5.4109232,11.0,1.23976569,33.81161873,,-,2017-10-10T00:00:00,2016-12-31T00:00:00,4,80300635
603260,合盛硅业,1.09,0.95,4575274408.82,26.58226768,-,651603435.84,161.23204128,-,4.40597667,28.02,1.54817521,30.77790827,,-,2017-10-10T00:00:00,2016-12-31T00:00:00,1,80476576
300715,凯伦股份,0.75,0.73,268969387.12,23.34961424,51.0334,40236957.94,41.0573332,60.944,2.83007192,30.32,0.00627055,44.61509763,,-,2017-10-10T00:00:00,2016-12-31T00:00:00,3,80386422
603683,晶华新材,0.5427,0.5417,656724857.09,7.62513187,-1.5967,51559298.16,11.39696376,13.1569,4.988485,11.66,0.43761439,26.43811401,,-,2017-10-09T00:00:00,2016-12-31T00:00:00,1,80474379
002504,*ST弘高,0.23,0.227,3637541337.95,10.60097708,-38.8939,234388786.95,-13.19233837,-90.6859,1.05826759,23.59,0.04729926,19.05123013,不分配不转增,-,2017-09-30T00:00:00,2016-12-31T00:00:00,8,80127340
002917,金奥博,0.99,0.92,456121092.66,14.32837399,-15.554,61773614.0,-14.82611078,-46.0229,2.95375754,32.97,0.23558712,33.49261367,,-,2017-09-29T00:00:00,2016-12-31T00:00:00,4,80089072
002921,联诚精密,0.79,0.72,511577675.79,0.81300855,3.5945,47459570.17,9.69880721,-22.831,6.95235367,11.76,1.35273616,29.40023537,,-,2017-09-29T00:00:00,2016-12-31T00:00:00,4,80509333
603607,京华激光,0.99,0.94,440607578.21,2.80415583,77.2907,67104260.11,19.01112458,87.5117,4.28638932,25.94,1.36554026,34.98148224,,-,2017-09-28T00:00:00,2016-12-31T00:00:00,1,80558132
300709,精研科技,2.45,2.28,709157168.89,56.13965179,-30.8887,161551402.45,34.96027493,-52.705,6.06990009,49.33,2.61716409,46.41670545,,-,2017-09-28T00:00:00,2016-12-31T00:00:00,3,80511074
002909,集泰股份,0.47,0.43,501370917.87,-0.91719365,-,42693231.34,-12.78915807,-,2.75990589,15.0,0.61845304,38.51779388,,-,2017-09-28T00:00:00,2016-12-31T00:00:00,4,80474381
