SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
603969,银龙股份,0.4,0.47,1578274116.4,-,-,59547198.5,-,-,3.23220059,14.38,-0.5513535,12.83972907,,-,2015-02-02T00:00:00,2011-12-31T00:00:00,1,80203017
603118,共进股份,0.65,0.78,3906432362.37,-,-,137529632.11,-,-,3.73157634,22.82,2.10413977,15.20332322,,-,2015-02-02T00:00:00,2011-12-31T00:00:00,1,80077961
002743,富煌钢构,0.64,0.63,1415029249.33,44.82493799,-,57936040.32,25.777964,-,4.5,15.67,0.87492607,14.15839737,,-,2015-02-02T00:00:00,2011-12-31T00:00:00,4,80071791
002745,木林森,0.27,0.26,1273578025.53,56.31207344,-,107085172.19,5.05032829,-,3.93143017,23.18,0.71794066,25.58029357,,-,2015-02-02T00:00:00,2011-12-31T00:00:00,4,80183535
300465,高伟达,0.51,0.51,655988188.34,-,-,51217140.49,-,-,1.83429901,37.39,0.64370443,26.20400666,,-,2015-01-28T00:00:00,2011-12-31T00:00:00,3,80202035
603665,康隆达,0.76,0.7,498676100.0,-,-,56822800.0,-,-,2.92390933,24.58,0.42379467,26.06353102,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,1,80363739
300581,晨曦航空,-,-,96904000.0,-,-,24509800.0,-,-,19.1025,94.45,10.48915,51.95554363,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,3,80403385
300576,容大感光,0.54,0.56,195233302.66,-,-,21679988.54,-,-,2.1832516,20.06,-0.10487585,35.02881194,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,3,80403384
603908,牧高笛,0.98,0.78,323444286.67,-,-,29494540.61,-,-,1.75820258,63.39,0.84755863,21.48186185,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,1,80403392
603208,江山欧派,0.62,0.56,301758725.05,-,-,37458083.01,-,-,2.77983635,25.01,1.14446531,26.76834463,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,1,80403391
300597,吉大通信,0.37,0.39,352904368.66,-,-,59033914.88,-,-,13.61859381,51.0,1.43320761,40.56064611,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,3,80403390
002855,捷荣技术,-,-,908890542.19,-,-,126189191.25,-,-,4.94984294,70.98,3.13594314,31.05772506,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,4,80403387
603032,德新交运,-,-,388469615.17,-,-,32640550.16,-,-,2.07253406,30.71,1.94160171,26.38715084,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,1,80403394
300684,中石科技,1.82,1.74,89060833.69,-,-,24800361.89,-,-,2.56602823,-,0.37483393,61.16313685,,-,2015-01-09T00:00:00,2011-12-31T00:00:00,3,80077134
603799,华友钴业,0.4,0.37,3302487188.5,39.36828249,0.7378,175855252.27,11.76688388,-39.5779,4.06903712,10.45,0.3452731,16.49154074,,-,2015-01-07T00:00:00,2011-12-31T00:00:00,1,80126332
002768,国恩股份,0.61,0.69,388803499.35,-,-,36405209.98,-,-,2.68207454,29.0,0.49043715,22.63434691,,-,2015-01-07T00:00:00,2011-12-31T00:00:00,4,80200063
300419,浩丰科技,1.24,1.24,164414553.54,41.96628182,-,38138394.25,42.37960097,-,3.55,42.21,1.07142245,37.85848176,,-,2015-01-07T00:00:00,2011-12-31T00:00:00,3,80198467
300413,快乐购,0.33,0.31,2453992461.99,-,-,108058344.06,-,-,1.77032636,20.84,0.18139351,26.15102574,,-,2015-01-06T00:00:00,2011-12-31T00:00:00,3,80198459
601069,西部黄金,0.6055,0.5686,1124451840.38,-,-,308796182.84,-,-,1.73960752,44.57,0.84379572,54.99836799,,-,2015-01-06T00:00:00,2011-12-31T00:00:00,1,80186232
002739,万达电影,0.61,0.57,2208694842.46,-,-,305245731.49,-,-,2.41273509,28.97,0.86726636,36.50919609,,-,2015-01-06T00:00:00,2011-12-31T00:00:00,4,80198747
002734,利民股份,0.86,0.71,575840394.31,11.0725239,-,64697314.95,-29.5156369,-,4.98274702,18.21,0.77365992,25.18214682,,-,2015-01-06T00:00:00,2011-12-31T00:00:00,4,80175584
300449,汉邦高科,0.84,0.84,380940233.33,-,-,42143894.17,-,-,3.34241776,30.5,0.46013179,33.12240725,,-,2014-12-31T00:00:00,2011-12-31T00:00:00,3,80201121
603839,安正时尚,1.01,0.98,827872404.81,-,-,212187679.95,-,-,10.6827651,49.34,3.95043586,64.34018832,,-,2014-12-26T00:00:00,2011-12-31T00:00:00,1,80401346
603165,荣晟环保,0.18,0.19,596653417.47,-,-,17421187.54,-,-,1.63530464,11.88,0.24612402,11.10693357,,-,2014-12-26T00:00:00,2011-12-31T00:00:00,1,80401344
603360,百傲化学,0.46,0.43,208554425.16,-,-,41906375.32,-,-,2.44551106,33.13,0.53129325,41.48941277,,-,2014-12-26T00:00:00,2011-12-31T00:00:00,1,80089356
603025,大豪科技,0.73,0.73,660869332.21,-,-,289250465.64,-,-,1.83166331,34.01,0.30350098,56.76663002,,-,2014-12-26T00:00:00,2011-12-31T00:00:00,1,80284594
300431,暴风集团,0.55,0.48,169775957.2,-,-,49280512.94,-,-,1.67181271,62.58,0.413288,75.48219425,,-,2014-12-26T00:00:00,2011-12-31T00:00:00,3,80201109
603117,万林股份,0.17,0.26,248822660.36,-,-,57798308.02,-,-,1.8378182,9.86,0.83160748,59.2139061,,-,2014-12-25T00:00:00,2011-12-31T00:00:00,1,80206697
603158,腾龙股份,0.56,0.54,325759797.92,-,-,45090166.73,-,-,1.91498136,-,0.38755604,34.05659751,,-,2014-12-25T00:00:00,2011-12-31T00:00:00,1,80284543
603358,华达科技,-,-,1249265096.69,-,-,103304541.59,-,-,23.93127712,28.58,6.38895543,18.48091809,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,1,80398998
603040,新坐标,0.58,0.57,62106404.62,-,-,26201051.52,-,-,3.07283148,33.13,0.54175969,71.33479098,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,1,80398997
002867,周大生,-,-,1827618864.99,-,-,234021697.51,-,-,1.87927129,35.05,0.51684174,28.66573547,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,4,80398996
300598,诚迈科技,-,-,156280468.64,-,-,19211663.97,-,-,1.72886751,45.61,-0.06593908,40.01018079,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,3,80398999
300571,平治信息,-,-,49568800.0,-,-,7839800.0,-,-,3.6895,26.32,0.11086,53.62970255,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,3,80398995
603303,得邦照明,-,-,1721905942.87,-,-,45105567.76,-,-,2.17548089,22.44,0.72829305,14.3575988,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,1,80154428
603038,华立股份,1.03,0.93,366488655.8,-,-,51279617.21,-,-,3.72420401,31.88,1.29378467,28.43722577,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,1,80357576
300578,会畅通讯,-,-,151851500.0,-,-,29541500.0,-,-,6.30415378,86.75,1.98361123,39.40889619,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,3,80204965
300580,贝斯特,-,-,336150533.52,-,-,59225413.4,-,-,19.05255895,18.74,3.67000305,38.85509969,,-,2014-12-19T00:00:00,2011-12-31T00:00:00,3,80150392
603997,继峰股份,0.38,0.35,469196311.51,-,-,138232223.1,-,-,2.32321987,36.19,1.01830018,44.15948384,,-,2014-12-17T00:00:00,2011-12-31T00:00:00,1,80205025
601108,财通证券,-,-,1224698632.62,-30.18817329,-,44656716.66,-92.45660377,-,2.94805254,-,-4.12117168,-,,-,2014-12-16T00:00:00,2011-12-31T00:00:00,1,80048595
603626,科森科技,-,-,72824192.06,-,-,3224280.9,-,-,3.53209343,9.62,1.13138238,26.22052199,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,1,80398460
300606,金太阳,-,-,169571023.1,-,-,20232457.17,-,-,7.45551326,51.3,0.81211466,27.26124368,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,3,80398459
300619,金银河,-,-,100958598.4,-,-,14953656.95,-,-,11.23147732,49.65,0.21857761,32.87062371,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,3,80398458
002861,瀛通通讯,0.23,0.2,154597878.95,-,-,18424190.79,-,-,1.66932893,39.95,0.26577094,38.79820604,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,4,80398457
603881,数据港,0.04,0.02,64135687.34,-,-,6267090.41,-,-,1.18869927,23.75,0.51338527,36.21610821,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,1,80397222
002850,科达利,0.28,0.34,444297227.7,-,-,24853959.65,-,-,2.4024946,12.31,-0.3730029,23.13305746,,-,2014-12-12T00:00:00,2011-12-31T00:00:00,4,80197265
601021,春秋航空,1.61,0.35,4463059072.0,-,-,483186728.0,-,-,4.82879267,40.03,2.32618899,12.60548211,,-,2014-12-11T00:00:00,2011-12-31T00:00:00,1,80198776
603039,泛微网络,0.61,0.57,156865506.71,-,-,30395096.77,-,-,2.42366981,52.85,1.19681517,94.01142554,,-,2014-12-05T00:00:00,2011-12-31T00:00:00,1,80397845
603811,诚意药业,-,-,215280625.81,-,-,13350705.63,-,-,1.95420627,14.22,0.1912607,35.74762674,,-,2014-12-05T00:00:00,2011-12-31T00:00:00,1,80150446
603037,凯众股份,-,-,170994378.25,-,-,43227755.07,-,-,4.79568537,31.95,0.6416929,45.21733799,,-,2014-12-05T00:00:00,2011-12-31T00:00:00,1,80397844
300682,朗新科技,0.2496,0.2461,248403500.0,-,-,20264900.0,-,-,1.19760378,33.97,0.237935,58.51861991,,-,2014-12-05T00:00:00,2011-12-31T00:00:00,3,80397843
300374,恒通科技,0.7,0.69,301848820.15,-,-,50897596.67,-,-,3.6822135,21.37,-0.05300944,37.09961628,,-,2014-12-05T00:00:00,2011-12-31T00:00:00,3,80198865
601020,华钰矿业,-,-,487900849.63,-,-,192452570.26,-,-,2.37935444,33.45,0.76264992,63.80613581,,-,2014-11-28T00:00:00,2011-12-31T00:00:00,1,80397232
603177,德创环保,-,-,113505257.3,-,-,4076773.52,-,-,5.47657824,7.73,-2.66166837,35.95441159,,-,2014-11-28T00:00:00,2011-12-31T00:00:00,1,80305376
603677,奇精机械,-,-,1162955334.29,-,-,9981584.24,-,-,16.8265564,7.7,-0.62184952,11.72506506,,-,2014-11-28T00:00:00,2011-12-31T00:00:00,1,80397231
603538,美诺华,-,-,490242539.29,-,-,69334974.83,-,-,4.02448791,21.18,1.35185648,32.36251033,,-,2014-11-28T00:00:00,2011-12-31T00:00:00,1,80397230
002858,力盛赛车,0.19,0.58,123783682.96,-,-,5216733.87,-,-,1.54347909,13.04,0.50788689,33.76998314,,-,2014-11-28T00:00:00,2011-12-31T00:00:00,4,80397228
603823,百合花,-,-,1098949800.0,-,-,89369100.0,-,-,6.83282123,16.39,0.99824232,22.38650028,,-,2014-11-21T00:00:00,2011-12-31T00:00:00,1,80396665
603638,艾迪精密,-,-,230093790.44,-,-,47762021.51,-,-,5.24847645,25.14,-0.34473428,41.07634022,,-,2014-11-21T00:00:00,2011-12-31T00:00:00,1,80396664
603579,荣泰健康,-,-,331043569.29,-,-,18561429.8,-,-,5.2960087,22.07,0.14916252,26.22776407,,-,2014-11-21T00:00:00,2011-12-31T00:00:00,1,80396663
603228,景旺电子,-,-,1164916696.69,-,-,103420050.27,-,-,4.59721273,47.48,1.53893929,21.81765966,,-,2014-11-21T00:00:00,2011-12-31T00:00:00,1,80396662
300615,欣天科技,-,-,96195363.15,-,-,27199969.22,-,-,5.80878079,73.24,3.93986796,50.92431613,,-,2014-11-21T00:00:00,2011-12-31T00:00:00,3,80396660
603222,济民制药,0.57,0.54,548363132.52,-,-,67775034.26,-,-,3.19200623,19.9,0.2741577,46.70511836,,-,2014-11-20T00:00:00,2011-12-31T00:00:00,1,80200060
603877,太平鸟,-,-,1780014000.0,-,-,92038800.0,-,-,8.69960259,16.08,0.50418141,48.51140497,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80395990
002857,三晖电气,0.51,0.51,115561418.38,-,-,16435019.69,-,-,2.57359546,25.89,0.10328071,42.38992747,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,4,80395989
603218,日月股份,0.38,0.39,1066471965.59,-,-,109523610.54,-,-,1.78164704,24.4,-0.04560836,22.79903194,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80395987
603086,先达股份,0.85,0.84,494304109.95,-,-,50933197.41,-,-,5.08693728,18.38,0.50933488,27.11315787,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80395986
603928,兴业股份,0.49,0.48,943288400.0,-,-,73393000.0,-,-,2.24513889,26.43,0.58063228,20.82830659,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80279481
603637,镇海股份,0.89,0.84,431220213.87,-,-,68467261.77,-,-,3.10727674,29.84,0.53013224,31.66120011,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80395984
002841,视源股份,0.79,0.68,1160464581.57,-,-,52242293.88,-,-,3.34424064,45.56,2.5765719,17.11713901,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,4,80395983
002848,高斯贝尔,0.55,0.5261,823128823.35,-,-,69566094.54,-,-,2.78565429,22.08,0.32713005,25.19056729,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,4,80349772
601969,海南矿业,0.74,0.69,2832812430.77,14.24795442,-,1235447362.02,19.02658313,-,1.99,42.1,0.60832016,72.61859126,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80124565
300408,三环集团,1.08,1.05,1696499546.08,-,-,413694676.13,-,-,5.55917651,50.86,2.30506623,43.22439667,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,3,80189556
603618,杭电股份,0.14,0.52,2035906106.59,-,-,19788161.78,-,-,3.29577622,4.51,0.46549431,17.10691118,,-,2014-11-14T00:00:00,2011-12-31T00:00:00,1,80151073
300567,精测电子,-,-,33275339.97,104.91588746,-,13753526.44,85.00011363,-,4.32305706,28.54,0.78284925,71.51787075,,-,2014-10-31T00:00:00,2011-12-31T00:00:00,3,80303985
300566,激智科技,-,-,79516193.4,-,-,3336141.67,-,-,1.01613466,15.84,-0.54054868,21.57403633,,-,2014-10-31T00:00:00,2011-12-31T00:00:00,3,80394893
002838,道恩股份,0.67,0.65,368214206.1,13.25912445,-,38076112.92,28.33488721,-,2.81064726,26.97,0.57713403,20.94634001,,-,2014-10-31T00:00:00,2011-12-31T00:00:00,4,80197632
300686,智动力,-,-,162608875.64,-,-,31820980.62,-,-,10.46053146,87.44,2.53038014,36.94840311,,-,2014-10-24T00:00:00,2011-12-31T00:00:00,3,80394350
002837,英维克,-,-,47753167.4,-,-,4585598.2,-,-,1.46466424,37.12,-1.06804471,32.57412682,,-,2014-10-24T00:00:00,2011-12-31T00:00:00,4,80202302
603833,欧派家居,-,-,2219923386.34,-,-,81275478.44,-,-,3.51294405,26.45,2.43024692,26.86002446,,-,2014-10-24T00:00:00,2011-12-31T00:00:00,1,80305880
603019,中科曙光,0.55,0.52,1422962874.68,-,-,123572630.05,-,-,2.1854242,29.0,0.79121442,28.29334416,,-,2014-10-16T00:00:00,2011-12-31T00:00:00,1,80373483
603688,石英股份,0.87,0.86,405070827.25,18.06583807,-,146038331.77,61.69621319,-,3.63087718,27.18,0.60202268,56.49448854,,-,2014-10-16T00:00:00,2011-12-31T00:00:00,1,80198762
300405,科隆股份,1.26,1.24,1137504255.38,60.25170744,-,64301427.77,22.63483247,-,4.24,35.07,-0.45154726,17.25750583,,-,2014-10-16T00:00:00,2011-12-31T00:00:00,3,80198828
300403,地尔汉宇,0.8,0.7625,423051192.19,18.90986499,-,80238138.28,76.79142538,-,2.56,36.45,0.18321348,33.99034439,,-,2014-10-16T00:00:00,2011-12-31T00:00:00,3,80198650
300587,天铁股份,0.56,0.55,183559878.22,-,-,38562521.33,-,-,2.04362946,42.8,-0.39520072,65.53611388,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,3,80393169
603966,法兰泰克,-,-,348649411.8,-,-,44424013.62,-,-,1.68925646,-,-0.09256948,24.87412232,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80393168
603298,杭叉集团,0.48,0.46,5507570883.37,-,-,194255753.36,-,-,7.27358296,22.13,1.06496985,15.3147587,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80322009
603668,天马科技,-,-,448252770.77,-,-,23725867.13,-,-,1.6837839,27.65,-0.77565599,17.86142023,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80307270
603388,元成股份,-,-,229356667.24,-,-,16170936.03,-,-,1.50585386,19.66,-0.46665701,21.7601872,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80393166
603990,麦迪科技,-,-,62273755.65,-,-,1610405.25,-,-,1.88607847,17.28,-0.30971333,71.0164533,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80393165
603577,汇金通,0.1511,0.1574,435151905.7,-,-,11626794.71,-,-,3.00886889,5.19,-0.05912725,20.02474597,,-,2014-10-11T00:00:00,2011-12-31T00:00:00,1,80393164
600677,航天通信,0.4523,0.0383,8483183817.66,57.51591419,19.5755,147526034.26,29.89449808,5620.5274,3.59684996,13.53,-0.2706459,7.87060893,不分配不转增,-,2014-09-30T00:00:00,2011-12-31T00:00:00,1,10000484
603517,绝味食品,0.14,0.28,1324759668.28,-,-,38655022.95,-,-,4.97616455,10.24,0.51838281,17.18276051,,-,2014-09-26T00:00:00,2011-12-31T00:00:00,1,80392197
300565,科信技术,-,-,301541728.85,-,-,21501209.79,-,-,5.06818617,61.71,0.65292419,37.78025318,,-,2014-09-19T00:00:00,2011-12-31T00:00:00,3,80390745
300562,乐心医疗,-,-,233075873.94,-,-,22257258.83,-,-,2.99513013,81.38,0.8787239,22.34420115,,-,2014-09-19T00:00:00,2011-12-31T00:00:00,3,80390746
002845,同兴达,0.04,0.03,487961222.55,-,-,2559023.07,-,-,3.03637268,8.64,0.09728407,10.35425593,,-,2014-09-19T00:00:00,2011-12-31T00:00:00,4,80390743
603585,苏利股份,-,-,679434117.62,-,-,35487453.83,-,-,53.39302067,14.07,-0.09942112,21.00055641,,-,2014-09-19T00:00:00,2011-12-31T00:00:00,1,80390744
002831,裕同科技,1.1558,1.1252,1781042171.53,10.72062573,18.4199,173369314.56,1.4432814,44.1986,5.1206258,24.96,0.64149056,27.52400915,,-,2014-09-19T00:00:00,2011-12-31T00:00:00,4,80304368
300402,宝色股份,0.37,0.3,772150078.88,30.03163413,-,55883612.41,33.59249848,-,2.27,17.05,0.38092433,22.8422841,,-,2014-09-17T00:00:00,2011-12-31T00:00:00,3,80027691
603606,东方电缆,0.76,0.67,1212291797.62,-,-,83183223.8,-,-,3.82940422,21.98,-1.36155632,15.62232205,,-,2014-09-16T00:00:00,2011-12-31T00:00:00,1,80148402
300401,花园生物,2.17,2.14,320961779.89,-,-,147685230.1,-,-,6.3212801,41.48,1.19259857,79.89744344,,-,2014-09-16T00:00:00,2011-12-31T00:00:00,3,80153375
300399,京天利,0.93,0.91,145200049.22,28.89465607,-,53647200.54,56.42847023,-,2.61,42.81,0.6032511,70.19634213,,-,2014-09-16T00:00:00,2011-12-31T00:00:00,3,80198731
300400,劲拓股份,0.68,0.64,265554180.78,21.44453687,-,40772122.23,15.61159938,-,2.56,30.08,0.32093364,41.41306531,,-,2014-09-16T00:00:00,2011-12-31T00:00:00,3,80197737
300624,万兴科技,-,-,103894654.86,-,-,-1602100.6,-,-,3.01457752,-3.33,-0.4211853,96.06817629,,-,2014-09-12T00:00:00,2011-12-31T00:00:00,3,80389366
002833,弘亚数控,-,-,199830144.61,-,-,40211033.91,-,-,2.42210041,47.77,1.19224836,29.9678742,,-,2014-09-12T00:00:00,2011-12-31T00:00:00,4,80389365
300657,弘信电子,-,-,206477230.49,-,-,20274382.88,-,-,2.12463842,17.82,0.23595642,23.49754491,,-,2014-09-12T00:00:00,2011-12-31T00:00:00,3,80205840
300563,神宇股份,0.33,0.33,143799232.55,-,-,17122122.09,-,-,1.52635471,24.29,0.48235718,25.30072337,,-,2014-09-05T00:00:00,2011-12-31T00:00:00,3,80386178
603797,联泰环保,0.23,0.23,191888285.0,-,-,37221607.29,-,-,2.8044755,8.3,0.81440396,55.40442566,,-,2014-09-05T00:00:00,2011-12-31T00:00:00,1,80386177
002840,华统股份,0.54,0.48,1553846992.55,-,-,59501311.84,-,-,2.90264304,24.34,0.40827495,7.56350655,,-,2014-08-29T00:00:00,2011-12-31T00:00:00,4,80284542
300623,捷捷微电,0.94,0.94,170317359.41,-,-,60308255.57,-,-,3.30571109,35.1,0.74888032,53.75161117,,-,2014-08-29T00:00:00,2011-12-31T00:00:00,3,80201108
601127,小康股份,0.66,0.64,9730071505.75,-,-,484189005.21,-,-,2.53880814,0.423,0.79739086,20.53606268,,-,2014-08-26T00:00:00,2011-12-31T00:00:00,1,80297709
603336,宏辉果蔬,0.46,0.44,386131520.47,-,-,45689316.35,-,-,2.09394255,25.35,0.27981532,21.94983216,,-,2014-08-22T00:00:00,2011-12-31T00:00:00,1,80199626
300395,菲利华,1.1925,1.06,270728011.41,-,-,57717224.62,-,-,4.41927315,31.66,0.95893016,44.36338874,,-,2014-08-20T00:00:00,2011-12-31T00:00:00,3,80198682
603306,华懋科技,0.6739,0.6645,275006880.04,-,-,70757984.03,-,-,3.50595788,31.09,0.54386981,38.66374592,,-,2014-08-20T00:00:00,2011-12-31T00:00:00,1,80198903
600917,重庆燃气,0.2,0.18,4353123349.36,17.44161751,-,280611738.26,23.72418145,-,1.73,11.77,0.38022545,15.9298617,,-,2014-08-20T00:00:00,2011-12-31T00:00:00,1,80076724
300397,天和防务,1.49,1.46,306221172.3,3.10917215,-,133834070.23,16.05402052,-,4.1,44.3,1.27617815,70.11077493,,-,2014-08-20T00:00:00,2011-12-31T00:00:00,3,80198307
300396,迪瑞医疗,1.66,1.49,358055014.11,54.87653348,-,76310624.42,26.36507474,-,5.46970799,35.75,0.84953306,53.20799619,,-,2014-08-20T00:00:00,2011-12-31T00:00:00,3,80198816
300557,理工光科,0.53,0.46,114788045.86,-,-,20536819.56,-,-,3.44826513,16.5,0.38822754,50.68993586,,-,2014-08-08T00:00:00,2011-12-31T00:00:00,3,80021480
000610,西安旅游,0.14,0.2041,774731867.07,30.66349597,48.0767,27535771.62,2.15271239,110.6065,2.21828277,6.47,0.4142407,30.66449797,不分配不转增,-,2014-08-05T00:00:00,2011-12-31T00:00:00,2,10000946
300582,英飞特,-,-,156442500.0,-,-,29949300.0,-,-,6.34726242,29.24,1.17939967,42.11061572,,-,2014-08-01T00:00:00,2011-12-31T00:00:00,3,80194252
300389,艾比森,0.92,0.88,415278163.81,56.97066405,-,57922027.28,22.61358198,-,2.58,43.96,1.07112408,33.17399428,,-,2014-07-15T00:00:00,2011-12-31T00:00:00,3,80198771
300391,康跃科技,0.74,0.61,223180306.72,25.65764136,-,37133207.32,20.52975195,-,2.89,27.3,0.60721374,38.06600392,,-,2014-07-15T00:00:00,2011-12-31T00:00:00,3,80198578
603126,中材节能,0.69,0.58,1326194545.25,0.57897005,-,224347921.88,1.60303241,-,2.52,30.93,-0.27105406,29.89395069,,-,2014-07-15T00:00:00,2011-12-31T00:00:00,1,80115595
603099,长白山,0.32,0.3,215031717.21,85.72488719,-,64973186.97,146.86424071,-,1.53,22.5,0.552674,60.28454185,,-,2014-07-15T00:00:00,2011-12-31T00:00:00,1,80198705
