code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603920,N世运,元器件,广东,44.01,0.89,4.02,151385.02,98367.03,44256.93,14171.2,0.35,0.12300000000000001,3.08,7.05,20170426,42448.6,1.06,0.0,0.0,25.78,12.6,78874
002866,N传艺,电脑设备,江苏,31.28,0.36,1.44,52496.66,37728.05,12225.88,8954.23,0.62,0.154,3.77,5.12,20170426,19652.64,1.37,0.0,0.0,32.91,18.7,65532
300514,N友讯达,互联网,深圳,34.67,0.25,1.0,46100.73,44065.12,1356.1,5663.24,0.57,0.08800000000000001,3.21,3.79,20170426,9681.07,0.97,0.0,0.0,44.45,10.46,47034
300028,金亚科技,通信设备,四川,262.08,2.48,3.44,56705.48,17980.76,3807.33,27894.21,0.81,0.025,0.99,8.94,20091030,-28151.95,-0.82,-20.21,109.23,34.13,6.07,64808
600008,首创股份,环境保护,北京,56.97,48.21,48.21,3963511.5,1331743.5,480424.16,60758.82,0.13,0.127,2.02,3.57,20000427,193999.42,0.4,12.04,13.92,32.94,7.72,161273
601992,金隅股份,水泥,北京,31.76,81.45,106.78,20839712.0,11947873.0,4577328.5,586519.56,0.55,0.252,4.14,1.93,20110301,2098012.0,1.96,16.65,33.17,23.45,5.63,99438
000600,建投能源,火力发电,河北,26.59,10.9,17.92,2924370.75,488059.09,1605096.5,440347.16,2.46,0.126,6.39,2.09,19960606,465359.59,2.6,10.2,-65.56,19.35,8.11,56026
002339,积成电子,电气设备,山东,64.61,2.96,3.79,272785.44,205862.81,25318.07,45904.28,1.21,0.21,4.04,4.48,20100122,62622.01,1.65,22.73,10.19,43.0,8.82,21940
600388,龙净环保,环境保护,福建,26.23,10.69,10.69,1424639.38,1250533.5,93133.07,47787.46,0.45,0.402,3.54,3.97,20001229,202158.31,1.89,9.79,10.25,24.29,8.71,146160
002579,中京电子,元器件,广东,255.5,3.5,3.78,165349.69,83358.75,66500.25,39666.28,1.05,0.011000000000000001,2.59,4.33,20110506,23137.68,0.61,53.41,-95.32,17.05,1.68,30338
000615,京汉股份,全国地产,湖北,0.0,3.54,7.8,666055.69,559265.13,48299.7,0.0,0.0,-0.027000000000000003,2.15,9.4,19961016,70757.55,0.91,18.21,-757.45,18.91,-5.63,16697
603081,大丰实业,专用机械,浙江,60.02,0.52,4.02,183072.97,134155.52,25226.28,5280.75,0.13,0.092,2.46,8.93,20170420,40209.3,1.0,0.0,0.0,31.46,13.87,48245
002457,青龙管业,塑料,宁夏,0.0,2.54,3.35,281628.34,169270.11,44105.59,82078.68,2.45,-0.018000000000000002,5.34,4.18,20100803,55606.66,1.66,38.51,-367.37,32.34,-4.79,28643
300648,星云股份,电器仪表,福建,74.87,0.17,0.68,35896.73,25502.99,6790.08,7565.16,1.12,0.083,4.44,5.62,20170425,8841.1,1.31,0.0,0.0,52.13,14.36,31415
300638,广和通,通信设备,深圳,70.41,0.2,0.8,27532.1,26171.13,886.96,934.7,0.12,0.504,2.38,14.92,20170413,6407.91,0.8,5.58,15.47,28.23,11.71,36728
300591,万里马,服饰,广东,0.0,0.6,2.4,71705.56,54790.94,14892.05,10734.82,0.45,-0.01,1.8,11.73,20170110,7540.52,0.31,0.0,0.0,29.99,-3.13,36856
603868,飞科电器,家用电器,上海,37.09,0.44,4.36,278433.94,206096.17,58685.55,68804.5,1.58,1.46,4.62,11.31,20160418,69907.05,1.6,20.89,22.23,37.93,18.23,21827
300618,寒锐钴业,小金属,江苏,140.09,0.3,1.2,80345.5,53050.67,21414.82,13453.65,1.12,0.555,4.15,18.71,20170306,12583.58,1.05,-20.24,134.5,23.2,8.96,53659
603050,科林电气,电气设备,河北,63.67,0.33,1.33,115509.52,91858.75,17766.82,21121.35,1.58,0.499,6.21,5.12,20170414,28356.39,2.13,31.09,17.48,28.79,8.38,32980
603777,来伊份,其他商业,上海,77.26,0.6,2.4,246923.05,161823.56,51366.69,98918.18,4.12,0.33399999999999996,10.1,3.41,20161012,55648.3,2.32,0.0,0.0,45.87,3.43,52930
603797,联泰环保,环境保护,广东,78.24,0.53,2.13,240982.3,13236.45,519.81,26162.51,1.23,0.065,4.45,4.55,20170413,27277.73,1.28,0.0,0.0,57.71,30.76,49067
603881,数据港,互联网,上海,141.28,0.53,2.11,108636.36,24827.35,51951.32,4575.37,0.22,0.27,2.5,20.4,20170208,18443.53,0.88,0.0,0.0,40.52,19.59,50979
603139,康惠制药,中成药,陕西,74.19,0.25,1.0,64216.73,50646.03,5408.14,11689.55,1.17,0.094,7.17,3.9,20170421,31171.68,3.12,0.0,0.0,57.76,15.94,27316
603903,中持股份,环境保护,北京,133.0,0.26,1.02,81299.31,44394.03,217.78,21098.67,2.06,0.456,5.64,10.76,20170314,13382.87,1.31,24.02,3.14,27.02,11.43,26734
603803,瑞斯康达,通信设备,北京,51.15,0.57,4.21,272469.63,226110.3,27243.55,1860.82,0.04,0.141,4.45,6.5,20170420,108473.65,2.58,0.0,0.0,56.57,12.43,52523
600874,创业环保,环境保护,天津,47.47,10.87,14.27,1064089.75,339254.59,41348.6,39911.5,0.28,0.311,3.32,4.43,19950630,247310.91,1.73,1.26,34.08,41.29,22.63,83084
600550,保变电气,电气设备,河北,140.77,13.73,15.35,965226.5,678017.0,108265.25,314492.31,2.05,0.071,0.27,37.14,20010228,-461575.25,-3.01,1.02,20.38,23.66,2.68,110712
600326,西藏天路,建筑施工,西藏,33.85,6.66,6.66,675050.06,379874.72,144504.06,100371.21,1.51,0.38,3.59,3.59,20010116,62505.35,0.94,19.85,73.03,27.55,10.12,93028
300642,透景生命,医疗保健,上海,81.91,0.15,0.6,35282.6,22155.84,9853.07,6551.31,1.09,0.21100000000000002,6.7,10.33,20170421,17194.35,2.87,0.0,0.0,82.18,28.92,12
300640,德艺文创,文教休闲,福建,47.5,0.2,0.8,17303.88,13231.92,1846.25,875.69,0.11,0.556,1.92,13.71,20170417,2962.93,0.37,4.81,39.49,23.7,12.59,36834
300137,先河环保,环境保护,河北,123.43,2.96,3.44,171885.88,113964.77,23277.78,67777.0,1.97,0.203,4.13,8.1,20101105,35692.23,1.04,28.31,18.55,48.48,14.4,42820
300117,嘉寓股份,装修装饰,北京,83.73,7.16,7.17,453817.41,375133.94,45915.03,14981.13,0.21,0.106,1.97,4.51,20100902,49547.28,0.69,2.58,10.59,14.47,3.54,13797
002460,赣锋锂业,小金属,江西,66.86,5.21,7.53,380874.22,147457.17,64617.01,71235.6,0.95,0.617,3.31,12.48,20100810,69379.88,0.92,110.06,271.03,34.57,16.33,70215
002333,罗普斯金,铝,江苏,41.95,4.85,5.03,176285.47,67347.07,61882.95,45438.65,0.9,0.273,3.1,4.94,20100112,51924.2,1.03,-7.08,50.84,11.83,18.71,9408
000605,渤海股份,水务,北京,186.92,1.23,2.52,346469.44,71213.31,109560.4,49125.07,1.95,0.22,5.37,5.88,19960913,31637.39,1.26,4.93,-6.2,22.91,5.33,20785
000856,冀东装备,机械基件,河北,712.98,2.27,2.27,165711.94,130476.27,7718.7,38870.01,1.71,0.011000000000000001,1.3,23.96,19980813,-35662.0,-1.57,111.19,110.6,9.2,0.6,12229
603037,凯众股份,汽车配件,上海,44.08,0.2,0.8,49588.8,37476.78,8200.25,17889.2,2.24,1.48,6.9,7.08,20170120,14845.82,1.86,30.27,38.19,48.01,27.24,8544
002620,瑞和股份,装修装饰,深圳,59.11,0.94,1.45,324235.41,237098.3,14400.4,136431.75,9.41,0.59,13.65,3.0,20110929,38752.3,2.67,28.08,41.43,13.69,4.75,9207
002836,新宏泽,广告包装,广东,101.43,0.4,1.6,48907.18,27225.76,18192.74,11493.91,0.72,0.068,2.44,11.37,20161229,16657.86,1.04,0.0,0.0,42.38,20.92,13487
300645,正元智慧,软件服务,浙江,34.49,0.17,0.67,57127.92,48341.26,751.42,13548.47,2.03,0.6859999999999999,6.86,3.45,20170421,14196.87,2.13,13.62,36.77,40.35,12.59,30724
603096,新经典,出版业,天津,24.87,0.33,1.33,86386.88,80622.42,567.05,25856.61,1.94,0.34299999999999997,7.11,4.8,20170425,31503.99,2.36,0.0,0.0,44.47,23.21,33884
300063,天龙集团,染料涂料,广东,38.52,1.38,2.91,388038.72,184823.55,33381.67,162224.81,5.58,0.424,7.54,2.89,20100326,26082.15,0.9,410.58,760.0,11.18,3.24,18318
603133,碳元科技,元器件,江苏,77.6,0.52,2.08,68831.32,43322.55,15079.5,12598.88,0.61,0.396,3.24,9.48,20170320,18411.78,0.89,40.6,51.09,30.32,17.67,14
300554,三超新材,矿物制品,江苏,39.41,0.13,0.52,31132.78,19869.5,9722.61,10526.3,2.02,0.7290000000000001,5.73,5.02,20170421,7117.87,1.37,35.83,13.17,48.87,24.33,24216
300604,长川科技,专用机械,浙江,126.74,0.19,0.76,26739.76,22913.82,446.57,9503.65,1.25,0.055,3.82,7.3,20170417,5872.1,0.77,0.0,0.0,54.38,20.45,35160
603232,格尔软件,软件服务,上海,120.55,0.15,0.61,33287.34,22534.4,6124.56,5276.22,0.86,0.07200000000000001,6.46,5.37,20170421,17201.34,2.82,0.0,0.0,64.73,9.17,15369
002863,今飞凯达,汽车配件,浙江,42.38,0.56,2.22,290186.03,134217.45,127243.77,9150.5,0.41,0.33,3.55,3.95,20170418,29371.68,1.33,7.62,27.19,17.34,3.19,97808
002865,钧达股份,汽车配件,海南,30.84,0.3,1.2,142530.13,79633.0,36548.26,17379.65,1.45,0.465,6.22,2.3,20170425,28791.58,2.4,20.51,20.98,24.72,6.04,55732
000050,深天马Ａ,元器件,深圳,27.1,12.12,14.01,2275365.5,731901.38,612315.13,1133764.63,8.09,0.161,9.99,1.74,19950315,116406.86,0.83,18.4,147.72,23.05,7.76,77628
002282,博深工具,轻工机械,河北,353.22,1.88,3.38,102946.56,56167.28,24796.61,30876.9,0.91,0.012,2.39,7.23,20090821,13199.36,0.39,4.36,6.87,32.48,3.41,18571
603986,兆易创新,半导体,北京,108.82,0.25,1.0,166965.02,143513.19,7552.75,66551.15,6.66,2.12,12.79,15.02,20160818,45263.73,4.53,25.25,11.82,26.72,11.85,16317
300629,新劲刚,矿物制品,广东,343.53,0.17,0.67,49893.93,38051.06,8894.49,14686.15,2.2,0.06,4.92,12.3,20170324,10350.95,1.55,0.0,0.0,30.86,6.96,30713
603616,韩建河山,其他建材,北京,0.0,1.47,2.93,180073.19,112468.92,44081.62,25627.39,0.87,-0.023,2.81,8.99,20150611,24164.25,0.82,-2.48,-229.44,23.4,-1.74,27173
600828,茂业商业,百货,四川,25.68,5.7,17.32,1560489.0,233531.63,754204.88,31167.71,0.18,0.115,2.38,4.95,19940224,80747.56,0.47,75.53,12.96,25.88,6.34,22924
300075,数字政通,软件服务,北京,76.77,2.69,3.95,235223.2,145635.09,6001.66,54095.35,1.37,0.34,3.53,7.22,20100427,50184.4,1.27,48.56,8.27,36.52,13.58,40124
000609,绵石投资,区域地产,北京,35.92,2.66,2.98,211670.34,153521.66,1959.65,10386.78,0.35,0.447,4.83,3.32,19961010,98408.78,3.3,-71.08,483.78,35.21,101.23,21629
002542,中化岩土,建筑施工,北京,107.4,6.22,18.0,474920.44,316869.41,61396.91,35590.5,0.2,0.081,1.55,7.48,20110128,54347.05,0.3,17.11,10.03,23.87,9.76,41276
002837,英维克,专用机械,深圳,77.57,0.2,0.8,85224.42,79277.3,1273.96,29804.68,3.73,0.17,7.65,6.91,20161229,22796.73,2.85,0.0,0.0,34.55,11.45,12551
002807,江阴银行,银行,江苏,50.0,2.09,17.67,10408489.0,0.0,56869.3,71443.8,0.4,0.48,4.95,4.44,20160902,249814.09,1.41,-1.39,-4.49,0.0,31.5,40421
300055,万邦达,环境保护,北京,60.27,5.88,8.65,729677.13,439407.5,64834.61,360373.78,4.17,0.32,6.34,2.88,20100226,95817.3,1.11,-14.54,-9.57,27.41,15.57,59858
002497,雅化集团,化工原料,四川,72.8,8.05,9.6,335017.78,95311.8,66024.05,37847.42,0.39,0.032,2.53,3.73,20101109,82626.86,0.86,36.4,48.73,31.85,8.5,70000
002573,清新环境,环境保护,北京,37.29,10.65,10.66,976253.38,397522.53,380449.47,71952.86,0.68,0.467,3.09,7.51,20110422,136591.63,1.28,29.59,40.2,38.39,25.06,80321
603588,高能环境,环境保护,北京,943.56,2.43,3.31,491401.0,232377.5,29516.55,91632.4,2.77,0.01,5.97,6.39,20141229,78449.93,2.37,140.04,128.29,27.76,1.19,16842
603577,汇金通,钢加工,山东,118.42,0.29,1.17,157227.47,128423.02,22569.1,51180.9,4.39,0.08,7.27,5.25,20161222,19859.13,1.7,0.0,0.0,22.52,5.67,8847
601000,唐山港,港口,河北,22.3,40.16,45.58,2029324.38,598267.38,1057970.63,354993.44,0.78,0.33,2.97,2.17,20100705,477374.44,1.05,9.1,10.04,37.21,23.47,109851
002843,泰嘉股份,钢加工,湖南,145.05,0.35,1.4,62941.41,38859.48,20608.51,17526.09,1.25,0.08,4.21,10.51,20170120,23405.36,1.67,0.0,0.0,40.34,14.4,17849
600480,凌云股份,汽车配件,河北,47.14,3.62,4.51,1001463.38,566754.25,218483.2,173939.25,3.86,0.47200000000000003,7.76,2.87,20030815,119861.97,2.66,22.82,54.96,20.1,2.39,46761
603389,亚振家居,家居用品,江苏,63.61,0.55,2.19,102289.4,81712.13,12542.32,37824.03,1.73,0.46,3.87,5.67,20161215,23010.31,1.05,-3.68,-2.18,58.77,13.44,13329
603369,今世缘,白酒,江苏,22.59,6.93,12.55,617863.44,454473.31,74142.36,74271.4,0.59,0.601,3.68,3.69,20140703,227752.05,1.82,5.34,10.06,70.96,29.52,35927
002365,永安药业,化学制药,湖北,72.69,1.54,1.96,127331.82,63070.05,55150.55,60456.65,3.08,0.33,6.27,3.67,20100305,31203.98,1.59,-1.17,253.71,25.66,11.34,18132
000980,金马股份,汽车配件,安徽,86.11,5.28,5.28,411314.03,313148.16,59796.07,126699.97,2.4,0.16399999999999998,4.08,3.47,20000616,33661.56,0.64,4.16,43.85,23.42,5.12,54375
002342,巨力索具,机械基件,河北,181.88,8.66,9.6,412299.91,226275.41,143147.8,67299.28,0.7,0.015,2.53,4.22,20100126,68030.03,0.71,-8.6,26.93,19.18,4.32,64443
300070,碧水源,环境保护,北京,36.69,19.7,31.27,3180643.0,1541179.38,40088.42,668166.81,2.14,0.6,4.96,4.36,20100421,534721.94,1.71,70.54,35.55,31.39,20.76,83132
600652,游久游戏,互联网,上海,67.85,6.44,8.33,248375.34,44317.35,2985.49,89066.07,1.07,0.141,2.61,3.67,19901219,40926.98,0.49,-78.31,57.23,76.47,38.08,90052
002823,凯中精密,机械基件,深圳,43.37,0.36,1.44,157703.31,80382.84,30698.91,48204.9,3.35,0.248,7.23,5.95,20161124,37574.6,2.61,0.0,0.0,28.92,10.96,23993
002466,天齐锂业,小金属,四川,28.76,9.86,9.94,1195507.38,416091.03,148747.66,264733.22,2.66,0.408,5.28,8.9,20100831,210131.09,2.11,41.07,42.72,68.79,38.15,105990
000507,珠海港,港口,广东,70.53,7.72,7.9,572101.56,88577.18,253433.8,78896.82,1.0,0.132,3.31,2.81,19930326,89730.77,1.14,-10.95,32.55,22.4,5.79,130344
603603,博天环境,环境保护,北京,129.24,0.4,4.0,489132.34,313059.56,0.0,0.0,0.0,0.23,2.35,16.86,20170217,0.0,0.0,0.0,0.0,23.81,5.15,36286
601228,广州港,港口,广东,86.41,6.99,61.93,2096689.38,284503.47,1135228.38,100512.78,0.16,0.10800000000000001,1.82,5.15,20170329,314446.72,0.51,15.27,-0.24,25.49,8.67,548899
603027,千禾味业,食品,四川,59.52,0.67,1.6,102665.56,51821.76,44112.28,39539.43,2.47,0.67,5.57,6.69,20160307,30370.53,1.9,23.62,50.44,40.97,12.98,17123
600781,辅仁药业,中成药,河南,132.93,1.78,1.78,129677.97,37378.69,71389.74,12936.33,0.73,0.115,2.09,9.71,19961218,4525.21,0.25,7.63,-12.03,39.77,5.97,19415
603088,宁波精达,专用机械,浙江,122.0,0.25,0.8,64579.06,37588.89,13276.12,23585.03,2.95,0.263,5.86,7.3,20141111,13108.34,1.64,9.09,5.27,37.59,12.64,6032
603969,银龙股份,其他建材,天津,62.08,1.53,4.0,175103.41,129220.38,25552.6,67153.43,1.68,0.36200000000000004,3.98,5.64,20150227,45242.01,1.13,6.27,12.76,23.59,9.76,28429
002714,牧原股份,农业综合,河南,13.81,6.02,11.58,1092547.25,312775.41,489395.66,93928.56,0.81,1.7,4.93,5.68,20140128,298440.53,2.58,100.4,531.52,49.41,45.18,46670
603703,盛洋科技,电气设备,浙江,182.38,0.96,2.3,79062.88,49645.87,22408.55,8632.94,0.38,0.083,2.23,9.08,20150423,17422.61,0.76,31.7,-27.61,23.9,6.04,19338
300433,蓝思科技,元器件,湖南,67.17,2.06,21.82,2380934.25,843802.31,1207688.75,320686.31,1.47,0.57,6.42,5.77,20150318,777609.31,3.56,-11.56,-21.98,25.28,7.9,28475
300428,四通新材,铝,河北,117.29,0.62,2.42,73228.18,47411.51,13615.87,13180.1,0.54,0.28800000000000003,2.58,13.12,20150319,20207.78,0.83,20.46,12.54,14.17,7.78,23773
300534,陇神戎发,中成药,甘肃,193.27,0.22,0.87,77325.96,25916.85,34703.3,42216.21,4.87,0.08800000000000001,8.21,8.31,20160913,17774.38,2.05,0.0,0.0,30.07,13.23,14393
000401,冀东水泥,水泥,河北,0.0,13.47,13.48,4119964.75,1057206.75,2293908.0,492174.91,3.65,-0.27399999999999997,7.17,2.95,19960614,220970.84,1.64,22.13,54.17,21.38,-20.98,45265
300422,博世科,环境保护,广西,94.57,0.7,1.42,229756.59,130750.9,9715.85,67436.56,4.74,0.49,7.0,5.95,20150217,20125.95,1.41,64.26,45.79,27.19,7.56,16699
300382,斯莱克,专用机械,江苏,67.37,0.64,1.25,122447.55,90991.72,23347.3,50487.18,4.03,0.46,7.8,4.98,20140129,29096.02,2.32,9.04,-15.33,50.26,26.1,5523
002233,塔牌集团,水泥,广东,21.37,7.58,8.95,655897.06,200326.67,186671.22,107446.05,1.2,0.152,5.17,2.51,20080516,230721.02,2.58,46.91,422.98,26.9,14.95,61000
002824,和胜股份,铝,广东,57.04,0.3,1.2,82303.56,54008.41,20813.48,38775.05,3.23,0.156,5.92,6.01,20170112,17996.76,1.5,0.0,0.0,21.45,9.96,20580
002236,大华股份,电器仪表,浙江,29.4,17.09,28.99,1536639.75,1298527.0,64221.82,58958.2,0.2,0.63,2.84,6.52,20080520,416101.72,1.44,32.26,33.0,37.71,13.69,58400
601375,中原证券,证券,河南,56.35,7.0,39.24,4038457.25,0.0,23803.32,384237.97,0.98,0.22,2.7,3.83,20170103,89118.35,0.23,-49.38,-48.87,0.0,35.46,178892
603628,清源股份,电气设备,福建,112.4,0.68,2.74,117525.67,97856.28,13912.67,11301.3,0.41,0.17800000000000002,2.6,10.25,20170112,20116.61,0.73,0.0,0.0,27.51,9.38,68468
603660,苏州科达,通信设备,江苏,48.45,0.5,2.5,150556.3,132223.5,7656.02,33548.4,1.34,0.86,4.54,7.45,20161201,54198.1,2.17,18.55,45.22,65.47,12.06,17000
300482,万孚生物,生物制药,广东,96.81,1.06,1.76,100574.71,72620.11,22005.95,29052.58,1.65,0.8240000000000001,4.79,16.66,20150630,32878.73,1.87,27.65,15.66,68.49,26.49,10899
300432,富临精工,汽车配件,四川,55.69,1.45,5.1,152427.95,110737.82,31325.01,11843.07,0.23,0.316,2.75,8.51,20150319,45923.03,0.9,31.26,25.42,33.95,19.82,27000
600139,西部资源,铜,四川,732.1,6.62,6.62,607459.31,224287.77,33467.19,37659.3,0.57,0.017,1.53,8.35,19980225,-10964.35,-0.17,-41.15,104.29,26.22,1.34,37392
002101,广东鸿图,机械基件,广东,34.75,2.48,3.53,394530.91,179930.2,129838.77,116423.35,3.3,0.22,8.89,2.47,20061229,68494.65,1.94,32.71,72.04,25.05,7.1,15857
000835,长城动漫,影视音像,四川,0.0,3.03,3.27,151569.13,45249.85,15685.05,10362.99,0.32,-0.28600000000000003,1.12,8.72,19990625,-7985.52,-0.24,-17.12,-1119.86,46.61,-40.47,46368
002631,德尔未来,家居用品,江苏,49.95,2.89,6.5,193821.86,91469.88,36704.1,11090.46,0.17,0.294,2.25,6.51,20111111,63242.2,0.97,0.94,17.87,34.23,16.88,46300
600155,宝硕股份,其他建材,河北,0.0,4.13,17.4,2990787.0,2515037.5,24212.82,1373011.63,7.89,-0.22,8.52,1.84,19980918,-65000.5,-0.37,24.93,-162.96,17.26,-32.64,19522
000786,北新建材,其他建材,北京,23.23,13.78,17.89,1434932.75,473804.75,680270.13,304224.41,1.7,0.79,5.8,2.62,19970606,501487.56,2.8,8.01,30.57,34.18,14.36,114004
002199,东晶电子,元器件,浙江,248.0,1.32,2.43,66033.46,29217.4,28241.35,51555.8,2.12,0.067,1.89,8.75,20071221,-31893.35,-1.31,-23.87,105.9,1.83,6.3,10447
000530,大冷股份,机械基件,辽宁,53.28,3.57,6.12,499429.84,204396.5,50887.09,102580.81,1.68,0.054000000000000006,5.35,2.17,19931208,66202.96,1.08,18.53,30.44,15.17,7.01,31780
002705,新宝股份,家用电器,广东,28.39,1.64,6.26,556015.06,370385.0,133944.95,57803.46,0.92,0.523,4.44,4.45,20140121,121511.15,1.94,7.76,47.24,20.89,6.28,13647
000972,*ST中基,食品,新疆,0.0,7.71,7.71,241263.72,118014.17,84150.0,107309.3,1.39,-0.32899999999999996,1.08,4.64,20000926,-110180.76,-1.43,-13.87,-426.02,8.49,-43.2,64262
002472,双环传动,机械基件,浙江,38.8,5.28,6.77,390509.16,195719.11,117242.95,145674.42,2.15,0.28,4.45,2.39,20100910,79250.53,1.17,24.72,35.84,22.45,10.66,24900
002851,麦格米特,电气设备,深圳,76.99,0.45,1.78,144212.88,105224.8,20755.74,14447.54,0.81,0.617,5.17,9.18,20170306,37734.93,2.12,41.98,93.85,33.77,9.5,37000
000408,*ST金源,商贸代理,河北,34.43,2.52,20.72,736072.0,324800.63,324659.31,103872.61,0.5,0.5,2.88,5.27,19960628,253180.42,1.22,-4.59,-8.26,71.66,35.03,21239
601258,庞大集团,汽车服务,河北,62.61,64.8,66.75,7083475.0,5259825.0,839989.63,369977.47,0.55,0.057,1.95,1.84,20110428,267534.91,0.4,17.09,61.9,9.72,0.58,311942
000913,*ST钱江,摩托车,浙江,111.85,4.53,4.54,344918.63,179665.44,79601.49,133509.66,2.94,0.122,4.66,3.89,19990514,5412.02,0.12,-1.94,273.99,20.23,3.52,20247
603040,新坐标,机械基件,浙江,78.1,0.15,0.6,53133.11,35686.21,12933.66,23294.55,3.88,0.252,8.46,9.33,20170209,18983.43,3.16,0.0,0.0,65.23,34.85,7731
002119,康强电子,半导体,浙江,74.24,2.02,2.06,159314.95,82614.71,57345.07,24444.63,1.19,0.066,3.44,5.69,20070302,21668.92,1.05,3.01,81.15,22.38,5.09,20223
603799,华友钴业,小金属,浙江,401.04,2.71,5.93,1060530.63,566653.94,313453.47,296162.97,5.0,0.13,7.34,6.38,20150129,60000.3,1.01,21.35,128.14,16.32,1.42,43346
000733,振华科技,元器件,贵州,40.99,4.69,4.69,818240.38,569996.88,110760.46,243952.41,5.2,0.387,8.49,1.87,19970703,75513.96,1.61,30.13,2.83,16.56,2.75,47782
603126,中材节能,环境保护,天津,70.73,2.18,6.11,339125.78,209863.55,87818.18,7177.46,0.12,0.213,2.45,6.16,20140731,71112.42,1.16,9.0,21.63,26.81,8.7,55247
000158,常山股份,纺织,河北,0.0,7.66,12.71,1191907.13,675026.63,136801.94,327852.31,2.58,-0.046,4.19,3.14,20000724,56011.9,0.44,10.99,18.96,6.95,-0.85,49560
002819,东方中科,电器仪表,北京,123.63,0.28,1.13,49701.75,44982.4,4450.35,12470.98,1.1,0.35,3.73,8.99,20161111,16614.6,1.47,10.25,-0.93,13.54,4.62,21206
300152,科融环境,环境保护,江苏,63.71,7.13,7.13,301150.94,180700.56,27814.16,50564.12,0.71,0.037000000000000005,1.95,4.83,20101229,13034.19,0.18,64.28,265.39,25.88,12.83,47417
002322,理工环科,环境保护,浙江,103.76,2.85,4.01,307797.53,135461.06,21014.06,189932.44,4.73,0.17300000000000001,7.2,3.33,20091218,52540.75,1.31,85.82,180.07,63.58,22.75,26396
603718,海利生物,生物制药,上海,108.49,3.05,6.44,147990.17,82852.42,38583.05,14694.34,0.23,0.133,1.52,9.45,20150515,13321.25,0.21,8.45,-10.34,75.53,24.91,19455
002431,棕榈股份,建筑施工,广东,0.0,9.03,13.77,1322858.75,989336.88,65835.17,145947.52,1.06,-0.039,3.06,3.86,20100610,118689.22,0.86,24.04,31.34,9.89,-10.17,101384
600153,建发股份,商贸代理,福建,12.18,28.35,28.35,12642458.0,10710488.0,116741.63,247806.97,0.87,1.0070000000000001,7.59,1.62,19980616,1494829.38,5.27,13.66,8.08,8.02,1.96,140917
002091,江苏国泰,商贸代理,江苏,47.8,5.3,12.08,422094.66,337382.56,39799.12,8110.93,0.07,0.201,3.35,3.82,20061208,102161.81,0.85,19.19,31.42,14.72,4.23,48943
002615,哈尔斯,家居用品,浙江,37.03,1.54,2.74,126945.72,56261.55,31062.02,16182.13,0.59,0.31,2.59,5.9,20110909,23979.57,0.88,70.98,198.88,36.16,9.38,32377
300493,润欣科技,通信设备,上海,102.26,1.55,3.0,96225.55,95088.8,304.14,21264.36,0.71,0.035,1.62,8.93,20151210,13095.12,0.44,26.19,16.15,10.93,2.96,16970
601500,通用股份,汽车配件,江苏,66.88,1.75,7.27,371657.41,187455.31,141755.5,74228.81,1.02,0.29,3.49,4.5,20160919,91137.96,1.25,4.55,6.46,16.73,5.07,106956
600149,廊坊发展,综合类,河北,0.0,3.8,3.8,21859.71,4967.85,2795.65,10597.37,0.28,-0.04,0.51,40.26,19991014,-33930.4,-0.89,275.67,-663.01,25.01,-92.69,100404
300107,建新股份,化工原料,河北,196.85,3.27,5.44,97845.46,50211.48,43276.7,16523.09,0.3,0.009000000000000001,1.68,4.2,20100820,17618.67,0.32,2.9,5.82,18.95,4.92,22284
002384,东山精密,通信设备,江苏,131.39,5.52,8.47,1513881.25,919017.38,282754.0,164707.17,1.94,0.17,3.22,6.93,20100409,30255.28,0.36,110.46,354.73,12.09,1.72,17338
002411,必康股份,化学制药,江苏,42.97,2.81,15.32,1686290.0,833779.69,101368.11,489151.31,3.19,0.48,5.25,4.91,20100525,102757.25,0.67,121.05,173.73,54.03,25.92,23148
600614,鹏起科技,综合类,上海,215.63,11.8,17.53,792112.31,430449.91,113273.45,255651.91,1.46,0.052000000000000005,2.63,4.28,19920828,25610.82,0.15,35.55,94.76,29.23,3.94,55091
000778,新兴铸管,钢加工,河北,62.92,36.43,39.91,4927183.5,2342008.75,1441576.63,726847.06,1.82,0.12,4.77,1.45,19970606,530840.06,1.33,4.26,-26.58,5.51,0.84,180158
600661,新南洋,文教休闲,上海,36.12,1.81,2.59,203312.84,99339.11,29689.53,25417.15,0.98,0.502,3.43,7.06,19930614,24049.23,0.93,20.87,170.73,42.37,12.79,19249
300289,利德曼,生物制药,北京,88.3,3.18,4.24,160512.5,69243.57,65069.61,26399.78,0.62,0.11199999999999999,2.88,4.57,20120216,48671.98,1.15,-14.15,-40.05,55.74,12.32,19426
000725,京东方Ａ,元器件,北京,14.68,339.49,351.53,21374374.0,8846533.0,6841046.5,3901048.5,1.11,0.069,2.3,1.75,20010112,642407.13,0.18,77.72,2127.56,28.63,11.04,1056889
600769,祥龙电业,建筑施工,湖北,1948.23,3.75,3.75,9725.58,7955.6,142.5,36712.4,0.98,0.005,0.12,78.78,19961101,-74105.8,-1.98,7.57,-71.61,5.98,8.02,19329
