date,open,close,high,low,volume,code
2014-04-17,13.706,13.756,13.776,13.509,23314.0,002481
2014-04-18,13.756,13.776,13.954,13.687,22915.0,002481
2014-04-21,13.795,13.805,13.914,13.459,50009.0,002481
2014-04-22,13.766,13.716,14.003,13.588,25895.0,002481
2014-04-23,13.766,13.528,13.845,13.518,12735.0,002481
2014-04-24,13.598,13.192,13.598,13.132,12769.0,002481
2014-04-25,13.241,12.865,13.251,12.865,14215.0,002481
2014-04-28,12.687,12.271,12.845,12.173,18074.0,002481
2014-04-29,12.37,12.489,12.519,12.311,12139.0,002481
2014-04-30,12.44,12.845,12.865,12.44,10355.0,002481
2014-05-05,12.845,13.231,13.459,12.845,24123.0,002481
2014-05-06,13.212,13.35,13.4,13.162,21937.0,002481
2014-05-07,13.212,12.964,13.35,12.885,11138.0,002481
2014-05-08,12.964,13.261,13.429,12.885,22575.0,002481
2014-05-09,13.281,13.093,13.301,13.004,8466.0,002481
2014-05-12,13.251,13.607,13.657,13.251,25067.0,002481
2014-05-13,13.637,13.518,13.697,13.459,12075.0,002481
2014-05-14,13.657,13.617,13.657,13.261,16986.0,002481
2014-05-15,13.538,13.311,13.756,13.251,11279.0,002481
2014-05-16,13.33,13.192,13.38,13.103,5649.0,002481
2014-05-19,13.261,13.172,13.449,13.113,7380.0,002481
2014-05-20,13.34,13.241,13.439,13.132,10061.0,002481
2014-05-21,13.162,13.261,13.311,13.113,4194.0,002481
2014-05-22,13.261,13.548,13.627,13.202,14233.0,002481
2014-05-23,13.568,13.617,13.657,13.449,17481.0,002481
2014-05-26,13.647,13.548,13.706,13.489,7448.0,002481
2014-05-27,13.637,13.37,13.637,13.37,15721.0,002481
2014-05-28,13.34,13.459,13.588,13.291,11638.0,002481
2014-05-29,13.459,13.311,13.518,13.311,9396.0,002481
2014-05-30,13.311,13.142,13.311,12.786,10088.0,002481
2014-06-03,13.132,12.885,13.132,12.796,15497.0,002481
2014-06-04,12.985,12.617,13.005,12.598,11525.0,002481
2014-06-05,12.617,12.915,12.965,12.607,7902.0,002481
2014-06-06,12.905,12.846,13.034,12.756,9237.0,002481
2014-06-09,12.836,12.776,12.985,12.756,9281.0,002481
2014-06-10,12.806,12.905,12.985,12.786,7731.0,002481
2014-06-11,12.995,13.074,13.153,12.875,8030.0,002481
2014-06-12,13.094,13.163,13.243,12.945,21401.0,002481
2014-06-13,13.193,13.382,13.461,13.114,16742.0,002481
2014-06-16,13.382,13.263,13.402,13.114,11295.0,002481
2014-06-17,13.263,12.806,13.352,12.796,12440.0,002481
2014-06-18,12.885,12.915,13.084,12.806,10514.0,002481
2014-06-19,12.985,12.905,13.044,12.399,14413.0,002481
2014-06-20,12.826,12.935,12.945,12.607,11659.0,002481
2014-06-23,12.935,12.816,13.024,12.796,13635.0,002481
2014-06-24,12.836,12.826,12.985,12.657,11168.0,002481
2014-06-25,12.826,12.627,12.905,12.627,15346.0,002481
2014-06-26,12.756,12.915,12.955,12.647,13413.0,002481
2014-06-27,12.905,13.104,13.253,12.905,17329.0,002481
2014-06-30,13.292,13.302,13.421,13.104,27032.0,002481
2014-07-01,13.491,13.997,14.196,13.223,57009.0,002481
2014-07-02,13.888,13.848,14.245,13.719,53273.0,002481
2014-07-03,13.848,13.948,14.067,13.719,27303.0,002481
2014-07-04,13.938,13.967,14.017,13.789,20516.0,002481
2014-07-07,13.898,13.987,14.077,13.779,27821.0,002481
2014-07-08,13.819,13.908,14.037,13.819,15796.0,002481
2014-07-09,13.958,13.719,13.997,13.689,23615.0,002481
2014-07-10,13.689,14.077,14.077,13.451,30310.0,002481
2014-07-11,14.047,14.434,14.672,14.027,64722.0,002481
2014-07-14,14.394,14.454,14.533,14.156,31743.0,002481
2014-07-15,14.424,14.543,14.861,14.325,29065.0,002481
2014-07-16,14.543,14.196,14.593,13.918,15378.0,002481
2014-07-17,14.206,13.938,14.414,13.878,17041.0,002481
2014-07-18,13.898,13.967,14.245,13.799,16289.0,002481
2014-07-21,13.868,13.819,14.077,13.749,18746.0,002481
2014-07-22,13.828,13.967,13.987,13.749,19745.0,002481
2014-07-23,13.928,14.116,14.126,13.65,19311.0,002481
2014-07-24,14.017,14.166,14.226,13.928,19260.0,002481
2014-07-25,13.799,13.6,13.828,13.362,40552.0,002481
2014-07-28,13.6,13.799,13.878,13.6,28665.0,002481
2014-07-29,13.858,14.037,14.295,13.789,31986.0,002481
2014-07-30,14.027,14.136,14.295,13.967,29995.0,002481
2014-07-31,14.265,14.226,14.305,14.077,32027.0,002481
2014-08-01,14.216,13.848,14.226,13.838,29694.0,002481
2014-08-04,13.848,13.918,13.987,13.699,25576.0,002481
2014-08-05,13.908,13.729,13.958,13.699,40217.0,002481
2014-08-06,13.729,13.828,13.908,13.59,29486.0,002481
2014-08-07,13.799,13.749,13.898,13.739,20044.0,002481
2014-08-08,13.759,13.749,13.898,13.65,17583.0,002481
2014-08-11,13.749,13.908,13.908,13.729,25412.0,002481
2014-08-12,13.918,13.828,13.938,13.739,28222.0,002481
