,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
897,002298,中电鑫龙,0.24,76.29,,4.7,,15579.78,134.82,10派0.4,04-26
898,600317,营口港,0.08,-1.81,,4.83,,49157.56,-1.71,10派0.23,04-26
899,300032,金龙机电,0.19,-60.42,,4.25,,13634.58,-58.31,10派1.01356,04-26
900,002201,九鼎新材,0.02,-71.43,,0.54,,479.15,-70.09,10转3,04-26
901,000863,三湘印象,0.58,427.27,,14.27,,70532.53,574.07,,04-26
902,002266,浙富控股,0.03,-25.0,,2.2,,6432.45,-9.34,10派0.1,04-26
903,600674,川投能源,0.8,-9.21,,18.16,,351649.4,-9.2,10派3,04-26
904,002298,中电鑫龙,0.24,76.29,,4.7,,15579.78,134.82,10派0.4,04-26
905,600317,营口港,0.08,-1.81,,4.83,,49157.56,-1.71,10派0.23,04-26
906,300032,金龙机电,0.19,-60.42,,4.25,,13634.58,-58.31,10派1.01356,04-26
907,300118,东方日升,1.06,113.71,,20.29,,68884.59,113.67,,04-26
908,002110,三钢闽光,0.98,-156.32,,21.68,,92653.47,-199.77,10派2,04-26
909,300166,东方国信,0.53,29.27,,10.27,,32790.11,43.49,,04-26
910,002254,泰和新材,0.1,-37.5,,2.99,,5883.82,-38.19,10派1,04-26
911,300311,任子行,0.25,-3.85,,9.32,,10954.94,67.58,,04-26
912,002287,奇正藏药,0.71,9.83,,17.47,,28986.16,9.42,10派3.9,04-26
913,300053,欧比特,0.15,-45.28,,6.31,,8458.95,46.26,10派0.15,04-26
914,601718,际华集团,0.32,6.67,,9.16,,122275.64,6.08,10派0.48,04-26
915,300377,赢时胜,0.42,-20.02,,6.0,,12103.94,107.2,,04-26
916,002035,华帝股份,0.91,56.9,,20.22,,32752.16,57.67,10派3转6,04-26
917,002067,景兴纸业,0.29,2800.0,,10.33,,31882.91,2639.6,10派0.7,04-26
918,300430,诚益通,0.55,-6.78,,8.5,,5373.77,0.27,,04-26
919,002388,新亚制程,0.03,200.0,,1.87,,1089.05,136.15,,04-26
920,002711,欧浦智网,0.34,-30.61,,15.48,,22217.11,36.77,,04-26
921,000669,金鸿控股,0.39,-22.98,,4.92,,19053.95,-23.0,10派1,04-26
922,300123,亚光科技,0.06,20.0,,1.78,,1827.0,35.5,,04-26
923,600821,津劝业,-0.24,-2500.0,,-17.82,,-9876.79,-2038.54,,04-26
924,300171,东富龙,0.37,-40.32,,8.12,,23451.15,-39.35,10派1,04-26
925,002779,中坚科技,0.27,-63.51,,5.88,,3545.49,-27.33,,04-26
926,300220,金运激光,0.05,-145.25,,2.4,,673.4,-145.29,,04-26
927,300597,吉大通信,0.31,-3.13,,14.12,,5498.42,-4.77,,04-26
928,002549,凯美特气,0.03,-137.5,,2.43,,2109.15,-146.34,10派1转1,04-26
929,000923,河北宣工,0.01,165.0,,0.5,,209.16,199.82,,04-26
930,300316,晶盛机电,0.23,91.67,,9.7,,20374.86,94.76,,04-26
931,300010,立思辰,0.35,80.26,,7.12,,28031.2,115.38,10派0.299787,04-26
932,300382,斯莱克,0.91,8.33,,14.47,,10848.7,10.88,,04-26
933,002104,恒宝股份,0.21,-61.32,,9.17,,14640.53,-60.53,,04-25
934,603886,元祖股份,0.69,7.81,4.45,26.8,1.19,12495.0,9.18,,04-25
935,300160,秀强股份,0.2,-38.2,,10.17,,11954.7,97.76,,04-25
936,002785,万里石,0.12,-14.29,,3.61,,2308.53,9.51,,04-25
937,600896,览海投资,-0.57,-1525.0,,-23.53,,-45936.69,-2002.9,,04-25
938,600169,太原重工,-0.79,-8805.49,,-42.91,,-192031.2,-8784.47,,04-25
939,300551,古鳌科技,0.65,-28.97,,11.68,,3801.49,-25.02,,04-25
940,600581,八一钢铁,0.05,-101.47,,5.74,,3710.32,-101.48,,04-25
941,002837,英维克,1.2,6.19,,28.56,,7180.56,5.9,,04-25
942,002602,世纪华通,0.49,22.5,,11.96,,50345.57,23.44,,04-25
943,300337,银邦股份,0.01,-103.92,,0.48,,730.66,-103.91,,04-25
944,601599,鹿港文化,0.2,-35.48,,7.32,,17868.39,50.58,,04-25
945,002008,大族激光,0.71,0.0,,15.05,,75426.21,0.98,10派2,04-25
946,002722,金轮股份,0.73,58.7,,8.26,,12481.67,102.65,,04-25
947,300133,华策影视,0.27,-43.75,,7.79,,47847.06,0.63,,04-25
948,002738,中矿资源,0.29,-28.73,,9.25,,5340.67,9.06,,04-25
949,600851,海欣股份,0.07,-42.87,,2.06,,8996.53,-42.85,10派0.23,04-25
950,300165,天瑞仪器,0.12,-40.0,,3.7,,5574.4,22.68,,04-25
951,300607,拓斯达,1.43,24.35,,24.15,,7757.41,24.43,,04-25
952,000961,中南建设,0.12,-61.3,,3.22,,40772.13,16.05,10派0.15,04-25
953,002607,亚夏汽车,0.16,300.0,,4.38,,6587.41,336.34,,04-25
954,002676,顺威股份,0.08,700.0,,2.88,,3079.67,1350.49,,04-25
955,603758,秦安股份,0.57,-13.64,4.37,14.07,0.88,21754.39,-11.88,,04-25
956,300154,瑞凌股份,0.16,-11.11,,4.77,,7325.3,-10.05,,04-25
957,300478,杭州高新,0.53,-24.29,,7.04,,3531.49,-14.11,,04-25
958,600143,金发科技,0.29,2.86,,8.62,,73728.82,3.59,10派1,04-25
959,002210,飞马国际,1.58,507.69,,38.71,,153198.36,776.99,10派1.1转7,04-25
960,300390,天华超净,0.05,-87.5,,2.01,,1606.79,-65.86,,04-25
961,600491,龙元建设,0.28,27.27,,6.99,,34842.37,69.96,10派0.35,04-25
962,002171,楚江新材,0.42,133.89,,10.69,,18740.15,166.01,10派2,04-25
963,000056,皇庭国际,0.1,11.11,,2.24,,11347.58,195.93,,04-25
964,600601,方正科技,0.03,-40.32,,1.78,,6552.86,-40.42,10派0.1,04-25
965,300260,新莱应材,0.12,485.58,,1.87,,1219.02,484.49,,04-25
966,300007,汉威科技,0.31,14.81,,7.24,,9062.95,15.24,10派0.35,04-25
967,300152,科融环境,-0.18,-550.0,,-9.32,,-13184.07,-608.57,10派0.03,04-25
968,000725,京东方A,0.05,17.39,,2.4,,188257.17,15.05,10派0.3,04-25
969,002776,柏堡龙,0.55,-58.33,,9.85,,11837.22,-2.44,,04-25
970,002144,宏达高科,0.57,-19.72,,5.94,,10081.22,-19.22,10派1,04-25
971,000020,深华发A,0.02,-181.09,,1.72,,545.77,-181.08,,04-25
972,600589,广东榕泰,0.14,300.0,,3.53,,10086.82,385.41,10派0.5,04-25
973,300249,依米康,0.13,57.75,,6.24,,4442.85,203.16,,04-25
974,600606,绿地控股,0.59,1.72,,13.01,,720729.92,4.66,10派2.5,04-25
975,601098,中南传媒,1.0,6.38,,14.98,,180471.29,6.47,,04-25
976,300302,同有科技,0.31,-8.82,,20.17,,12876.12,95.4,,04-25
977,601226,华电重工,-0.08,-135.27,,-2.55,,-9189.6,-135.25,,04-25
978,002278,神开股份,-0.3,-1100.0,,-9.75,,-10917.09,-1081.84,,04-25
979,300367,东方网力,0.42,-50.11,,15.08,,33471.07,34.69,10派0.4,04-25
980,300061,康旗股份,0.4,90.48,,15.24,,10852.47,111.91,10派0.199855,04-25
981,600806,*ST昆机,-0.39,5.41,,-35.89,,-20929.56,6.57,,04-25
982,002101,广东鸿图,0.69,2.99,,8.8,,16608.65,29.06,10派1,04-25
983,002117,东港股份,0.6,1.69,,15.11,,21914.37,1.35,10派3,04-25
984,300497,富祥股份,1.61,-6.94,,25.94,,17390.94,85.8,,04-25
985,603939,益丰药房,0.66,15.51,,10.78,,22389.11,27.26,,04-25
986,600521,华海药业,0.49,-12.5,,12.71,,50083.14,13.19,10派1.8,04-25
987,002470,金正大,0.32,-54.93,,12.03,,101694.68,-8.55,,04-25
988,600201,生物股份,1.11,30.59,,24.92,,64454.17,34.36,10派5,04-25
989,300270,中威电子,0.16,0.0,,7.24,,4355.57,2.31,,04-25
990,300307,慈星股份,0.15,15.38,,3.21,,12421.27,20.97,,04-25
991,002267,陕天然气,0.46,-13.26,,10.0,,50853.57,-13.26,10派1.5,04-25
992,002026,山东威达,0.26,13.04,,5.25,,10397.6,29.92,10派0.6,04-25
993,600758,红阳能源,0.13,-130.23,,3.42,,17361.57,-137.31,10派0.4,04-25
994,300421,力星股份,0.45,-11.75,,8.03,,5813.78,7.34,,04-25
995,002735,王子新材,0.46,39.39,,7.85,,3711.15,40.76,,04-25
996,300470,日机密封,0.92,-47.73,,11.51,,9775.56,19.08,,04-25
997,002443,金洲管道,0.12,-33.33,,3.17,,6282.04,-34.13,10派0.4,04-25
998,300275,梅安森,-0.42,5.0,,-12.72,,-6989.81,5.22,,04-25
999,300344,太空板业,0.1,-137.84,,3.99,,2472.23,-137.83,10派0.2转4,04-25
1000,300360,炬华科技,0.71,-28.28,,21.63,,25549.01,8.2,,04-25
1001,000633,合金投资,0.07,-162.59,,15.63,,2640.71,-162.54,,04-25
1002,300426,唐德影视,0.45,-38.36,,18.85,,17911.54,59.43,,04-25
1003,002384,东山精密,0.17,325.0,,5.32,,14421.07,354.73,,04-25
1004,002111,威海广泰,0.46,-8.0,,7.54,,16853.96,1.04,10派1.5,04-25
1005,002432,九安医疗,0.04,-109.76,,1.35,,1449.79,-109.62,,04-25
1006,600497,驰宏锌锗,-0.41,-1484.18,,-19.15,,-165290.96,-3437.48,,04-25
1007,300508,维宏股份,0.84,-27.05,,12.64,,4436.33,-14.17,,04-25
1008,002792,通宇通讯,0.96,-53.62,,13.02,,20906.07,-15.84,,04-25
1009,300525,博思软件,0.66,-8.5,,12.08,,3830.16,4.27,,04-25
1010,002175,东方网络,0.08,-64.23,,4.69,,6117.07,14.63,,04-25
1011,300232,洲明科技,0.29,-48.21,,14.03,,16645.3,46.57,,04-25
1012,002512,达华智能,0.15,-0.07,,5.85,,15911.14,23.55,,04-25
1013,300280,南通锻压,0.02,-64.36,,0.35,,223.65,-64.39,,04-25
1014,300615,欣天科技,0.96,9.09,,30.73,,5741.25,9.02,,04-25
1015,300301,长方集团,-0.08,-154.56,,-3.92,,-6274.47,-162.21,,04-25
1016,002614,奥佳华,0.46,39.39,,10.36,,25103.05,39.03,,04-25
1017,002309,中利集团,0.12,-83.56,,1.48,,7425.16,-82.12,10派1,04-25
1018,601666,平煤股份,0.32,-135.24,,7.68,,75325.5,-135.24,,04-25
1019,002646,青青稞酒,0.48,-6.45,,8.98,,21612.39,-6.44,,04-25
1020,300002,神州泰岳,0.26,44.59,,10.18,,50733.17,44.4,10派0.26,04-25
1021,000977,浪潮信息,0.29,-38.43,,7.57,,28702.47,-36.1,10派0.3,04-25
1022,300390,天华超净,0.05,-87.5,,2.01,,1606.79,-65.86,,04-25
1023,600491,龙元建设,0.28,27.27,,6.99,,34842.37,69.96,10派0.35,04-25
1024,002171,楚江新材,0.42,133.89,,10.69,,18740.15,166.01,10派2,04-25
1025,600589,广东榕泰,0.14,300.0,,3.53,,10086.82,385.41,10派0.5,04-25
1026,300249,依米康,0.13,57.75,,6.24,,4442.85,203.16,,04-25
1027,600606,绿地控股,0.59,1.72,,13.01,,720729.92,4.66,10派2.5,04-25
1028,601098,中南传媒,1.0,6.38,,14.98,,180471.29,6.47,,04-25
1029,300007,汉威科技,0.31,14.81,,7.24,,9062.95,15.24,10派0.35,04-25
1030,300152,科融环境,-0.18,-550.0,,-9.32,,-13184.07,-608.57,,04-25
1031,000725,京东方A,0.05,17.39,,2.4,,188257.17,15.05,10派0.3,04-25
1032,002776,柏堡龙,0.55,-58.33,,9.85,,11837.22,-2.44,,04-25
1033,002144,宏达高科,0.57,-19.72,,5.94,,10081.22,-19.22,10派1,04-25
1034,000020,深华发A,0.02,-181.09,,1.72,,545.77,-181.08,,04-25
1035,600201,生物股份,1.11,30.59,,24.92,,64454.17,34.36,10派5,04-25
1036,300270,中威电子,0.16,0.0,,7.24,,4355.57,2.31,,04-25
1037,300302,同有科技,0.31,-8.82,,20.17,,12876.12,95.4,,04-25
1038,601226,华电重工,-0.08,-135.27,,-2.55,,-9189.6,-135.25,,04-25
1039,002278,神开股份,-0.3,-1100.0,,-9.75,,-10917.09,-1081.84,,04-25
1040,300367,东方网力,0.42,-50.11,,15.08,,33471.07,34.69,10派0.4,04-25
1041,300061,康旗股份,0.4,90.48,,15.24,,10852.47,111.91,,04-25
1042,600806,*ST昆机,-0.39,5.41,,-35.89,,-20929.56,6.57,,04-25
1043,002101,广东鸿图,0.69,2.99,,8.8,,16608.65,29.06,10派1,04-25
1044,002117,东港股份,0.6,1.69,,15.11,,21914.37,1.35,10派3,04-25
1045,300497,富祥股份,1.61,-6.94,,25.94,,17390.94,85.8,,04-25
1046,603939,益丰药房,0.66,15.51,,10.78,,22389.11,27.26,,04-25
1047,600521,华海药业,0.49,-12.5,,12.71,,50083.14,13.19,10派1.8,04-25
1048,002470,金正大,0.32,-54.93,,12.03,,101694.68,-8.55,,04-25
1049,300275,梅安森,-0.42,5.0,,-12.72,,-6989.81,5.22,,04-25
1050,300307,慈星股份,0.15,15.38,,3.21,,12421.27,20.97,,04-25
1051,002267,陕天然气,0.46,-13.26,,10.0,,50853.57,-13.26,10派1.5,04-25
1052,002026,山东威达,0.26,13.04,,5.25,,10397.6,29.92,10派0.6,04-25
1053,600758,红阳能源,0.13,-130.23,,3.42,,17361.57,-137.31,10派0.4,04-25
1054,300421,力星股份,0.45,-11.75,,8.03,,5813.78,7.34,,04-25
1055,002735,王子新材,0.46,39.39,,7.85,,3711.15,40.76,,04-25
1056,300470,日机密封,0.92,-47.73,,11.51,,9775.56,19.08,,04-25
1057,002443,金洲管道,0.12,-33.33,,3.17,,6282.04,-34.13,10派0.4,04-25
1058,300232,洲明科技,0.29,-48.21,,14.03,,16645.3,46.57,,04-25
1059,002512,达华智能,0.15,-0.07,,5.85,,15911.14,23.55,,04-25
1060,300280,南通锻压,0.02,-64.36,,0.35,,223.65,-64.39,,04-25
1061,300344,太空板业,0.1,-137.84,,3.99,,2472.23,-137.83,10派0.2转4,04-25
1062,300360,炬华科技,0.71,-28.28,,21.63,,25549.01,8.2,,04-25
1063,000633,合金投资,0.07,-162.59,,15.63,,2640.71,-162.54,,04-25
1064,300426,唐德影视,0.45,-38.36,,18.85,,17911.54,59.43,,04-25
1065,002384,东山精密,0.17,325.0,,5.32,,14421.07,354.73,,04-25
1066,002111,威海广泰,0.46,-8.0,,7.54,,16853.96,1.04,10派1.5,04-25
1067,002432,九安医疗,0.04,-109.76,,1.35,,1449.79,-109.62,,04-25
1068,600497,驰宏锌锗,-0.41,-1484.18,,-19.15,,-165290.96,-3437.48,,04-25
1069,300508,维宏股份,0.84,-27.05,,12.64,,4436.33,-14.17,,04-25
1070,002792,通宇通讯,0.96,-53.62,,13.02,,20906.07,-15.84,,04-25
1071,300525,博思软件,0.66,-8.5,,12.08,,3830.16,4.27,,04-25
1072,002175,东方网络,0.08,-64.23,,4.69,,6117.07,14.63,,04-25
1073,300237,美晨生态,0.55,77.42,,18.37,,44664.92,113.59,,04-25
1074,002196,方正电机,0.46,39.39,,5.17,,11829.02,100.37,10派0.5转7,04-25
1075,300253,卫宁健康,0.64,130.43,,28.27,,51862.28,240.07,,04-25
1076,002550,千红制药,0.18,-57.14,,9.63,,22446.15,-15.98,10派0.8,04-25
1077,300615,欣天科技,0.96,9.09,,30.73,,5741.25,9.02,,04-25
1078,300301,长方集团,-0.08,-154.56,,-3.92,,-6274.47,-162.21,,04-25
1079,002614,奥佳华,0.46,39.39,,10.36,,25103.05,39.03,,04-25
1080,002278,神开股份,-0.3,-1100.0,,-9.75,,-10917.09,-1081.84,,04-25
1081,300367,东方网力,0.42,-50.11,,15.08,,33471.07,34.69,10派0.4,04-25
1082,300061,康旗股份,0.4,90.48,,15.24,,10852.47,111.91,,04-25
1083,600806,*ST昆机,-0.39,5.41,,-35.89,,-20929.56,6.57,,04-25
1084,002101,广东鸿图,0.69,2.99,,8.8,,16608.65,29.06,10派1,04-25
1085,002117,东港股份,0.6,1.69,,15.11,,21914.37,1.35,10派3,04-25
1086,300497,富祥股份,1.61,-6.94,,25.94,,17390.94,85.8,,04-25
1087,603939,益丰药房,0.66,15.51,,10.78,,22389.11,27.26,,04-25
1088,600521,华海药业,0.49,-12.5,,12.71,,50083.14,13.19,10派1.8,04-25
1089,002470,金正大,0.32,-54.93,,12.03,,101694.68,-8.55,,04-25
1090,300275,梅安森,-0.42,5.0,,-12.72,,-6989.81,5.22,,04-25
1091,300307,慈星股份,0.15,15.38,,3.21,,12421.27,20.97,,04-25
1092,002267,陕天然气,0.46,-13.26,,10.0,,50853.57,-13.26,10派1.5,04-25
1093,002026,山东威达,0.26,13.04,,5.25,,10397.6,29.92,10派0.6,04-25
1094,600758,红阳能源,0.13,-130.23,,3.42,,17361.57,-137.31,10派0.4,04-25
1095,300421,力星股份,0.45,-11.75,,8.03,,5813.78,7.34,,04-25
1096,002735,王子新材,0.46,39.39,,7.85,,3711.15,40.76,,04-25
1097,300470,日机密封,0.92,-47.73,,11.51,,9775.56,19.08,,04-25
1098,002443,金洲管道,0.12,-33.33,,3.17,,6282.04,-34.13,10派0.4,04-25
1099,002175,东方网络,0.08,-64.23,,4.69,,6117.07,14.63,,04-25
1100,300232,洲明科技,0.29,-48.21,,14.03,,16645.3,46.57,,04-25
1101,002512,达华智能,0.15,-0.07,,5.85,,15911.14,23.55,,04-25
1102,300280,南通锻压,0.02,-64.36,,0.35,,223.65,-64.39,,04-25
1103,300344,太空板业,0.1,-137.84,,3.99,,2472.23,-137.83,10派0.2转4,04-25
1104,300360,炬华科技,0.71,-28.28,,21.63,,25549.01,8.2,,04-25
1105,000633,合金投资,0.07,-162.59,,15.63,,2640.71,-162.54,,04-25
1106,300426,唐德影视,0.45,-38.36,,18.85,,17911.54,59.43,,04-25
1107,002384,东山精密,0.17,325.0,,5.32,,14421.07,354.73,,04-25
1108,002111,威海广泰,0.46,-8.0,,7.54,,16853.96,1.04,10派1.5,04-25
1109,002432,九安医疗,0.04,-109.76,,1.35,,1449.79,-109.62,,04-25
1110,600497,驰宏锌锗,-0.41,-1484.18,,-19.15,,-165290.96,-3437.48,,04-25
1111,300508,维宏股份,0.84,-27.05,,12.64,,4436.33,-14.17,,04-25
1112,002792,通宇通讯,0.96,-53.62,,13.02,,20906.07,-15.84,,04-25
1113,300525,博思软件,0.66,-8.5,,12.08,,3830.16,4.27,,04-25
1114,601952,苏垦农发,0.63,3.28,3.19,21.47,1.0,50501.49,3.57,,04-24
1115,002571,*ST德力,-0.16,-2.19,,-4.1,,-6130.99,-2.2,,04-24
1116,603366,日出东方,0.3,-10.35,,6.54,,24381.51,-9.52,,04-24
1117,300359,全通教育,0.16,-62.79,,5.23,,10294.37,9.99,,04-24
1118,002791,坚朗五金,1.25,0.81,,11.79,,25317.91,20.13,,04-24
1119,601163,三角轮胎,1.27,-5.22,,19.57,,82508.29,2.42,10派4,04-24
1120,300556,丝路视觉,0.32,-15.79,,9.71,,2707.07,-13.56,,04-24
1121,002808,苏州恒久,0.41,-12.58,,10.93,,4104.72,-2.75,,04-24
1122,603488,展鹏科技,0.47,-9.62,2.59,19.28,0.4,7255.09,-10.54,,04-24
1123,601229,上海银行,2.61,5.67,19.28,14.35,28.45,1430826.5,10.04,10派5转3,04-24
1124,002236,大华股份,0.63,-47.5,,24.8,,182519.94,33.0,10派1,04-24
1125,600573,惠泉啤酒,0.01,-88.89,,0.15,,167.95,-92.7,10派0.085,04-24
1126,002627,宜昌交运,0.38,6.45,,5.49,,5088.61,6.43,,04-24
1127,002327,富安娜,0.52,10.64,,15.74,,43902.07,9.42,10派1,04-24
1128,603360,百傲化学,0.98,71.93,,23.98,,9827.34,71.39,10派10,04-24
1129,601198,东兴证券,0.53,-37.56,,9.15,,135292.93,-33.81,10派1.5,04-24
1130,603421,鼎信通讯,0.78,13.04,,22.8,,31091.17,14.96,,04-24
1131,601877,正泰电器,1.31,-1.5,,20.62,,218476.35,25.32,10派3,04-24
1132,300173,智慧松德,0.13,0.0,,4.61,,7439.99,1.09,,04-24
1133,000912,*ST天化,-1.09,-3593.59,,-148.13,,-63720.06,-3587.42,,04-24
1134,300291,华录百纳,0.52,36.6,,8.26,,37845.78,41.8,,04-24
1135,000019,深深宝A,0.21,-282.66,,9.82,,9662.07,-374.05,10派0.5送1,04-24
1136,000061,农产品,0.05,330.58,,1.83,,8845.95,330.35,10派0.5,04-24
1137,600256,广汇能源,0.04,-17.23,,1.86,,20559.88,-17.23,10派0.3,04-22
1138,002598,山东章鼓,0.18,2.05,,7.48,,5586.19,2.08,,04-22
1139,000538,云南白药,2.8,5.26,,20.03,,291987.68,5.38,10派8,04-22
1140,600365,通葡股份,0.01,0.0,,0.3,,207.07,-18.73,,04-22
1141,002741,光华科技,0.18,12.5,,8.31,,6318.42,9.02,,04-22
1142,002759,天际股份,0.3,-56.52,,9.77,,7700.9,29.27,,04-22
1143,600139,西部资源,0.02,-104.3,1.53,1.12,,1157.24,-104.29,,04-22
1144,600533,栖霞建设,0.19,5.2,,4.97,,19538.74,5.2,10派0.6,04-22
1145,002811,亚泰国际,0.55,-32.1,,10.51,,8092.62,-26.15,,04-22
1146,300610,晨化股份,0.74,19.35,,15.38,,5551.26,18.46,,04-22
1147,000501,鄂武商A,1.79,13.29,,18.52,,99163.41,24.06,10派4.2转3,04-22
1148,600075,新疆天业,0.89,848.83,,18.01,,48930.02,1089.96,10派1转4,04-22
1149,002454,松芝股份,0.58,-23.68,,8.91,,23413.83,-24.52,,04-22
1150,600978,宜华生活,0.48,14.29,,9.91,,70944.0,15.18,,04-22
1151,601188,龙江交通,0.22,4.72,,7.83,,28912.68,4.73,,04-22
1152,600336,澳柯玛,0.04,33.33,,2.34,,2395.55,24.64,,04-22
1153,300082,奥克股份,0.11,-135.48,,2.89,,7633.58,-136.32,,04-22
1154,603008,喜临门,0.61,0.0,,12.39,,20376.45,6.88,,04-22
1155,000813,德展健康,0.67,4975.76,,35.71,,66167.19,10642.07,,04-22
1156,601117,中国化学,0.36,-37.93,,6.59,,177038.43,-37.7,,04-22
1157,600680,*ST上普,-1.24,395.98,,-45.46,,-47210.64,396.28,,04-22
1158,300038,梅泰诺,0.57,61.28,,5.28,,10810.48,91.35,,04-22
1159,002641,永高股份,0.25,-16.67,,8.76,,21484.74,-17.18,,04-22
1160,603203,快克股份,1.46,23.73,,37.36,,10319.67,26.43,,04-22
1161,300248,新开普,0.28,33.33,,9.15,,8485.02,40.48,,04-22
1162,600622,光大嘉宝,0.44,-17.23,,6.06,,29575.43,7.69,10派2.1转3,04-22
1163,000407,胜利股份,-0.35,-975.0,,-14.18,,-29268.85,-1118.42,,04-22
1164,002598,山东章鼓,0.18,2.05,,7.48,,5586.19,2.08,,04-22
1165,000538,云南白药,2.8,5.26,,20.03,,291987.68,5.38,10派8,04-22
1166,600751,天海投资,0.11,30.32,,2.61,,32150.8,30.32,,04-22
1167,002729,好利来,0.32,-28.89,,5.41,,2140.49,-27.96,,04-22
1168,000690,宝新能源,0.33,-10.81,,9.42,,67456.37,4.69,10派0.33,04-22
1169,002437,誉衡药业,0.33,-65.27,,19.63,,71664.83,5.85,,04-22
1170,600126,杭钢股份,0.32,-124.62,,6.35,,72545.95,-166.62,,04-22
1171,600559,老白干酒,0.25,-53.7,,7.05,,11084.33,47.71,10派1.5,04-22
1172,600256,广汇能源,0.04,-17.23,,1.86,,20559.88,-17.23,10派0.3,04-22
1173,300065,海兰信,0.34,100.0,,6.72,,8198.35,131.4,,04-22
1174,600864,哈投股份,0.24,20.0,,3.99,,34255.56,216.4,10派1,04-22
1175,002169,智光电气,0.33,-6.08,,7.16,,11137.49,3.11,,04-22
1176,002506,协鑫集成,-0.01,-104.0,,-0.75,,-2691.16,-104.21,,04-22
1177,600616,金枫酒业,0.13,-13.33,,3.4,,6729.55,-13.25,10派0.5,04-22
1178,600679,上海凤凰,0.13,1171.84,,4.25,,5288.61,1346.55,,04-22
1179,600051,宁波联合,0.49,16.67,,7.8,,14859.95,16.81,10派0.8,04-22
1180,603012,创力集团,0.15,-64.29,,4.03,,9590.21,-24.09,,04-22
1181,600084,中葡股份,0.01,-18.12,,0.52,,1272.52,-17.96,,04-22
1182,002222,福晶科技,0.16,31.81,,10.86,,7032.99,97.71,,04-22
1183,601222,林洋能源,0.28,-78.29,,6.72,,47442.48,-4.19,,04-22
1184,600734,实达集团,0.37,-14.99,,12.64,,18375.08,18.69,,04-22
1185,600090,同济堂,0.38,985.71,,10.3,,47278.37,3589.21,,04-22
1186,002420,毅昌股份,0.05,-58.33,,1.16,,1920.52,-59.28,,04-22
1187,000411,英特集团,0.42,27.27,,12.12,,8684.76,26.31,,04-22
1188,600774,汉商集团,0.07,11.17,,2.04,,1164.37,14.32,10派0.4,04-22
1189,600507,方大特钢,0.5,525.0,,28.51,,66583.73,528.6,,04-22
1190,300500,启迪设计,1.07,-6.14,,10.28,,6218.68,21.68,,04-22
1191,000010,美丽生态,0.05,-10.33,,1.81,,3987.71,19.24,,04-22
1192,600240,华业资本,0.86,38.71,,23.77,,121849.87,38.06,10派1,04-22
1193,000530,大冷股份,0.31,-13.89,,5.87,,17863.27,37.47,10派1转4,04-22
1194,300020,银江股份,0.23,27.78,,5.43,,15337.73,37.92,,04-22
1195,002623,亚玛顿,0.11,-67.65,,0.79,,1705.4,-68.74,,04-22
1196,300473,德尔股份,1.1,-30.55,,7.33,,10970.84,-20.62,,04-22
1197,603123,翠微股份,0.21,-34.38,,3.87,,11210.58,-32.51,,04-22
1198,600530,交大昂立,0.18,-44.65,2.14,7.84,,13720.11,38.17,10派0.6,04-22
1199,600640,号百控股,0.03,-61.34,,0.7,,1787.07,-61.36,10派0.07,04-22
1200,600622,光大嘉宝,0.44,-17.23,,6.06,,29575.43,7.69,10派2.1转3,04-22
1201,000407,胜利股份,-0.35,-975.0,,-14.18,,-29268.85,-1118.42,,04-22
1202,600680,*ST上普,-1.24,395.98,,-45.46,,-47210.64,396.28,,04-22
1203,300038,梅泰诺,0.57,61.28,,5.28,,10810.48,91.35,,04-22
1204,002641,永高股份,0.25,-16.67,,8.76,,21484.74,-17.18,,04-22
1205,603203,快克股份,1.46,23.73,,37.36,,10319.67,26.43,,04-22
1206,600256,广汇能源,0.04,-17.23,,1.86,,20559.88,-17.23,10派0.3,04-22
1207,002598,山东章鼓,0.18,2.05,,7.48,,5586.19,2.08,,04-22
1208,000538,云南白药,2.8,5.26,,20.03,,291987.68,5.38,10派8,04-22
1209,600751,天海投资,0.11,30.32,,2.61,,32150.8,30.32,,04-22
1210,002729,好利来,0.32,-28.89,,5.41,,2140.49,-27.96,,04-22
1211,000690,宝新能源,0.33,-10.81,,9.42,,67456.37,4.69,10派0.33,04-22
1212,002437,誉衡药业,0.33,-65.27,,19.63,,71664.83,5.85,,04-22
1213,600126,杭钢股份,0.32,-124.62,,6.35,,72545.95,-166.62,,04-22
1214,600559,老白干酒,0.25,-53.7,,7.05,,11084.33,47.71,10派1.5,04-22
1215,002506,协鑫集成,-0.01,-104.0,,-0.75,,-2691.16,-104.21,,04-22
1216,600616,金枫酒业,0.13,-13.33,,3.4,,6729.55,-13.25,10派0.5,04-22
1217,300065,海兰信,0.34,100.0,,6.72,,8198.35,131.4,,04-22
1218,600864,哈投股份,0.24,20.0,,3.99,,34255.56,216.4,10派1,04-22
1219,002169,智光电气,0.33,-6.08,,7.16,,11137.49,3.11,10派1.8转10,04-22
1220,002222,福晶科技,0.16,31.81,,10.86,,7032.99,97.71,10派1,04-22
1221,600679,上海凤凰,0.13,1171.84,,4.25,,5288.61,1346.55,,04-22
1222,600051,宁波联合,0.49,16.67,,7.8,,14859.95,16.81,10派0.8,04-22
1223,603012,创力集团,0.15,-64.29,,4.03,,9590.21,-24.09,,04-22
