date,open,close,high,low,volume,code
2015-04-24,23.041,23.42,23.768,22.322,110998.0,300020
2015-04-27,23.511,23.203,24.695,22.598,75952.0,300020
2015-04-28,23.579,22.268,23.678,21.378,84817.0,300020
2015-04-29,22.142,23.786,24.496,21.925,136447.0,300020
2015-04-30,23.646,23.723,24.645,23.547,120436.0,300020
2015-05-04,23.574,24.595,25.757,23.045,95347.0,300020
2015-05-05,24.799,24.396,25.079,23.497,62172.0,300020
2015-05-06,24.808,25.476,26.751,24.401,109004.0,300020
2015-05-07,25.526,25.702,26.931,24.853,76912.0,300020
2015-05-08,26.032,28.273,28.273,25.44,122813.0,300020
2015-05-11,28.874,31.089,31.089,28.386,117280.0,300020
2015-05-12,30.7,30.808,31.586,29.733,120874.0,300020
2015-05-13,29.371,30.094,30.845,28.929,107317.0,300020
2015-05-14,30.555,30.546,31.992,30.226,90305.0,300020
2015-05-15,30.049,29.891,30.673,28.924,68682.0,300020
2015-05-18,30.817,32.882,32.882,30.817,87499.0,300020
2015-05-19,33.389,35.02,36.055,32.092,99473.0,300020
2015-05-20,34.523,35.11,37.406,34.003,95854.0,300020
2015-05-21,35.472,38.621,38.621,35.155,99326.0,300020
2015-05-22,40.632,39.606,41.567,37.83,114552.0,300020
2015-05-25,38.3,37.302,39.177,36.741,109936.0,300020
2015-05-26,38.364,39.719,40.641,38.318,102447.0,300020
2015-05-27,39.538,37.026,40.352,36.8,151777.0,300020
2015-05-28,37.053,35.558,38.183,34.807,122884.0,300020
2015-05-29,36.339,38.635,38.965,34.839,108882.0,300020
2015-06-01,39.67,38.974,39.764,37.966,117904.0,300020
2015-06-02,38.966,42.878,42.878,37.822,351439.0,300020
2015-06-03,43.754,47.168,47.168,42.798,394786.0,300020
2015-06-04,47.168,42.928,47.187,42.45,362173.0,300020
2015-06-05,43.903,40.907,44.341,39.812,316287.0,300020
2015-06-08,39.922,37.672,39.922,36.816,357889.0,300020
