date,open,close,high,low,volume,code
2017-03-15,14.196,14.326,14.356,13.986,84955.0,000756
2017-03-16,14.306,14.186,14.326,14.066,48616.0,000756
2017-03-17,14.166,13.986,14.256,13.976,33999.0,000756
2017-03-20,13.986,14.375,14.475,13.986,74586.0,000756
2017-03-21,14.365,14.425,14.495,14.246,32598.0,000756
2017-03-22,14.276,14.116,14.615,14.076,50505.0,000756
2017-03-23,14.116,14.226,14.346,14.026,42054.0,000756
2017-03-24,14.226,14.365,14.365,13.917,55056.0,000756
2017-03-27,14.346,14.365,14.445,14.046,50424.0,000756
2017-03-28,14.266,14.016,14.306,14.016,33693.0,000756
2017-03-29,14.036,13.966,14.106,13.747,27915.0,000756
2017-03-30,13.996,13.747,13.996,13.278,52068.0,000756
2017-03-31,13.587,13.847,13.847,13.557,29629.0,000756
2017-04-05,13.817,14.046,14.066,13.747,34974.0,000756
2017-04-06,14.006,14.106,14.136,13.937,26031.0,000756
2017-04-07,14.136,14.196,14.216,14.046,48551.0,000756
2017-04-10,14.196,14.405,14.784,14.056,73396.0,000756
2017-04-11,14.695,14.745,14.775,14.326,74537.0,000756
2017-04-12,14.635,14.186,14.784,14.146,81435.0,000756
2017-04-13,14.336,13.927,14.455,13.837,40241.0,000756
2017-04-14,13.847,13.927,14.196,13.767,38024.0,000756
2017-04-17,13.946,13.877,14.036,13.747,24313.0,000756
2017-04-18,13.917,13.966,14.066,13.767,14842.0,000756
2017-04-19,13.976,13.667,14.036,13.468,36035.0,000756
2017-04-20,13.667,14.076,14.106,13.577,27759.0,000756
2017-04-21,14.116,14.256,14.415,14.046,36720.0,000756
2017-04-24,14.216,13.937,14.395,13.847,35890.0,000756
2017-04-25,13.937,14.266,14.266,13.647,23668.0,000756
2017-04-26,14.395,14.356,14.475,14.176,42935.0,000756
2017-04-27,14.266,14.595,14.605,14.086,52063.0,000756
2017-04-28,14.675,14.505,14.685,14.356,35125.0,000756
2017-05-02,14.515,14.565,14.735,14.405,42050.0,000756
2017-05-03,14.525,14.276,14.535,14.216,30148.0,000756
2017-05-04,14.266,14.006,14.266,13.797,26008.0,000756
2017-05-05,14.006,13.667,14.006,13.637,29308.0,000756
2017-05-08,13.677,13.567,13.767,13.378,21761.0,000756
2017-05-09,13.528,13.907,13.996,13.498,23033.0,000756
2017-05-10,14.016,13.727,14.076,13.717,17304.0,000756
2017-05-11,13.587,13.368,13.897,12.979,25305.0,000756
2017-05-12,13.468,13.378,13.468,13.208,10466.0,000756
2017-05-15,13.378,13.737,13.966,13.378,16227.0,000756
