date,open,close,high,low,volume,code
2015-03-16,27.455,28.354,28.364,27.455,271764.0,000826
2015-03-17,28.423,28.305,28.611,28.087,222593.0,000826
2015-03-18,28.522,28.709,28.769,28.196,274128.0,000826
2015-03-19,28.729,28.453,28.778,28.196,183966.0,000826
2015-03-20,28.462,28.314,28.729,28.186,229708.0,000826
2015-04-13,31.148,31.148,31.148,31.148,18257.0,000826
2015-04-14,34.267,34.267,34.267,34.267,16866.0,000826
2015-04-15,37.693,37.693,37.693,36.558,719366.0,000826
2015-04-16,37.713,39.885,40.556,37.427,696493.0,000826
2015-04-17,40.161,38.651,41.02,38.335,486425.0,000826
2015-04-20,38.197,38.996,40.171,37.427,406076.0,000826
2015-04-21,38.799,39.766,40.063,38.602,254105.0,000826
2015-04-22,39.954,40.073,40.616,39.026,381405.0,000826
2015-04-23,39.687,39.707,40.349,39.312,231925.0,000826
2015-04-24,39.085,38.917,39.49,38.187,212472.0,000826
2015-04-27,39.145,39.994,40.25,38.917,250607.0,000826
2015-04-28,40.28,38.71,40.843,38.207,266063.0,000826
2015-04-29,38.305,38.73,39.322,37.595,166102.0,000826
2015-04-30,38.503,38.236,40.043,38.187,202859.0,000826
2015-05-04,37.723,37.121,38.177,37.022,238610.0,000826
2015-05-05,37.022,35.946,37.407,35.719,191216.0,000826
2015-05-06,36.726,36.726,38.197,36.439,221384.0,000826
2015-05-07,36.311,37.989,37.989,36.143,140242.0,000826
2015-05-08,37.693,38.641,38.7,37.516,190542.0,000826
2015-05-11,39.154,40.073,40.319,38.68,230898.0,000826
2015-05-12,39.984,42.6,43.034,39.539,306205.0,000826
2015-05-13,42.353,42.057,42.699,41.682,223442.0,000826
2015-05-14,42.096,41.761,43.222,41.366,159108.0,000826
2015-05-15,41.761,40.991,42.067,40.29,137835.0,000826
2015-05-18,40.477,40.359,42.452,40.201,176311.0,000826
2015-05-19,40.359,42.353,42.432,39.964,199728.0,000826
2015-05-20,41.652,44.574,45.996,41.652,240360.0,000826
